# ======================================================
# Model: Hierarchical health care design : 3 levels (brown field)
# Joao Flavio F. Almeida <joao.flavio@dep.ufmg.br >
# Fabricio Oliveira <fabricio.oliveira@aalto.fi >
# Data   : 19/02/2022
# Versao: 1.0:
# Region: 1: Grand Est (GE)
# =========================================================
data;

# param Distmax:=
# 1 80  # 80
# 2 120 # + 120
# 3 250; # + 200

# Minimal population on destination municipality (j) 
param POPmin:=
1	0
# 2	7000
# 3	20000
# 2	2000
# 3	4000
2	1351	# Q1
3	1993	# Q2 
;

param DurUpper:=
1 0.51 
# 2 1.2 
# 3 1.5; 
2 0.6 
3 1.1; 

# Municipios selecionados que já possuem infraestrutura de nível 3
set S3:=
2975233	#	'Sélestat': CHS
8293796	#	'Nancy' : Henri Poincaré University Hospital
2973781	#	'Strasbourg' : Hôpital de Hautepierre
6524641	#	'Reims' : Reims University Hospital
;

# CODIGO	REGIAO (code)	LAT	LONG	POPULACAO 2030	INFR	MUNICIPIO	
 param: I :	RE	lat	lng	POP	INFR	Mun 	:=
2973795	1	49.20000	6.92920	11385	1	'Stiring-Wendel'	
2989796	1	48.46220	7.48190	11350	0	'Obernai'	
3027857	1	47.80670	7.17580	11326	0	'Cernay'	
2975588	1	48.74140	7.36190	11289	0	'Saverne'	
3013226	1	48.62420	7.75470	11145	1	'Hœnheim'	
6454560	1	47.90750	7.21030	11022	0	'Guebwiller'	
3019865	1	48.42190	7.66110	10621	0	'Erstein'	
6449882	1	49.26080	6.14190	10505	1	'Amnéville'	
2980335	1	48.29470	4.04890	10409	1	'Sainte-Savine'	
2967319	1	47.80530	7.23750	10341	1	'Wittelsheim'	
6436048	1	49.25000	3.99080	10154	1	'Tinqueux'	
2978105	1	48.70110	6.20670	9984	1	'Saint-Max'	
3029771	1	48.73190	7.70830	9970	0	'Brumath'	
6437828	1	49.24940	6.09470	9833	1	'Rombas'	
2968316	1	49.46970	5.92860	9827	0	'Villerupt'	
6436741	1	48.71140	6.16310	9740	0	'Maxéville'	
6436573	1	48.62500	6.34970	9694	1	'Dombasle-sur-Meurthe'	
2987429	1	47.76890	7.30170	9656	0	'Pfastatt'	
2993476	1	48.54280	7.49220	9334	0	'Molsheim'	
6436672	1	48.66940	6.20610	9312	1	'Jarville-la-Malgrange'	
6437557	1	49.25420	6.16810	9243	1	'Hagondange'	
2991992	1	49.54060	5.77940	8953	1	'Mont-Saint-Martin'	
6436879	1	48.68560	6.21170	8872	1	'Tomblaine'	
3021178	1	48.70580	6.22220	8825	0	'Essey-lès-Nancy'	
3015741	1	48.19580	6.43720	8714	0	'Golbey'	
3012467	1	49.15890	5.87720	8245	1	'Jarny'	
2996298	1	48.71030	6.18640	8123	1	'Malzéville'	
2974087	1	48.63500	7.74080	8005	1	'Souffelweyersheim'	
3016274	1	48.07220	6.87860	7802	0	'Gérardmer'	
2973511	1	49.23670	6.17440	7731	1	'Talange'	
2973013	1	47.80670	7.10440	7721	0	'Thann'	
3007680	1	47.86250	5.33310	7699	0	'Langres'	
2984050	1	48.01690	6.59000	7691	0	'Remiremont'	
3013350	1	49.40580	6.15310	7689	1	'Hettange-Grande'	
2991264	1	49.25280	6.04580	7662	0	'Moyeuvre-Grande'	
2967337	1	48.07310	7.29000	7642	1	'Wintzenheim'	
3016424	1	48.51500	7.64640	7605	1	'Geispolsheim'	
2973008	1	48.25060	6.42000	7553	1	'Thaon-les-Vosges'	
3020152	1	47.86560	7.35250	7522	0	'Ensisheim'	
2983891	1	49.50970	4.36750	7522	0	'Rethel'	
2967325	1	49.03750	7.94610	7519	1	'Wissembourg'	
2977880	1	48.63080	6.30220	7466	0	'Saint-Nicolas-de-Port'	
6437545	1	49.29780	6.19780	7341	1	'Guénange'	
6441479	1	47.59140	7.58310	7240	1	'Huningue'	
3034868	1	48.40810	7.44970	7219	1	'Barr'	
6437888	1	49.34440	6.13420	7120	1	'Terville'	
2973993	1	47.88580	7.22920	7058	0	'Soultz-Haut-Rhin'	
3033014	1	49.28470	4.05690	7039	1	'Bétheny'	
3020489	1	48.57890	7.68970	6986	1	'Eckbolsheim'	
3036226	1	49.47330	5.95780	6976	1	'Audun-le-Tiche'	
6437900	1	49.30250	6.15530	6829	1	'Uckange'	
2979052	1	48.27140	4.09750	6801	1	'Saint-Julien-les-Villas'	
3027126	1	48.73360	6.16440	6708	1	'Champigneulles'	
6436775	1	48.61610	6.10360	6653	0	'Neuves-Maisons'	
2990682	1	48.35560	5.69610	6642	0	'Neufchâteau'	
6425950	1	50.13810	4.82420	6610	1	'Givet'	
3033853	1	49.17390	6.93470	6604	1	'Behren-lès-Forbach'	
3016944	1	48.76060	6.12890	6566	1	'Frouard'	
6614532	1	49.22970	6.00890	6559	0	'Jœuf'	
3007780	1	48.65530	6.23140	6538	1	'Laneuveville-devant-Nancy'	
3023628	1	49.22280	4.05190	6488	0	'Cormontreuil'	
3029746	1	47.72330	7.32280	6405	1	'Brunstatt'	
2987706	1	49.21170	6.85750	6322	1	'Petite-Rosselle'	
2996106	1	49.21080	6.10390	6319	0	'Marange-Silvange'	
6445696	1	48.40580	6.84110	6297	1	'Raon-l’Étape'	
2997010	1	47.75970	7.28060	6279	0	'Lutterbach'	
6437603	1	49.12580	6.77810	6272	1	'Hombourg-Haut'	
3013195	1	49.22310	5.99280	6248	1	'Homécourt'	
3038204	1	49.35940	6.04830	6145	1	'Algrange'	
6436719	1	48.62170	6.16170	6134	1	'Ludres'	
2972653	1	48.07940	7.39440	6101	1	'Horbourg'	
6441239	1	48.53860	7.45420	6042	1	'Mutzig'	
2983806	1	49.94250	4.63860	6038	0	'Revin'	
2990263	1	48.49360	3.50250	5987	0	'Nogent-sur-Seine'	
2998078	1	48.75030	6.06190	5976	1	'Liverdun'	
3005422	1	48.65810	7.82830	5838	1	'La Wantzenau'	
2970128	1	48.66750	7.71310	5817	1	'Vendenheim'	
6426046	1	49.81500	4.74500	5760	0	'Nouzonville'	
3033488	1	48.37060	7.59220	5756	1	'Benfeld'	
3018782	1	48.49060	7.68030	5736	1	'Fegersheim'	
3038012	1	47.62310	7.23940	5698	0	'Altkirch'	
3030071	1	49.24860	5.93940	5674	1	'Briey'	
2967437	1	48.63720	7.44810	5661	1	'Wasselonne'	
2993367	1	49.26250	6.16860	5655	1	'Mondelange'	
6614421	1	49.18330	6.49360	5591	0	'Boulay-Moselle'	
6454239	1	49.30720	3.68060	5560	0	'Fismes'	
6437498	1	49.11470	6.86360	5509	1	'Farébersviller'	
2975743	1	47.78670	7.37310	5489	1	'Sausheim'	
6436658	1	48.65250	6.19420	5473	1	'Heillecourt'	
2978056	1	48.95310	4.38310	5473	1	'Saint-Memmie'	
3024086	1	48.76420	5.59170	5399	0	'Commercy'	
2984136	1	48.93440	7.66610	5399	1	'Reichshoffen'	
2989805	1	48.60670	7.68530	5398	1	'Oberhausbergen'	
3011964	1	47.68890	7.50360	5376	1	'Kembs'	
3019817	1	48.48810	7.71580	5372	1	'Eschau'	
2998576	1	49.15810	6.73220	5290	1	'L’Hôpital'	
3022214	1	49.44690	5.60060	5269	1	'Longuyon'	
6454354	1	49.04110	6.59920	5230	1	'Faulquemont'	
2982790	1	48.49670	7.46940	5224	1	'Rosheim'	
3020736	1	48.76190	7.95170	5211	1	'Drusenheim'	
6426518	1	48.32060	4.10140	5161	0	'Pont-Sainte-Marie'	
6445692	1	48.34580	6.63470	5139	1	'Rambervillers'	
6435913	1	49.14080	4.36440	5102	1	'Mourmelon-le-Grand'	
2993728	1	48.29860	6.13030	5078	0	'Mirecourt'	
2980438	1	48.24670	7.18390	5072	0	'Sainte-Marie-aux-Mines'	
6436859	1	48.71580	6.26610	5030	0	'Seichamps'	
3032518	1	49.05170	7.42530	5025	1	'Bitche'	
2985064	1	48.70110	6.25830	5020	1	'Pulnoy'	
6437734	1	49.10640	6.10890	5016	0	'Moulins-lès-Metz'	
2967320	1	49.29310	4.12080	4990	1	'Witry-lès-Reims'	
2975424	1	48.81920	7.72810	4957	1	'Schweighouse-sur-Moder'	
3016730	1	48.69220	7.88330	4956	1	'Gambsheim'	
2967845	1	48.20170	5.94940	4951	0	'Vittel'	
3014103	1	47.72940	7.41890	4947	1	'Habsheim'	
2986385	1	48.76810	6.12750	4871	0	'Pompey'	
6441365	1	48.82970	7.96310	4858	1	'Soufflenheim'	
3034802	1	48.23310	4.70640	4844	0	'Bar-sur-Aube'	
3019139	1	48.96360	4.31830	4838	1	'Fagnières'	
3013387	1	48.73030	7.90750	4796	1	'Herrlisheim'	
2991199	1	48.64360	7.71420	4767	1	'Mundolsheim'	
3021394	1	48.83970	6.06970	4760	1	'Dieulouard'	
2974640	1	48.71890	3.72280	4756	0	'Sézanne'	
2987421	1	48.76780	7.25830	4728	0	'Phalsbourg'	
3036711	1	49.07810	6.07420	4714	1	'Ars-sur-Moselle'	
3026588	1	48.37170	6.29250	4700	1	'Charmes'	
2983705	1	48.19530	7.31830	4697	0	'Ribeauvillé'	
6441485	1	48.09470	7.30640	4679	1	'Ingersheim'	
6454565	1	48.04140	7.13420	4653	0	'Munster'	
6449739	1	48.88330	6.04720	4613	1	'Blénod-lès-Pont-à-Mousson'	
2990364	1	49.34220	6.05000	4601	1	'Nilvange'	
3032194	1	47.60170	7.49530	4593	1	'Blotzheim'	
2975992	1	48.99610	7.02780	4520	0	'Sarralbe'	
6441289	1	48.46970	7.72580	4493	1	'Plobsheim'	
3013225	1	48.69640	7.78390	4442	1	'Hœrdt'	
6449910	1	49.12190	6.15060	4429	1	'Le Ban-Saint-Martin'	
2982636	1	47.95780	7.29780	4417	0	'Rouffach'	
2982774	1	48.26030	4.07170	4414	0	'Rosières-près-Troyes'	
6441298	1	48.64580	7.75220	4406	1	'Reichstett'	
3020411	1	48.68000	5.84060	4402	1	'Écrouves'	
6436662	1	49.51830	5.78420	4394	1	'Herserange'	
2990420	1	48.95000	7.64390	4393	0	'Niederbronn-les-Bains'	
2969046	1	47.60670	7.56940	4356	1	'Village-Neuf'	
2967603	1	49.39810	4.70110	4339	0	'Vouziers'	
2980439	1	49.19170	6.00220	4289	1	'Sainte-Marie-aux-Chênes'	
2995673	1	48.62280	7.49310	4267	1	'Marlenheim'	
3035498	1	48.44860	6.73810	4225	0	'Baccarat'	
2974955	1	49.32080	6.09060	4218	1	'Serémange-Erzange'	
3030713	1	48.75190	6.16310	4193	1	'Bouxières-aux-Dames'	
3026100	1	48.27190	7.40080	4191	1	'Châtenois'	
2967293	1	48.58670	7.66640	4174	1	'Wolfisheim'	
6436856	1	48.68890	6.24690	4171	1	'Saulxures-lès-Nancy'	
6441214	1	48.16390	7.54390	4161	1	'Marckolsheim'	
2980400	1	49.09000	4.89720	4150	0	'Sainte-Menehould'	
2971536	1	48.66280	7.60690	4148	1	'Truchtersheim'	
6457175	1	48.00580	6.87580	4146	1	'La Bresse'	
2988823	1	48.98330	6.02140	4126	1	'Pagny-sur-Moselle'	
3031864	1	47.85720	7.26190	4075	1	'Bollwiller'	
6454333	1	48.88940	5.54000	4074	0	'Saint-Mihiel'	
3012777	1	48.87310	7.47690	4057	1	'Ingwiller'	
6437075	1	48.68860	5.32390	4043	1	'Ligny-en-Barrois'	
2977929	1	48.04940	6.57970	4023	1	'Saint-Nabord'	
3013249	1	48.75940	7.57000	4009	1	'Hochfelden'	
6449736	1	48.55580	6.40690	4006	1	'Blainville-sur-l’Eau'	
2997717	1	49.11440	6.13530	3993	1	'Longeville-lès-Metz'	
6437509	1	49.06940	6.68500	3945	1	'Folschviller'	
2973843	1	47.82670	7.25310	3945	1	'Staffelfelden'	
3030668	1	49.29190	6.53440	3923	1	'Bouzonville'	
2971186	1	48.00830	6.71640	3918	1	'Vagney'	
6450646	1	47.63470	7.47580	3912	1	'Bartenheim'	
2973720	1	49.13000	4.53190	3890	1	'Suippes'	
3022612	1	49.06310	6.58190	3877	1	'Créhange'	
3030708	1	48.82530	7.48280	3860	0	'Bouxwiller'	
2998995	1	47.92500	6.48330	3857	1	'Le Val-d’Ajol'	
8285752	1	48.02360	6.60440	3842	1	'Saint-Étienne-lès-Remiremont'	
2984140	1	49.50170	5.75500	3819	1	'Réhon'	
2971469	1	48.08640	7.28060	3814	1	'Turckheim'	
2998709	1	49.50110	5.73220	3784	1	'Lexy'	
6441618	1	47.65560	7.45580	3750	0	'Sierentz'	
2991713	1	47.73580	7.27060	3737	1	'Morschwiller-le-Bas'	
3014167	1	48.90560	7.66310	3702	1	'Gundershoffen'	
3013206	1	48.55860	7.64110	3696	1	'Holtzheim'	
2983637	1	47.77920	7.28060	3690	1	'Richwiller'	
3035594	1	49.05530	4.00360	3686	1	'Ay'	
2990280	1	48.02940	5.34530	3672	1	'Nogent-en-Bassigny'	
2997716	1	49.11610	6.63920	3635	1	'Longeville-lès-Saint-Avold'	
3012953	1	49.49280	5.87420	3632	1	'Hussigny-Godbrange'	
6436896	1	48.63390	6.31360	3608	1	'Varangéville'	
2992240	1	48.87080	3.54060	3584	0	'Montmirail'	
2968346	1	49.73940	4.74940	3572	1	'Villers-Semeuse'	
3019474	1	49.21280	5.63640	3543	1	'Étain'	
6441561	1	48.12640	7.16080	3529	1	'Orbey'	
6445721	1	47.92670	6.66280	3528	1	'Rupt-sur-Moselle'	
2989802	1	48.78390	7.86360	3495	1	'Oberhoffen-sur-Moder'	
3006889	1	48.28780	4.01970	3457	1	'La Rivière-de-Corps'	
3016192	1	48.38220	7.70250	3447	1	'Gerstheim'	
6616960	1	49.26140	3.98580	3442	1	'Saint-Brice-et-Courcelles'	
3028590	1	49.16640	6.71580	3433	1	'Carling'	
3024479	1	49.14330	6.85640	3429	1	'Cocheren'	
2991806	1	48.92360	6.63580	3426	1	'Morhange'	
3012671	1	47.90250	7.25390	3412	1	'Issenheim'	
2979054	1	49.13390	6.20280	3411	1	'Saint-Julien-lès-Metz'	
6456612	1	47.88000	6.76500	3405	0	'Le Thillot'	
6441458	1	47.56190	7.52560	3395	1	'Hégenheim'	
3024552	1	49.26190	6.09690	3389	1	'Clouange'	
3016907	1	49.99360	4.70690	3379	0	'Fumay'	
2967386	1	48.71640	7.80390	3377	1	'Weyersheim'	
3037502	1	48.18560	6.94560	3363	1	'Anould'	
3007970	1	48.65140	7.69780	3351	1	'Lampertheim'	
6441222	1	48.86310	7.67970	3350	1	'Mertzwiller'	
6454562	1	47.77360	6.99580	3341	0	'Masevaux'	
3029620	1	47.92780	7.18640	3331	1	'Buhl'	
3032549	1	48.48690	7.48940	3329	1	'Bischoffsheim'	
6436655	1	49.48970	5.80640	3318	1	'Haucourt'	
6455513	1	48.30250	4.04110	3281	1	'Les Noës-près-Troyes'	
6437537	1	49.15640	7.02780	3281	1	'Grosbliederstroff'	
2973857	1	49.19170	6.96830	3223	1	'Spicheren'	
2975449	1	48.28750	7.41780	3206	1	'Scherwiller'	
3026822	1	48.16970	6.44170	3205	1	'Chantraine'	
3011440	1	49.33830	6.04030	3195	1	'Knutange'	
3023808	1	48.18440	5.89560	3192	1	'Contrexéville'	
3030819	1	49.27920	6.19780	3189	1	'Bousse'	
3021872	1	48.55690	6.38810	3186	1	'Damelevières'	
2973990	1	48.93860	7.88060	3186	1	'Soultz-sous-Forêts'	
2967570	1	49.73750	4.85580	3184	1	'Vrigne-aux-Bois'	
2975198	1	48.89420	8.10690	3163	1	'Seltz'	
6445494	1	47.96310	6.83920	3159	1	'Cornimont'	
2972851	1	49.17140	5.35310	3159	1	'Thierville-sur-Meuse'	
6445660	1	48.37970	6.91330	3138	1	'Moyenmoutier'	
3020275	1	48.09580	6.60940	3137	1	'Éloyes'	
2977718	1	48.29970	4.11780	3136	1	'Saint-Parres-aux-Tertres'	
6437511	1	49.35580	5.99500	3096	1	'Fontoy'	
2967287	1	49.07580	7.00970	3080	1	'Woustviller'	
3029725	1	48.20830	6.71860	3078	0	'Bruyères'	
6437905	1	49.08500	6.69920	3075	1	'Valmont'	
2995134	1	48.79190	6.14250	3074	1	'Custines'	
2989087	1	49.44220	6.01830	3074	1	'Ottange'	
3033642	1	49.17640	5.38030	3066	1	'Belleville-sur-Meuse'	
2985028	1	49.05250	6.93080	3057	1	'Puttelange-aux-Lacs'	
6437459	1	49.10920	6.40500	3051	1	'Courcelles-Chaussy'	
3012315	1	48.44250	5.13810	3037	0	'Joinville'	
2967850	1	49.26560	6.10890	3035	1	'Vitry-sur-Orne'	
2980648	1	48.00860	7.38470	3003	1	'Sainte-Croix-en-Plaine'	
6441569	1	47.83690	7.30560	3000	1	'Pulversheim'	
3034800	1	48.11420	4.37580	2990	0	'Bar-sur-Seine'	
3016716	1	49.27140	6.12500	2967	1	'Gandrange'	
6426168	1	49.73470	4.83080	2930	1	'Vivier-au-Court'	
6435793	1	49.07640	3.63940	2919	1	'Dormans'	
6426561	1	48.36360	4.00140	2900	1	'Saint-Lyé'	
3014026	1	49.06080	7.03640	2896	1	'Hambach'	
6437696	1	49.37030	6.18810	2891	1	'Manom'	
3028600	1	49.63250	5.16810	2880	1	'Carignan'	
3020614	1	48.52470	7.56560	2880	1	'Duttlenheim'	
6441124	1	48.75470	7.81640	2869	1	'Gries'	
3021392	1	48.81220	6.71970	2868	0	'Dieuze'	
2967434	1	48.49890	4.94750	2858	1	'Wassy'	
2982778	1	48.59220	6.33330	2856	1	'Rosières-aux-Salines'	
3017400	1	48.18580	7.00140	2852	1	'Fraize'	
3027521	1	48.62440	6.08310	2848	1	'Chaligny'	
3037186	1	48.53390	4.13890	2839	1	'Arcis-sur-Aube'	
3030171	1	48.25610	4.09560	2838	1	'Bréviandes'	
3014006	1	49.18080	6.64750	2831	1	'Ham-sous-Varsberg'	
2969176	1	47.80190	7.12080	2825	1	'Vieux-Thann'	
3015662	1	49.53470	5.68470	2817	1	'Gorcy'	
2975957	1	48.94080	7.08860	2811	1	'Sarre-Union'	
2983812	1	48.82810	4.98720	2807	1	'Revigny-sur-Ornain'	
2967404	1	48.75640	7.77780	2802	1	'Weitbruch'	
3030093	1	48.39170	4.52560	2784	0	'Brienne-le-Château'	
6437685	1	49.09970	6.74280	2761	1	'Macheren'	
6436637	1	48.69310	5.96060	2752	1	'Gondreville'	
3013361	1	47.57610	7.52190	2745	1	'Hésingue'	
6615839	1	48.59110	3.55750	2727	1	'Villenauxe'	
2995622	1	48.69000	7.38110	2723	1	'Marmoutier'	
2992203	1	49.21750	6.02220	2722	1	'Montois-la-Montagne'	
3012823	1	49.31060	6.18690	2721	1	'Bertrange'	
3023477	1	49.51920	5.71110	2716	1	'Cosnes'	
3037794	1	48.63580	5.01970	2707	1	'Ancerville'	
2991716	1	49.16690	6.87080	2691	1	'Morsbach'	
6617445	1	48.01560	7.54780	2689	1	'Volgelsheim'	
2989736	1	49.17360	6.91470	2689	1	'Œting'	
3012949	1	48.35890	7.57890	2686	1	'Huttenheim'	
6441304	1	48.31940	7.70280	2681	1	'Rhinau'	
2987431	1	48.84440	7.61080	2680	1	'Pfaffenhoffen'	
2982733	1	49.25830	6.06940	2672	1	'Rosselange'	
3035254	1	47.80030	7.38030	2662	1	'Baldersheim'	
6457020	1	48.47670	7.21610	2646	1	'La Broque'	
3028236	1	49.40610	6.24360	2643	1	'Cattenom'	
6441145	1	48.28890	7.56530	2638	1	'Hilsenheim'	
3017622	1	48.68420	5.78640	2638	1	'Foug'	
3021035	1	48.52500	7.48580	2633	1	'Dorlisheim'	
2998167	1	48.49140	7.66580	2632	1	'Lipsheim'	
6445538	1	48.36390	6.85810	2618	1	'Étival-Clairefontaine'	
3021518	1	48.75390	7.46670	2610	1	'Dettwiller'	
6445810	1	48.04560	6.40610	2598	1	'Xertigny'	
2990676	1	49.31670	6.02330	2591	1	'Neufchef'	
6436885	1	49.32440	5.93640	2581	1	'Trieux'	
3036313	1	49.21190	5.97690	2566	1	'Auboué'	
3016158	1	48.72360	7.75440	2564	1	'Geudertheim'	
3013356	1	49.17920	6.99830	2562	1	'Alsting'	
2967139	1	47.69530	7.29560	2555	1	'Zillisheim'	
3032847	1	49.22330	3.98860	2550	1	'Bezannes'	
6450659	1	48.04080	7.54330	2549	1	'Biesheim'	
2975776	1	47.94940	6.76920	2540	1	'Saulxures-sur-Moselotte'	
2967449	1	49.35060	4.22190	2529	1	'Warmeriville'	
6437220	1	49.49000	5.18560	2520	1	'Stenay'	
6436800	1	49.30670	5.78640	2518	1	'Piennes'	
2975432	1	49.21970	6.92390	2518	1	'Schœneck'	
3031158	1	49.29170	5.74250	2511	1	'Bouligny'	
6437496	1	49.22420	6.63780	2495	1	'Falck'	
2972992	1	49.12830	6.89310	2487	1	'Théding'	
2989724	1	48.71190	7.91610	2486	1	'Offendorf'	
3031191	1	49.38170	5.95250	2485	1	'Boulange'	
3012845	1	47.67250	7.26500	2484	1	'Illfurth'	
3011458	1	48.67560	7.85610	2482	1	'Kilstett'	
2986077	1	49.15640	6.65560	2480	1	'Porcelette'	
3021933	1	48.65390	7.23690	2476	1	'Dabo'	
3036227	1	49.37030	5.89580	2467	1	'Audun-le-Roman'	
2982126	1	49.27720	6.23310	2462	1	'Rurange-lès-Thionville'	
8293785	1	49.31060	5.89970	2453	1	'Tucquegnieux'	
3011969	1	48.13920	7.26080	2450	1	'Kaysersberg'	
3033219	1	48.67920	7.65810	2448	1	'Berstett'	
3032147	1	48.47720	7.44080	2442	1	'Bœrsch'	
2975063	1	48.39530	6.98170	2439	0	'Senones'	
3011976	1	48.79080	7.83190	2435	1	'Kaltenhouse'	
3027519	1	47.80310	5.42780	2432	1	'Chalindrey'	
6441085	1	48.53470	7.63720	2422	1	'Entzheim'	
3005397	1	48.74810	6.20060	2421	0	'Lay-Saint-Christophe'	
3038355	1	48.22330	3.73440	2418	1	'Aix-en-Othe'	
3034454	1	49.67720	4.97640	2411	1	'Bazeilles'	
6436854	1	49.53280	5.82580	2410	1	'Saulnes'	
6437438	1	48.82170	6.50830	2410	0	'Château-Salins'	
3022882	1	48.98560	4.51580	2404	1	'Courtisols'	
2973991	1	47.96170	7.23810	2402	1	'Soultzmatt'	
2971380	1	47.87860	7.30470	2379	1	'Ungersheim'	
2982798	1	47.63720	7.53580	2368	1	'Rosenau'	
2997711	1	49.53420	5.79860	2363	1	'Longlaville'	
2984193	1	48.75140	7.10690	2361	1	'Réding'	
2967211	1	49.16750	5.85670	2361	1	'Conflans-en-Jarnisy'	
3014096	1	48.09110	6.47830	2358	1	'Hadol'	
6436826	1	48.59470	6.16970	2354	1	'Richardménil'	
6454259	1	48.90440	4.00330	2337	1	'Vertus'	
3018247	1	49.72190	4.93030	2335	1	'Floing'	
2970932	1	49.21190	5.93560	2334	1	'Valleroy'	
2975833	1	48.23640	6.95970	2326	1	'Saulcy-sur-Meurthe'	
3036107	1	49.41780	5.94440	2325	1	'Aumetz'	
2974735	1	48.79690	7.98640	2323	1	'Sessenheim'	
6615249	1	48.97530	8.17390	2318	1	'Lauterbourg'	
2970119	1	48.23830	4.46780	2315	1	'Vendeuvre-sur-Barse'	
2980476	1	48.26920	6.97640	2314	1	'Sainte-Marguerite'	
3018601	1	47.91530	7.53580	2310	1	'Fessenheim'	
2983165	1	49.92530	4.52140	2307	1	'Rocroi'	
2982234	1	47.82310	7.35830	2307	1	'Ruelisheim'	
6449531	1	49.36330	4.17030	2297	1	'Bazancourt'	
