# ======================================================
# Model: Hierarchical health care design : 3 levels (brown field)
# Joao Flavio F. Almeida <joao.flavio@dep.ufmg.br >
# Fabricio Oliveira <fabricio.oliveira@aalto.fi >
# Data   : 19/02/2022
# Versao: 1.0:
# Region: 13: Provence-Alpes-Côte d’Azur (CD)
# =========================================================
data;

# param Distmax:=
# 1 80  # 80
# 2 120 # + 120
# 3 250; # + 200

# Minimal population on destination municipality (j) 
param POPmin:=
1	0
# 2	10000
# 3	30000
# 2	2000
# 3	4000
2	1963	# Q1
3	3840	# Q2 
;

param DurUpper:=
1 0.51 
# 2 1.5 
# 3 1.5;
2 0.83 
3 1.1; 

# Municipios selecionados que já possuem infraestrutura de nível 3
set S3:=
3028808	#	'Cannes' : Centre Hôspitalier de Cannes
2988800	#	'Nice' : Centre Hospital Universitaire Nice (Louis Pasteur)
2969187	#	'Marseille' : Hôpital de Dubois Hautepierre Saints-Marguerite
3038354	#	'Aix-en-Provence' : Centre Hospitalier Intercommunal Aix-Pertuis
;

# CODIGO	REGIAO (code)	LAT	LONG	POPULACAO 2030	INFR	MUNICIPIO	
 param: I :	RE	lat	lng	POP	INFR	Mun 	:=
2969353	13	43.4272	6.43190	12176	1	'Vidauban'	
2983130	13	43.4878	5.23220	12080	1	'Rognac'	
6445059	13	43.1836	5.70860	11580	1	'Saint-Cyr-sur-Mer'	
3022158	13	43.2375	6.07080	11560	1	'Cuers'	
3003188	13	43.2525	6.53000	11556	0	'Cogolin'	
2974338	13	43.19	6.04110	11496	1	'Solliès-Pont'	
2986889	13	43.3469	5.46310	11481	1	'Plan-de-Cuques'	
2970253	13	43.9775	4.90310	11131	1	'Vedène'	
3030142	13	44.8958	6.63500	11084	0	'Briançon'	
2975020	13	43.3983	5.36580	11058	1	'Septèmes-les-Vallons'	
3037352	13	43.8761	5.39640	11011	0	'Apt'	
3003650	13	43.3947	6.31280	11008	0	'Le Luc'	
6453664	13	43.4469	5.68580	10500	1	'Trets'	
2988186	13	43.6314	5.15060	10404	1	'Pélissanne'	
3008432	13	43.1381	6.23440	10389	1	'La Londe-les-Maures'	
3002510	13	43.1056	6.02330	10265	1	'Le Pradet'	
6447127	13	43.4522	5.56170	10157	1	'Fuveau'	
3006152	13	43.7408	7.31420	9985	1	'La Trinité'	
2987945	13	43.9978	5.05920	9975	1	'Pernes-les-Fontaines'	
2991579	13	43.62	6.97190	9911	1	'Mouans-Sartoux'	
3029283	13	43.4411	5.37970	9834	1	'Cabriès'	
2977214	13	43.7894	4.83170	9829	0	'Saint-Rémy-de-Provence'	
3008208	13	43.6539	5.26190	9799	1	'Lambesc'	
3005326	13	43.1983	5.80280	9790	1	'Le Beausset'	
3032579	13	43.6286	7.09560	9746	1	'Biot'	
3016070	13	43.3932	5.23560	9606	1	'Gignac-la-Nerthe'	
3028534	13	43.095	6.07360	9555	0	'Carqueiranne'	
6615256	13	44.3842	4.99030	9426	0	'Valréas'	
3009566	13	43.1678	6.04310	9348	1	'La Farlède'	
2990906	13	43.4725	6.56640	9281	1	'Le Muy'	
2997581	13	43.4933	6.36110	9001	1	'Lorgues'	
6456555	13	43.9292	4.99440	8996	1	'Le Thor'	
3007912	13	43.5925	5.12810	8947	1	'Lançon-Provence'	
6447163	13	43.3494	5.60470	8858	0	'Roquevaire'	
6456720	13	43.5517	5.19470	8666	1	'La Fare-les-Oliviers'	
6427095	13	43.5225	5.25390	8616	1	'Velaux'	
2981209	13	43.5503	5.03470	8593	1	'Saint-Chamas'	
6451576	13	43.9417	4.90470	8563	1	'Morières-lès-Avignon'	
3020142	13	44.0031	4.92670	8534	1	'Entraigues-sur-la-Sorgue'	
6447157	13	43.3875	4.80440	8423	1	'Port-Saint-Louis-du-Rhône'	
2970092	13	43.5983	5.48250	8406	1	'Venelles'	
3035156	13	43.1364	5.75330	8404	1	'Bandol'	
3031532	13	43.1517	6.34310	8223	1	'Bormes-les-Mimosas'	
2987554	13	43.6422	6.87580	8173	1	'Peymeinade'	
6614189	13	43.4558	6.68420	8064	1	'Puget-sur-Argens'	
2988220	13	43.5967	6.93330	7992	0	'Pégomas'	
6447121	13	43.5686	5.35420	7957	0	'Éguilles'	
3009978	13	43.6864	7.10390	7887	1	'La Colle-sur-Loup'	
6427089	13	43.3322	5.11390	7640	1	'Sausset-les-Pins'	
2974446	13	44.19	5.94640	7579	0	'Sisteron'	
3028129	13	43.1711	6.52920	7499	1	'Cavalaire-sur-Mer'	
3023842	13	43.8119	7.31390	7429	0	'Contes'	
3002138	13	43.4633	6.47890	7033	1	'Les Arcs'	
3028431	13	43.2156	5.53720	7027	1	'Cassis'	
2975120	13	43.7444	5.07860	6930	1	'Sénas'	
3019219	13	43.6953	5.03110	6926	0	'Eyguières'	
3009150	13	43.7219	7.15310	6816	1	'La Gaude'	
2976656	13	43.4208	5.23330	6633	0	'Saint-Victoret'	
6615537	13	43.2564	5.56440	6564	1	'Carnoux-en-Provence'	
3016398	13	43.2961	5.62690	6551	1	'Gémenos'	
2992978	13	43.6183	6.76530	6479	1	'Montauroux'	
3007401	13	43.2806	5.51580	6446	0	'La Penne-sur-Huveaune'	
3000866	13	43.3953	5.59530	6254	0	'La Bouilladisse'	
6446638	13	44.565	6.49530	6236	0	'Embrun'	
2994901	13	44.0567	5.12810	6127	0	'Mazan'	
2975953	13	44.0833	4.97110	6088	0	'Sarrians'	
2996397	13	43.7308	5.17940	6084	1	'Mallemort'	
2987297	13	43.2244	6.14530	6065	0	'Pierrefeu-du-Var'	
6445065	13	43.3842	5.70670	5993	1	'Saint-Zacharie'	
3003713	13	43.1378	6.36780	5981	1	'Le Lavandou'	
2972324	13	43.0761	5.92780	5979	1	'Saint-Mandrier-sur-Mer'	
2971154	13	44.2408	5.07500	5953	0	'Vaison-la-Romaine'	
2982859	13	43.2475	5.59080	5896	1	'Roquefort-la-Bédoule'	
2989461	13	43.9172	5.91860	5891	1	'Oraison'	
2972058	13	43.5033	6.48610	5878	1	'Trans-en-Provence'	
2989935	13	43.8769	4.90140	5866	1	'Noves'	
2977947	13	43.455	5.01420	5800	1	'Saint-Mitre-les-Remparts'	
2994068	13	43.4861	5.49560	5796	1	'Meyreuil'	
6451486	13	43.6233	6.69390	5765	1	'Fayence'	
3028510	13	43.3319	5.15190	5756	1	'Carry-le-Rouet'	
3002443	13	43.6633	5.43720	5744	0	'Le Puy-Sainte-Réparade'	
3022897	13	44.0875	4.88420	5723	1	'Courthézon'	
3036359	13	44.0997	5.02530	5719	1	'Aubignan'	
6427092	13	43.4311	5.43250	5699	1	'Simiane-Collongue'	
2974337	13	43.2056	6.02500	5696	0	'Solliès-Toucas'	
2981259	13	43.6214	5.29810	5678	1	'Saint-Cannat'	
6618146	13	43.74	7.28780	5577	0	'Saint-André-de-la-Roche'	
6457114	13	43.1958	5.75560	5563	1	'La Cadière-d’Azur'	
2987547	13	43.3858	5.57830	5547	0	'Peypin'	
3020149	13	43.3558	5.20420	5527	1	'Ensuès-la-Redonne'	
3006703	13	43.7147	5.31080	5441	1	'La Roque-d’Anthéron'	
3012277	13	44.1153	4.89920	5436	1	'Jonquières'	
6427097	13	43.5389	5.29310	5433	1	'Ventabren'	
2979395	13	43.58	6.95560	5387	1	'La Roquette-sur-Siagne'	
2987071	13	44.1778	4.76140	5324	1	'Piolenc'	
3016635	13	43.3283	6.04610	5310	1	'Garéoult'	
3033912	13	44.0406	4.89810	5244	1	'Bédarrides'	
6451516	13	43.5039	5.73390	5177	1	'Pourrières'	
3022152	13	43.2764	5.70060	5147	1	'Cuges-les-Pins'	
6445057	13	43.3042	6.09080	5142	1	'Rocbaron'	
3002271	13	43.3692	5.25030	5137	1	'Le Rove'	
2987472	13	43.6456	5.58500	5125	1	'Peyrolles-en-Provence'	
3026312	13	44.0933	6.00830	5120	1	'Château-Arnoux-Saint-Auban'	
3014868	13	43.6086	5.06310	5120	1	'Grans'	
3017798	13	43.9592	5.77970	5069	0	'Forcalquier'	
2968749	13	43.7042	7.31170	5064	1	'Villefranche-sur-Mer'	
2972168	13	43.4081	5.92390	5056	1	'Tourves'	
2972195	13	43.7867	7.27580	4960	1	'Tourrette-Levens'	
6451536	13	43.8947	4.94640	4899	1	'Caumont-sur-Durance'	
2982472	13	43.4822	5.62220	4881	1	'Rousset'	
3014803	13	43.8511	4.77330	4857	1	'Graveson'	
2977063	13	43.9567	4.93030	4857	1	'Saint-Saturnin-lès-Avignon'	
2990987	13	43.3706	5.78220	4802	0	'Nans-les-Pins'	
2998916	13	43.8608	7.22440	4726	0	'Levens'	
2983127	13	43.6644	5.34720	4706	1	'Rognes'	
3020834	13	43.755	7.32140	4660	1	'Drap'	
3027745	13	43.2136	5.62970	4656	0	'Ceyreste'	
2983338	13	43.845	5.11280	4587	1	'Robion'	
3014634	13	43.2733	6.52170	4553	1	'Grimaud'	
3029069	13	44.1633	4.87390	4533	1	'Camaret-sur-Aigues'	
3028742	13	43.7211	7.40560	4529	1	'Cap-d’Ail'	
3019203	13	43.8411	4.84110	4468	1	'Eyragues'	
3029312	13	43.8606	4.95110	4443	1	'Cabannes'	
3012200	13	43.6369	5.63670	4423	1	'Jouques'	
2987179	13	43.3006	6.22670	4395	1	'Pignans'	
2993832	13	43.4136	5.50560	4348	0	'Mimet'	
3006213	13	43.7253	5.54780	4333	1	'La Tour-d’Aigues'	
2985141	13	43.2894	6.13610	4330	1	'Puget-Ville'	
3015686	13	43.3206	6.28920	4324	1	'Gonfaron'	
3025375	13	43.8008	5.06310	4295	1	'Cheval-Blanc'	
2999012	13	43.4394	6.07310	4293	1	'Le Val'	
3018355	13	43.5342	6.39690	4282	1	'Flayosc'	
3004870	13	43.3917	6.34080	4282	1	'Le Cannet-des-Maures'	
2968614	13	43.8942	5.86310	4259	1	'Villeneuve'	
2983732	13	43.6069	5.75720	4255	1	'Rians'	
3014767	13	43.4306	5.53920	4253	1	'Gréasque'	
2968023	13	43.7247	5.81190	4242	1	'Vinon-sur-Verdon'	
3029256	13	43.735	5.37330	4192	1	'Cadenet'	
2979209	13	43.7464	7.14330	4157	1	'Saint-Jeannet'	
3035036	13	43.8994	4.74780	4156	1	'Barbentane'	
3016534	13	43.7594	7.17580	4134	1	'Gattières'	
2976742	13	43.2697	6.63860	4103	1	'Saint-Tropez'	
6447161	13	43.9008	4.80470	4062	1	'Rognonas'	
2972273	13	43.7161	7.06000	4019	1	'Tourrettes-sur-Loup'	
6455473	13	43.6744	7.00560	3962	1	'Le Bosquet'	
3002357	13	43.1764	5.92640	3914	0	'Le Revest-les-Eaux'	
2981217	13	43.6489	6.79280	3905	1	'Saint-Cézaire-sur-Siagne'	
2987222	13	43.8114	5.74940	3890	1	'Pierrevert'	
3004838	13	43.2028	5.77670	3887	1	'Le Castellet'	
3005966	13	43.7469	5.31330	3867	1	'Lauris'	
2994070	13	43.6356	5.52830	3840	1	'Meyrargues'	
2974162	13	43.8769	7.44830	3818	0	'Sospel'	
6451561	13	44.3044	4.68890	3817	1	'Lapalud'	
2976472	13	43.5633	6.23390	3800	1	'Salernes'	
3009710	13	43.2078	6.56810	3778	1	'La Croix-Valmer'	
3009663	13	43.3764	5.60670	3757	0	'La Destrousse'	
2993342	13	44.2383	4.71280	3754	1	'Mondragon'	
3000329	13	44.0294	5.97640	3740	1	'Les Mées'	
3034238	13	43.7069	7.33140	3731	1	'Beaulieu-sur-Mer'	
3023344	13	43.5578	5.24830	3710	1	'Coudoux'	
6615741	13	43.675	6.97500	3646	1	'Châteauneuf-Grasse'	
2976695	13	43.6989	6.84780	3597	1	'Saint-Vallier-de-Thiey'	
3017816	13	43.7269	4.70890	3568	1	'Fontvieille'	
3018389	13	43.3686	6.22110	3548	1	'Flassans-sur-Issole'	
3007082	13	44.315	5.82170	3537	0	'Laragne-Montéglin'	
2987551	13	43.4469	5.64140	3513	1	'Peynier'	
3028558	13	43.3019	6.18860	3490	1	'Carnoules'	
2986883	13	43.8108	5.00140	3465	1	'Plan-d’Orgon'	
3024276	13	43.7636	7.22220	3453	1	'Colomars'	
2968701	13	43.7106	5.43390	3416	1	'Villelaure'	
3028637	13	43.4761	6.18280	3414	1	'Carcès'	
2980205	13	43.7861	5.76530	3407	1	'Sainte-Tulle'	
2991421	13	43.6892	4.87110	3400	1	'Mouriès'	
2976994	13	43.4064	5.52750	3384	1	'Saint-Savournin'	
3028551	13	44.1111	5.10780	3370	1	'Caromb'	
3026242	13	43.9275	4.94640	3328	1	'Châteauneuf-de-Gadagne'	
2977701	13	43.6964	7.12220	3324	1	'Saint-Paul-de-Vence'	
2981791	13	43.8356	4.94470	3297	1	'Saint-Andiol'	
3029118	13	43.6222	6.75310	3252	1	'Callian'	
3036022	13	43.6008	6.91110	3224	1	'Auribeau-sur-Siagne'	
2969516	13	44.5342	5.82360	3199	1	'Veynes'	
2971033	13	43.8381	5.98390	3188	1	'Valensole'	
2967708	13	43.8778	5.84170	3152	1	'Volx'	
3033900	13	44.1233	5.17970	3096	1	'Bédoin'	
12072017	13	43.6292	6.84360	3063	1	'Le Tignet'	
3017799	13	43.3364	6.08060	3061	1	'Forcalqueiret'	
3016624	13	43.9019	5.35860	3061	1	'Gargas'	
2978284	13	43.8222	7.19220	3059	1	'Saint-Martin-du-Var'	
3025033	13	44.5456	6.27640	3055	1	'Chorges'	
3033065	13	43.3486	6.17640	3035	1	'Besse-sur-Issole'	
3006089	13	43.7456	7.40080	3022	1	'La Turbie'	
3034918	13	43.5581	6.00750	2975	1	'Barjols'	
2970187	13	43.9575	5.02940	2967	1	'Velleron'	
6451513	13	43.3406	6.54640	2937	1	'Le Plan-de-la-Tour'	
6615738	13	43.7014	6.98890	2896	1	'Le Bar-sur-Loup'	
2989362	13	43.7914	5.03890	2892	1	'Orgon'	
2974586	13	43.2914	5.86280	2892	1	'Signes'	
6617829	13	43.6233	6.70220	2871	1	'Tourrettes'	
6452559	13	44.0047	4.95830	2860	1	'Althen-des-Paluds'	
8297344	13	43.9442	5.38390	2844	1	'Saint-Saturnin-lès-Apt'	
2996495	13	44.1742	5.13220	2834	1	'Malaucène'	
3008037	13	43.4939	6.53530	2833	1	'La Motte'	
3035398	13	43.5378	6.69830	2830	1	'Bagnols-en-Forêt'	
2987459	13	44.0289	5.94030	2824	1	'Peyruis'	
2990787	13	43.3111	6.01280	2770	1	'Néoules'	
2974923	13	44.1892	4.84390	2764	1	'Sérignan-du-Comtat'	
3026616	13	43.7186	5.24560	2684	1	'Charleval'	
2975265	13	43.6361	6.64330	2671	1	'Seillans'	
6455294	13	43.4719	5.95360	2663	1	'Bras'	
3029254	13	44.1028	4.75640	2661	1	'Caderousse'	
3014717	13	43.7583	5.88360	2635	0	'Gréoux-les-Bains'	
2996711	13	43.8328	4.78190	2625	1	'Maillane'	
2984145	13	43.6553	6.13190	2625	1	'Régusse'	
3018513	13	43.5686	6.49720	2608	0	'Figanières'	
2993496	13	43.8058	4.94940	2608	1	'Mollégès'	
2983390	13	43.2286	6.58530	2586	0	'Gassin'	
3034991	13	44.3858	6.65250	2575	0	'Barcelonnette'	
2994783	13	44.0764	5.00060	2551	1	'Loriol-du-Comtat'	
2980711	13	44.2453	4.88610	2548	1	'Sainte-Cécile-les-Vignes'	
3011218	13	44.5667	6.19580	2544	1	'La Bâtie-Neuve'	
8288974	13	43.8344	7.35670	2537	1	'L’Escarène'	
3038156	13	43.7039	5.16170	2516	1	'Alleins'	
2999179	13	43.4519	6.30390	2507	0	'Le Thoronet'	
2975256	13	43.4964	5.88360	2502	1	'Seillons-Source-d’Argens'	
2974336	13	43.1822	6.03830	2488	1	'Solliès-Ville'	
2980238	13	43.7806	4.72530	2483	1	'Saint-Étienne-du-Grès'	
3033784	13	43.2453	5.99970	2428	1	'Belgentier'	
2980759	13	43.17	5.83000	2423	0	'Évenos'	
2991741	13	44.2025	4.72810	2420	1	'Mornas'	
2979088	13	43.6939	5.91530	2406	1	'Saint-Julien'	
3034218	13	44.1228	5.03060	2398	1	'Beaumes-de-Venise'	
2988214	13	43.8025	7.40170	2373	1	'Peille'	
3014258	13	44.6603	6.64920	2334	1	'Guillestre'	
3006704	13	43.3403	5.97640	2329	1	'La Roquebrussanne'	
9178745	13	43.7217	4.80390	2326	1	'Maussane-les-Alpilles'	
3026229	13	43.4897	5.56970	2307	1	'Châteauneuf-le-Rouge'	
3036067	13	43.6283	6.22470	2275	1	'Aups'	
6618140	13	44.7944	6.55920	2268	1	'L’Argentière-la-Bessée'	
2999182	13	43.5217	5.51110	2267	1	'Le Tholonet'	
2989486	13	43.6683	6.98170	2255	1	'Opio'	
2973485	13	44.4617	6.05440	2246	0	'Tallard'	
3036540	13	43.7833	7.24420	2230	1	'Aspremont'	
3019174	13	43.7278	7.36110	2225	1	'Èze'	
2994486	13	43.2811	5.97000	2202	1	'Méounes-lès-Montrieux'	
2973180	13	44.0878	7.59360	2179	0	'Tende'	
2986891	13	43.33	5.71750	2174	1	'Plan-d’Aups-Sainte-Baume'	
3029248	13	43.3953	5.54830	2162	1	'Cadolive'	
2980325	13	43.4517	4.42810	2157	1	'Saintes-Maries-de-la-Mer'	
6446679	13	43.9372	7.51440	2151	0	'Breil-sur-Roya'	
2994379	13	43.7558	5.20260	2147	1	'Mérindol'	
3023410	13	43.5286	6.14940	2136	1	'Cotignac'	
2984521	13	43.2158	6.61140	2079	1	'Ramatuelle'	
2988609	13	43.7211	4.78810	2066	1	'Paradou'	
3026233	13	44.0564	4.83170	2062	1	'Châteauneuf-du-Pape'	
2981355	13	44.6819	6.07640	2048	1	'Saint-Bonnet-en-Champsaur'	
2980783	13	43.3425	6.12470	2023	1	'Sainte-Anastasie-sur-Issole'	
3019095	13	43.7489	7.27970	1994	1	'Falicon'	
3008308	13	43.7019	5.08640	1989	1	'Lamanon'	
2996413	13	44.0458	6.03030	1967	1	'Malijai'	
2967914	13	44.3147	4.95060	1963	1	'Visan'	
3029306	13	43.4261	6.22190	1961	1	'Cabasse'	
2969832	13	43.6858	5.17140	1937	1	'Vernègues'	
3029125	13	43.5931	6.53830	1934	0	'Callas'	
2995155	13	43.8439	5.13940	1933	1	'Maubec'	
2973564	13	43.8361	5.09060	1923	1	'Taillades'	
3033803	13	43.4264	5.58920	1919	1	'Belcodène'	
6451469	13	43.3864	6.09440	1902	1	'Camps-la-Source'	
3024313	13	43.2372	6.30890	1891	1	'Collobrières'	
3009193	13	43.3169	6.46920	1867	1	'La Garde-Freinet'	
2991750	13	44.0678	5.18360	1864	0	'Mormoiron'	
2985142	13	43.9561	6.89360	1860	0	'Puget-Théniers'	
3016018	13	43.6708	5.84920	1859	1	'Ginasservis'	
2982881	13	44.0111	7.30690	1836	0	'Roquebillière'	
3029284	13	43.8919	5.14940	1833	1	'Cabrières-d’Avignon'	
2996449	13	44.0208	5.15970	1827	1	'Malemort-du-Comtat'	
2973396	13	43.4542	6.42720	1802	1	'Taradeau'	
2983580	13	43.8181	6.09280	1791	0	'Riez'	
3019229	13	43.7608	4.95000	1790	1	'Eygalières'	
2984944	13	43.525	5.67690	1779	1	'Puyloubier'	
3022164	13	43.7733	5.43860	1759	1	'Cucuron'	
2977662	13	43.5672	6.69190	1743	1	'Saint-Paul-en-Forêt'	
3014640	13	44.395	4.92970	1742	1	'Grillon'	
2968005	13	44.1619	4.95470	1697	1	'Violès'	
2984118	13	43.8792	5.65920	1679	1	'Reillanne'	
3015661	13	43.9111	5.20030	1672	0	'Gordes'	
2973418	13	43.5906	6.87560	1666	1	'Tanneron'	
2982575	13	43.3925	5.85110	1660	1	'Rougiers'	
3032308	13	43.8047	7.36530	1651	1	'Blausasc'	
3009078	13	43.8933	5.11470	1645	1	'Lagnes'	
2967718	13	44.1108	6.01440	1643	1	'Volonne'	
2982985	13	44.5813	6.10730	1642	1	'Romette'	
3028418	13	43.7914	7.23170	1635	1	'Castagniers'	
3005687	13	43.6386	5.93580	1608	1	'La Verdière'	
3016053	13	43.8494	7.16360	1594	1	'Gilette'	
3011268	13	43.7853	5.63440	1579	1	'La Bastide-des-Jourdans'	
2985765	13	43.4703	5.78640	1571	1	'Pourcieux'	
2981214	13	44.9261	6.60670	1567	1	'Saint-Chaffrey'	
6446710	13	43.7867	7.44500	1547	1	'Gorbio'	
2979369	13	43.6878	7.33420	1533	1	'Saint-Jean-Cap-Ferrat'	
3012282	13	43.9472	4.93310	1528	1	'Jonquerettes'	
3006795	13	44.5633	5.95640	1528	1	'La Roche-des-Arnauds'	
3036048	13	43.7081	4.94640	1522	1	'Aureille'	
3031178	13	43.8625	4.69360	1518	1	'Boulbon'	
2980247	13	44.2569	6.92470	1513	0	'Saint-Étienne-de-Tinée'	
3028382	13	43.8467	6.51330	1497	0	'Castellane'	
3006511	13	44.4253	6.00780	1490	0	'La Saulce'	
6457116	13	43.3942	6.04060	1476	1	'La Celle'	
2968929	13	44.8731	6.62720	1476	0	'Villar-Saint-Pancrace'	
2968822	13	43.5822	6.27640	1466	1	'Villecroze'	
2980300	13	43.7686	7.36720	1462	1	'Peillon'	
2988208	13	44.1369	5.95670	1455	1	'Peipin'	
3008116	13	43.2083	6.46560	1446	1	'La Môle'	
6618050	13	44.0536	6.14060	1432	1	'Le Vieil Aiglun'	
2978208	13	44.0683	7.25580	1427	1	'Saint-Martin-Vésubie'	
3004963	13	43.8094	7.17000	1416	1	'Le Broc'	
2973259	13	43.5936	6.01670	1402	1	'Tavernes'	
3029809	13	43.5275	5.94440	1397	1	'Brue-Auriac'	
2992583	13	43.4739	6.12190	1385	1	'Montfort-sur-Argens'	
6618042	13	44.0853	6.02310	1380	1	'L’Escale'	
2975798	13	44.0911	5.40810	1373	0	'Sault'	
2974661	13	44.3506	6.35640	1371	0	'Seyne'	
3023576	13	43.5625	5.07170	1370	1	'Cornillon-Confoux'	
3008015	13	43.7733	5.52110	1359	1	'La Motte-d’Aigues'	
2996234	13	43.9383	5.76750	1354	1	'Mane'	
3029282	13	43.6561	6.87360	1352	0	'Cabris'	
2972942	13	43.5069	6.94000	1350	1	'Théoule-sur-Mer'	
3034939	13	43.62	6.55030	1349	1	'Bargemon'	
12072016	13	43.7892	7.46920	1341	1	'Sainte-Agnès'	
2993771	13	43.7042	5.65610	1324	1	'Mirabeau'	
2980220	13	44.0461	5.78030	1320	1	'Saint-Étienne-les-Orgues'	
2982075	13	44.1925	5.00560	1316	1	'Sablet'	
