# ======================================================
# Model: Hierarchical health care design : 3 levels (brown field)
# Joao Flavio F. Almeida <joao.flavio@dep.ufmg.br >
# Fabricio Oliveira <fabricio.oliveira@aalto.fi >
# Data   : 19/02/2022
# Versao: 1.0:
# Region: 3: Auvergne-Rhône-Alpes (AR)
# =========================================================
data;

# param Distmax:=
# 1 80  # 80
# 2 120 # + 120
# 3 250; # + 200

# Minimal population on destination municipality (j) 
param POPmin:=
1	0
# 2	8000
# 3	25000
# 2	2000
# 3	4000
2	2026	# Q1
3	1091	# Q2 
;

param DurUpper:=
1 0.51 
# 2 1.45 
# 3 1.6;
2 0.86 
3 1.1; 

# Municipios selecionados que já possuem infraestrutura de nível 3
set S3:=
3014728	#	'Grenoble': Grenoble University Hospital
6454573	#	'Lyon' : Hospices Civils de Lyon
3027422	#	'Chambéry' :Hôpital de Chambéry
;


# CODIGO	REGIAO (code)	LAT	LONG	POPULACAO 2030	INFR	MUNICIPIO	
 param: I :	RE	lat	lng	POP	INFR	Mun 	:=
2979070	3	45.4775	4.51530	34967	0	'Saint-Chamond'	
2972742	3	46.3627	6.47500	34756	0	'Thonon-les-Bains'	
2983362	3	46.0367	4.06890	34366	0	'Roanne'	
2994048	3	45.7667	5.00360	33477	0	'Meyzieu'	
6430196	3	45.0464	5.05170	33160	0	'Romans-sur-Isère'	
2983536	3	45.8214	4.89830	30012	0	'Rillieux-la-Pape'	
6452510	3	45.6885	5.91530	29794	0	'Aix-les-Bains'	
2969280	3	45.5242	4.87810	29306	0	'Vienne'	
3021662	3	45.7694	4.95940	28602	1	'Décines-Charpieu'	
6615539	3	45.5861	5.27360	28387	0	'Bourgoin-Jallieu'	
8287998	3	45.715	4.80830	26273	0	'Oullins'	
3036016	3	44.9261	2.44060	25499	0	'Aurillac'	
2969392	3	46.1278	3.42670	24166	0	'Vichy'	
3018095	3	45.1939	5.68560	22523	1	'Fontaine'	
2988888	3	46.2561	5.65560	22427	0	'Oyonnax'	
6441798	3	45.764	4.78000	22297	0	'Tassin-la-Demi-Lune'	
2980586	3	45.73	4.80000	22012	0	'Sainte-Foy-lès-Lyon'	
6443056	3	45.8889	6.09610	21595	1	'Seynod'	
3037540	3	45.9192	6.14190	21390	1	'Annecy-le-Vieux'	
2979985	3	45.696	4.79300	21217	0	'Saint-Genis-Laval'	
3015902	3	45.5906	4.76890	20121	0	'Givors'	
6433470	3	45.3642	5.59060	20108	0	'Voiron'	
3022988	3	45.7422	3.19720	20043	1	'Cournon-d’Auvergne'	
3030985	3	44.9475	4.89530	19889	1	'Bourg-lès-Valence'	
2991481	3	46.5647	3.33250	19563	0	'Moulins'	
2980097	3	45.7086	4.85330	19254	1	'Saint-Fons'	
2976931	3	45.6758	6.39250	19214	0	'Albertville'	
3002465	3	45.0433	3.88500	19061	0	'Le Puy-en-Velay'	
2983489	3	45.8936	3.11250	19011	0	'Riom'	
2968771	3	45.6133	5.14860	18808	1	'Villefontaine'	
3020392	3	45.7744	4.77750	18587	0	'Écully'	
3022700	3	45.9036	6.10390	18330	1	'Cran-Gévrier'	
2994087	3	45.2086	5.77940	17448	0	'Meylan'	
3027453	3	45.7736	3.06690	17210	0	'Chamalières'	
3024532	3	46.0603	6.57860	16996	1	'Cluses'	
3018455	3	45.3881	4.28720	16981	0	'Firminy'	
2976406	3	45.9364	6.63190	16508	0	'Sallanches'	
3037514	3	45.24	4.67080	16288	0	'Annonay'	
2998136	3	45.6194	5.23310	16169	1	'L’Isle-d’Abeau'	
2980636	3	45.2317	5.68310	15801	1	'Saint-Égrève'	
2992890	3	45.6075	4.06530	15656	0	'Montbrison'	
2979072	3	46.1442	6.08420	15509	0	'Saint-Julien-en-Genevois'	
6453474	3	45.8667	5.94440	15373	0	'Rumilly'	
3012664	3	45.5442	3.24890	15214	0	'Issoire'	
2983408	3	45.5294	4.61690	15105	0	'Rive-de-Gier'	
2977248	3	45.4994	4.24000	15034	1	'Saint-Rambert'	
3017363	3	45.7364	4.76360	14656	0	'Francheville'	
6618079	3	45.9581	5.35780	14204	0	'Ambérieu-en-Bugey'	
2993780	3	45.6631	4.95310	13665	1	'Mions'	
2987259	3	44.3775	4.69610	13452	0	'Pierrelatte'	
2979983	3	46.2433	6.02140	13243	1	'Saint-Genis-Pouilly'	
3016143	3	46.3333	6.05780	13093	0	'Gex'	
3016387	3	45.7314	5.00220	13022	1	'Genas'	
2967166	3	46.5658	3.35440	12899	1	'Yzeure'	
6446572	3	46.1344	3.45640	12685	1	'Cusset'	
3031517	3	46.0789	6.40080	12557	0	'Bonneville'	
3036418	3	44.6197	4.39030	12253	0	'Aubenas'	
2971106	3	45.3961	4.32500	12200	0	'Le Chambon-Feugerolles'	
6456414	3	45.5967	5.87750	11932	0	'La Motte-Servolex'	
2986219	3	45.7983	3.24830	11802	1	'Pont-du-Château'	
2972857	3	45.8564	3.54750	11778	0	'Thiers'	
3030063	3	45.6739	4.75420	11697	1	'Brignais'	
2970831	3	46.1075	5.82580	11450	1	'Bellegarde-sur-Valserine'	
6433409	3	45.205	5.66500	11277	1	'Sassenage'	
6443019	3	45.9236	6.68640	11203	0	'Passy'	
3006770	3	46.0669	6.31190	11175	0	'La Roche-sur-Foron'	
3022683	3	45.7453	4.72330	11125	1	'Craponne'	
3023771	3	45.6681	4.90190	11108	1	'Corbas'	
3034198	3	45.7517	3.08310	10793	0	'Beaumont'	
6615764	3	44.9344	4.87470	10760	1	'Guilherand'	
2983482	3	46.0428	4.04060	10757	1	'Riorges'	
3036364	3	45.7508	3.11080	10745	1	'Aubière'	
6430178	3	44.8733	4.87640	10666	1	'Portes-lès-Valence'	
3002585	3	45.1231	5.69810	10605	1	'Le Pont-de-Claix'	
2972214	3	45.0672	4.83280	10598	0	'Tournon-sur-Rhône'	
2973394	3	45.8961	4.43310	10587	0	'Tarare'	
6441818	3	45.7444	4.96640	10498	1	'Chassieu'	
2987314	3	45.7036	4.82420	10461	0	'Pierre-Bénite'	
3016817	3	46.185	6.20750	10419	1	'Gaillard'	
3016177	3	45.8258	3.14470	10315	0	'Gerzat'	
6615624	3	45.8244	4.95310	10043	0	'Miribel'	
6447896	3	45.0378	5.05000	10007	0	'Bourg-de-Péage'	
3019238	3	45.1486	5.75030	9947	1	'Eybens'	
3018679	3	46.2558	6.10810	9895	1	'Ferney-Voltaire'	
3018544	3	45.6728	4.85890	9879	1	'Feyzin'	
6434234	3	45.4339	4.32360	9825	1	'Roche-la-Molière'	
3021296	3	46.3567	6.14280	9787	1	'Divonne-les-Bains'	
6454097	3	45.2978	5.63690	9229	1	'Voreppe'	
6430112	3	44.7728	4.84310	9149	1	'Livron-sur-Drôme'	
3033625	3	45.7592	5.68810	9122	0	'Belley'	
3019280	3	46.4006	6.59000	9100	1	'Évian-les-Bains'	
6434339	3	45.5619	4.27810	8976	1	'Veauche'	
2969543	3	46.1742	6.25500	8969	0	'Vétraz-Monthoux'	
2968703	3	46.2022	6.24690	8926	0	'Ville-la-Grand'	
2993277	3	45.2925	4.17220	8854	0	'Monistrol-sur-Loire'	
2971697	3	44.3489	4.76860	8836	1	'Saint-Paul-Trois-Châteaux'	
2975408	3	46.0572	6.55000	8808	1	'Scionzier'	
2999259	3	44.5453	4.68220	8796	1	'Le Teil'	
3026757	3	45.7103	4.74220	8790	0	'Chaponost'	
8288785	3	46.3603	2.53440	8742	1	'Domérat'	
3028028	3	45.8314	3.10000	8727	0	'Cébazat'	
3012742	3	45.6731	4.82250	8695	0	'Irigny'	
3021729	3	45.8056	4.75310	8675	1	'Dardilly'	
3027301	3	45.9222	6.86890	8648	1	'Chamonix-Mont-Blanc'	
3033666	3	46.1164	3.40420	8638	1	'Bellerive-sur-Allier'	
3022540	3	44.7283	5.02220	8629	0	'Crest'	
2969160	3	45.0553	5.67000	8580	1	'Vif'	
3003163	3	45.7711	3.19360	8543	1	'Lempdes'	
6456416	3	45.5569	5.96640	8494	1	'La Ravoire'	
2969432	3	45.3719	4.81170	8453	0	'Roussillon'	
6434335	3	45.4017	4.26140	8408	1	'Unieux'	
2985290	3	44.735	4.59920	8363	0	'Privas'	
2994049	3	45.9153	6.09280	8327	1	'Meythet'	
6433183	3	45.285	5.88280	8260	1	'Crolles'	
6455106	3	45.7408	4.22580	8252	0	'Feurs'	
3033636	3	46.1086	4.74920	8198	0	'Belleville'	
3006202	3	45.5658	5.44500	8137	0	'La Tour-du-Pin'	
2986499	3	45.9222	6.06310	8109	1	'Poisy'	
2984127	3	46.1344	6.26830	8033	1	'Reignier'	
6454144	3	45.4689	4.35440	7952	1	'Villars'	
3024788	3	45.1197	5.67170	7921	1	'Claix'	
6456011	3	45.4031	4.36440	7889	1	'La Ricamarie'	
6434328	3	45.4878	4.45030	7856	1	'Sorbiers'	
6424590	3	45.9044	5.19440	7848	0	'Meximieux'	
2983050	3	45.7294	3.10060	7793	0	'Romagnat'	
2978566	3	45.1517	5.31970	7791	0	'Saint-Marcellin'	
6433417	3	45.1561	5.67970	7783	0	'Seyssins'	
6433435	3	45.2975	5.48330	7719	0	'Tullins'	
2979303	3	45.2767	6.34500	7683	0	'Saint-Jean-de-Maurienne'	
2979425	3	45.325	5.56440	7675	1	'Moirans'	
6434192	3	46.0858	4.06470	7641	0	'Mably'	
2977623	3	44.9486	4.84500	7622	1	'Saint-Péray'	
2990516	3	45.8761	4.84110	7560	0	'Neuville-sur-Saône'	
3015823	3	45.9892	4.69690	7470	0	'Gleizé'	
3037489	3	45.9356	4.71940	7443	1	'Anse'	
6433430	3	45.7339	5.18720	7385	1	'Tignieu'	
6454083	3	45.4331	6.01530	7376	1	'Pontcharra'	
6455960	3	45.6369	5.14280	7305	1	'La Verpillière'	
2967796	3	45.0783	5.77190	7303	0	'Vizille'	
2985163	3	46.3878	6.54420	7264	1	'Publier'	
3030949	3	45.6167	6.76860	7252	0	'Bourg-Saint-Maurice'	
2967203	3	45.1428	4.12360	7245	0	'Yssingeaux'	
6433455	3	45.2381	5.88830	7175	1	'Villard-Bonnot'	
6424558	3	45.9036	5.34920	7175	1	'Lagnieu'	
3030953	3	44.3733	4.64420	7167	0	'Bourg-Saint-Andéol'	
6442917	3	45.7528	6.41970	7076	0	'Ugine'	
3017994	3	45.8358	4.84500	7068	1	'Fontaines-sur-Saône'	
2979431	3	45.2486	5.82690	7026	1	'Saint-Ismier'	
3016089	3	45.1819	5.79190	6956	1	'Gières'	
2980848	3	45.8106	4.79860	6951	1	'Saint-Didier-au-Mont-d’Or'	
3018903	3	45.7467	6.29390	6943	1	'Faverges'	
3006320	3	45.4814	4.43190	6931	0	'La Talaudière'	
2992290	3	45.8517	5.05640	6925	1	'Montluel'	
6451055	3	46.1867	6.29140	6902	1	'Cranves-Sales'	
6617613	3	46.0597	6.37250	6889	1	'Saint-Pierre'	
6612211	3	45.9408	4.77500	6882	0	'Trévoux'	
6456896	3	46.0272	4.08670	6881	1	'Le Coteau'	
2981338	3	45.6906	5.02920	6875	1	'Saint-Bonnet-de-Mure'	
6447902	3	44.8997	5.02000	6869	1	'Chabeuil'	
2989819	3	44.3608	5.14060	6782	0	'Nyons'	
6433191	3	45.2025	5.83890	6701	1	'Domène'	
3029995	3	45.2942	3.38420	6681	0	'Brioude'	
2977251	3	45.2939	4.81690	6641	1	'Saint-Rambert-d’Albon'	
3037937	3	45.5494	3.74170	6634	0	'Ambert'	
6434276	3	45.4511	4.44640	6627	1	'Saint-Jean-Bonnefonds'	
6434330	3	45.5375	4.18310	6612	1	'Sury-le-Comtal'	
2983395	3	45.3508	5.50220	6606	0	'Rives'	
2997569	3	44.7517	4.82250	6605	1	'Loriol-sur-Drôme'	
2972749	3	45.8822	6.32560	6597	1	'Thônes'	
6455959	3	45.2064	5.74030	6588	0	'La Tronche'	
3002988	3	45.3731	4.79750	6588	1	'Le Péage-de-Roussillon'	
6424736	3	46.2536	5.21670	6555	0	'Viriat'	
6424619	3	46.1786	5.20280	6509	1	'Péronnas'	
3007963	3	45.7281	4.81220	6431	1	'La Mulatière'	
2971468	3	45.8356	4.61690	6418	1	'L’Arbresle'	
2995744	3	46.0903	6.49970	6412	1	'Marignier'	
3027746	3	45.7328	3.06330	6390	0	'Ceyrat'	
2980104	3	45.0336	3.09280	6365	0	'Saint-Flour'	
6424553	3	45.9856	4.75670	6356	0	'Jassans-Riottier'	
3030029	3	45.7211	4.69360	6315	1	'Brindas'	
6430221	3	44.9708	4.95670	6302	1	'Saint-Marcel-lès-Valence'	
2972633	3	46.0836	6.54110	6289	0	'Thyez'	
6441836	3	45.8247	4.87440	6267	1	'Sathonay-Camp'	
6455252	3	45.5619	5.89720	6264	1	'Cognin'	
6617597	3	46.195	6.22420	6261	0	'Ambilly'	
3036822	3	44.9039	2.45670	6245	1	'Arpajon-sur-Cère'	
2998639	3	45.8275	3.38000	6224	1	'Lezoux'	
3026145	3	45.9225	3.06420	6195	0	'Châtel-Guyon'	
6433371	3	45.3969	4.77470	6192	1	'Saint-Maurice-l’Exil'	
6443051	3	46.3319	6.37390	6190	1	'Sciez'	
6434264	3	45.4461	4.33670	6159	1	'Saint-Genest-Lerpt'	
3024090	3	46.2889	2.74170	6159	1	'Commentry'	
6617585	3	45.58	5.95810	6146	0	'Saint-Alban-Leysse'	
3003074	3	45.8186	4.66310	6137	1	'Lentilly'	
6430251	3	45.0706	4.84250	6131	1	'Tain-l’Hermitage'	
6448753	3	45.5806	4.80000	6128	1	'Chasse-sur-Rhône'	
3036054	3	45.3692	4.20170	6127	1	'Aurec-sur-Loire'	
2977350	3	45.4742	4.37810	6092	0	'Saint-Priest-en-Jarez'	
6433391	3	45.6322	5.11060	6083	1	'Saint-Quentin-Fallavier'	
3020894	3	46.305	6.30360	6077	1	'Douvaine'	
2991743	3	45.6189	4.67220	6050	1	'Mornant'	
3012303	3	45.7964	5.04670	5989	1	'Jonage'	
2972774	3	46.2364	5.97970	5981	1	'Thoiry'	
6434444	3	45.2431	4.23470	5959	1	'Sainte-Sigolène'	
2970477	3	45.7378	4.65640	5896	0	'Vaugneray'	
3021061	3	44.4436	4.71000	5877	1	'Donzère'	
2986257	3	45.7506	5.17310	5876	1	'Pont-de-Chéruy'	
2979175	3	45.8336	6.16390	5864	1	'Saint-Jorioz'	
2980880	3	46.1997	5.19220	5845	1	'Saint-Denis-lès-Bourg'	
3014676	3	45.7472	4.69030	5838	1	'Grézieu-la-Varenne'	
3016711	3	46.1	3.19830	5824	1	'Gannat'	
2978238	3	45.2031	5.71640	5799	1	'Saint-Martin-le-Vinoux'	
2976798	3	45.6328	4.85640	5780	1	'Saint-Symphorien-d’Ozon'	
6434263	3	45.59	4.31720	5737	0	'Saint-Galmier'	
2980964	3	45.8144	4.81810	5721	1	'Saint-Cyr-au-Mont-d’Or'	
3031644	3	46.2644	6.37030	5700	1	'Bons-en-Chablais'	
3002057	3	45.6358	5.56330	5643	1	'Les Avenières'	
6447918	3	45.0067	5.09080	5618	1	'Chatuzange-le-Goubet'	
2995606	3	46.0592	6.52580	5607	1	'Marnaz'	
6443036	3	45.8925	6.71360	5590	1	'Saint-Gervais-les-Bains'	
3027507	3	45.5475	5.98390	5584	0	'Challes-les-Eaux'	
3027255	3	45.7947	4.79080	5570	1	'Champagne-au-Mont-d’Or'	
2973128	3	45.6022	4.81060	5514	1	'Ternay'	
3019391	3	44.8369	4.89390	5505	1	'Étoile-sur-Rhône'	
3004811	3	45.7225	3.18720	5489	1	'Le Cendre'	
6433368	3	45.1522	5.83920	5482	1	'Saint-Martin-d’Uriage'	
2978921	3	45.6856	5.04470	5417	1	'Saint-Laurent-de-Mure'	
3025668	3	45.6386	4.39190	5364	0	'Chazelles-sur-Lyon'	
2974540	3	45.9458	6.03530	5348	1	'Sillingy'	
2992908	3	45.2269	5.80250	5306	1	'Montbonnot-Saint-Martin'	
6424368	3	46.1175	6.03750	5299	1	'Viry'	
3022060	3	45.6436	4.23060	5290	0	'Montrond-les-Bains'	
2986191	3	45.5303	4.91110	5207	1	'Pont-Évêque'	
2969388	3	45.6431	3.24610	5191	1	'Vic-le-Comte'	
2977365	3	46.3075	3.28940	5182	1	'Saint-Pourçain-sur-Sioule'	
6615012	3	45.5031	4.56890	5168	1	'La Grand-Croix'	
3026700	3	45.7806	4.74640	5119	1	'Charbonnières-les-Bains'	
2979984	3	45.7572	4.72640	5036	1	'Saint-Genis-les-Ollières'	
6433465	3	45.7953	5.11580	5035	1	'Villette-d’Anthon'	
6457071	3	45.9611	6.04190	5027	1	'La Balme-de-Sillingy'	
6433179	3	45.3556	5.61670	5026	1	'Coublevie'	
3005081	3	45.6483	5.85970	5018	1	'Le Bourget-du-Lac'	
2969854	3	45.6478	4.81140	5001	1	'Vernaison'	
6616781	3	45.9933	4.03670	4965	1	'Villerest'	
2968917	3	46.0025	5.02970	4962	1	'Villars-les-Dombes'	
3034064	3	45.3383	5.05440	4953	0	'Beaurepaire'	
3007957	3	44.9031	5.78750	4930	0	'La Mure'	
3037818	3	45.9725	4.33030	4929	1	'Amplepuis'	
6424644	3	45.9344	4.82330	4923	1	'Reyrieux'	
3005435	3	44.7994	4.77920	4918	1	'La Voulte-sur-Rhône'	
3026057	3	46.1197	4.95690	4881	1	'Châtillon-sur-Chalaronne'	
6455961	3	45.2158	5.86220	4876	1	'Le Versoud'	
6450971	3	45.5633	5.94470	4876	1	'Barberaz'	
2970948	3	46.1081	5.96810	4866	1	'Valleiry'	
2979360	3	46.1258	4.73810	4859	1	'Saint-Jean-d’Ardières'	
2978565	3	45.4972	4.16720	4856	1	'Saint-Marcellin-en-Forez'	
6446405	3	46.3192	6.07000	4843	1	'Cessy'	
2998312	3	45.9756	4.70560	4843	1	'Limas'	
6434304	3	45.4831	4.57440	4831	1	'Saint-Paul-en-Jarez'	
3009879	3	45.3936	5.26060	4820	1	'La Côte-Saint-André'	
6448759	3	45.7772	5.17170	4777	1	'Chavanoz'	
6424511	3	45.8517	5.06810	4769	1	'Dagneux'	
6614245	3	45.4864	4.54470	4768	1	'L’Horme'	
3013305	3	45.6292	5.06330	4767	1	'Heyrieux'	
3032629	3	45.7228	3.33860	4754	0	'Billom'	
3032869	3	45.8403	5.00140	4684	1	'Beynost'	
2997590	3	45.5119	4.58110	4684	1	'Lorette'	
3021435	3	44.7536	5.37030	4665	0	'Die'	
2979342	3	45.5022	5.13780	4579	1	'Saint-Jean-de-Bournay'	
3014699	3	45.7231	5.93390	4570	1	'Grésy-sur-Aix'	
2970008	3	45.6778	4.70390	4557	1	'Soucieu-en-Jarrest'	
2967710	3	45.8703	3.03690	4555	1	'Volvic'	
3026606	3	45.6489	4.79470	4552	1	'Charly'	
2977530	3	45.6464	5.01470	4541	1	'Saint-Pierre-de-Chandieu'	
6614537	3	45.5039	4.31360	4527	1	'La Fouillouse'	
6433360	3	45.3875	5.73470	4520	0	'Saint-Laurent-du-Pont'	
2982338	3	45.765	3.05000	4505	1	'Royat'	
3022217	3	46.0342	6.10750	4496	1	'Cruseilles'	
3038099	3	46.335	6.46330	4494	1	'Allinges'	
8292479	3	45.3444	4.81920	4485	1	'Salaise-sur-Sanne'	
2991847	3	45.6778	5.47000	4472	0	'Morestel'	
6446574	3	46.3544	2.61920	4432	0	'Désertines'	
2967837	3	46.1475	6.41030	4427	1	'Viuz-en-Sallaz'	
6424612	3	46.2761	6.09330	4419	1	'Ornex'	
2985274	3	45.9467	6.12190	4412	1	'Pringy'	
2979925	3	46.0619	4.72170	4394	1	'Saint-Georges-de-Reneins'	
3034746	3	45.3061	4.10920	4368	1	'Bas-en-Basset'	
3026758	3	45.6275	4.93610	4336	1	'Chaponnay'	
2993864	3	45.6322	4.78190	4324	1	'Millery'	
2967201	3	44.9119	2.36250	4315	1	'Ytrac'	
6433467	3	45.21	5.40360	4298	1	'Vinay'	
2985447	3	45.07	5.55060	4239	1	'Villard-de-Lans'	
3024074	3	45.6044	4.83500	4219	1	'Communay'	
2980803	3	45.1231	4.98280	4212	1	'Saint-Donat-sur-l’Herbasse'	
2979001	3	45.3394	4.31280	4209	1	'Saint-Just-Malmont'	
6430139	3	44.9375	5.03110	4206	1	'Montélier'	
3024305	3	45.8239	4.84030	4181	1	'Collonges-au-Mont-d’Or'	
2974675	3	45.8644	6.13970	4150	0	'Sevrier'	
3029970	3	45.0467	3.92670	4131	1	'Brives-Charensac'	
3025692	3	45.8758	4.71310	4131	1	'Chazay-d’Azergues'	
6454661	3	45.9375	6.09080	4118	0	'Épagny'	
2985045	3	45.7556	5.06720	4110	1	'Pusignan'	
6442832	3	45.5028	6.05360	4101	1	'Montmélian'	
2977001	3	45.6286	5.30610	4094	1	'Saint-Savin'	
3014822	3	45.7992	3.16750	4073	1	'Aulnat'	
6442808	3	45.5556	5.91360	4070	1	'Jacob-Bellecombette'	
6424463	3	45.3936	6.07420	4062	1	'Allevard'	
3006131	3	45.2114	5.75060	4053	1	'Corenc'	
2977126	3	45.5556	4.12310	4052	1	'Saint-Romain-le-Puy'	
3037523	3	45.2711	4.88780	4047	1	'Anneyron'	
3006207	3	45.8136	4.71670	4040	1	'La Tour-de-Salvagny'	
3022977	3	45.755	3.53810	4034	1	'Courpière'	
6442897	3	45.5697	6.15530	4027	1	'Saint-Pierre-d’Albigny'	
2995353	3	45.6842	3.19000	3985	1	'Les Martres-de-Veyre'	
2978163	3	45.8303	4.97530	3977	1	'Saint-Maurice-de-Beynost'	
6448961	3	45.5233	4.21580	3960	1	'Bonson'	
3035719	3	46.5878	3.30720	3960	1	'Avermes'	
3024302	3	46.1411	6.14500	3952	1	'Collonges-sous-Salève'	
3023937	3	45.4631	4.76780	3927	0	'Condrieu'	
6616247	3	45.0139	4.93470	3909	1	'Châteauneuf-sur-Isère'	
6616774	3	45.5322	4.58170	3906	1	'Genilac'	
6433444	3	45.1183	5.81030	3902	1	'Vaulnaveys-le-Haut'	
3038276	3	45.7864	5.94500	3895	1	'Albens'	
2978276	3	45.6597	4.56170	3885	1	'Saint-Martin-en-Haut'	
2991258	3	45.8939	3.09500	3877	1	'Mozac'	
3036870	3	46.0236	4.70830	3847	1	'Arnas'	
3034149	3	44.8619	4.94280	3815	1	'Beaumont-lès-Valence'	
2970236	3	46.2719	6.25890	3802	1	'Veigy'	
6434293	3	45.5458	4.59280	3789	1	'Saint-Martin-la-Plaine'	
6618061	3	46.0814	4.75860	3783	1	'Montmerle-sur-Saône'	
2981085	3	45.44	4.77310	3761	1	'Saint-Clair-du-Rhône'	
2988160	3	45.4183	4.68080	3751	0	'Pélussin'	
6424642	3	46.3103	4.88610	3748	1	'Replonges'	
3032331	3	45.8297	3.07810	3736	1	'Blanzat'	
6616763	3	45.3878	4.26610	3721	1	'Fraisses'	
6442959	3	46.0183	6.17140	3717	1	'Groisy'	
2967820	3	44.4828	4.68890	3710	1	'Viviers'	
2976794	3	45.6322	4.45720	3687	0	'Saint-Symphorien-sur-Coise'	
3026610	3	46.1594	4.17190	3681	0	'Charlieu'	
2979772	3	45.0381	3.96920	3653	1	'Saint-Germain-Laprade'	
2980492	3	46.1606	2.83390	3651	1	'Saint-Éloy-les-Mines'	
2998277	3	45.8369	4.77190	3648	1	'Limonest'	
3038426	3	45.5556	6.64860	3641	1	'Aime'	
2980029	3	45.7203	3.01890	3641	1	'Saint-Genès-Champanelle'	
6433331	3	45.6339	5.36580	3637	1	'Saint-Chef'	
6446378	3	46.2447	5.63280	3632	1	'Bellignat'	
6443032	3	46.2358	6.32140	3624	1	'Saint-Cergues'	
2979812	3	46.2069	3.43360	3618	1	'Saint-Germain-des-Fossés'	
3022964	3	46.0994	4.32060	3617	1	'Cours'	
2979596	3	45.5286	4.37280	3614	1	'Saint-Héand'	
2995898	3	45.7811	4.70610	3603	1	'Marcy-l’Étoile'	
2970685	3	46.3131	3.40140	3593	1	'Varennes-sur-Allier'	
6455948	3	45.5344	5.66640	3582	0	'Le Pont-de-Beauvoisin'	
6442940	3	45.7756	6.22060	3575	1	'Doussard'	
3007730	3	45.1003	3.49420	3575	0	'Langeac'	
2995024	3	45.2189	2.33360	3550	0	'Mauriac'	
2970828	3	44.6656	4.36610	3547	0	'Vals-les-Bains'	
6433352	3	45.3411	5.58220	3543	1	'Saint-Jean-de-Moirans'	
2986246	3	45.0047	4.86670	3538	1	'Pont-de-l’Isère'	
6449062	3	45.0461	3.85940	3512	1	'Espaly-Saint-Marcel'	
2991325	3	45.485	6.53390	3511	0	'Moûtiers'	
2984025	3	45.3333	5.48530	3487	1	'Renage'	
6457195	3	45.5369	5.58500	3484	1	'Les Abrets'	
2984686	3	45.9136	4.77690	3480	1	'Quincieux'	
3018489	3	46.1583	6.34190	3479	1	'Fillinges'	
3006806	3	45.7006	3.12640	3474	0	'La Roche-Blanche'	
2981087	3	45.5739	5.48190	3454	1	'Saint-Clair-de-la-Tour'	
6433194	3	45.5169	4.96470	3450	1	'Estrablin'	
2980836	3	45.3028	4.27530	3443	1	'Saint-Didier-en-Velay'	
6454141	3	45.6069	4.08310	3441	0	'Savigneux'	
2989417	3	45.7825	3.01220	3440	1	'Orcines'	
2970826	3	45.0283	3.87470	3437	1	'Vals-près-le-Puy'	
3034998	3	45.5717	5.97830	3422	1	'Barby'	
6615625	3	46.1867	5.57080	3419	1	'Montréal-la-Cluse'	
2970003	3	45.8142	5.40360	3417	1	'Montalieu'	
2973424	3	46.1075	6.59140	3411	1	'Taninges'	
2990932	3	46.1533	5.60610	3410	0	'Nantua'	
2967625	3	45.6589	4.77330	3400	1	'Vourles'	
