lat_departure,lon_departure,lat_arrival,lon_arrival
-4.2416,-69.9383,-4.2416,-69.9383
-0.983373,-62.9311,-3.36822,-64.7193
-2.52342,-66.0942,-3.36822,-64.7193
-3.48438,-66.0718,-3.36822,-64.7193
-1.85313,-65.573,-3.36822,-64.7193
-5.62085,-63.1808,-3.36822,-64.7193
-3.36822,-64.7193,-3.36822,-64.7193
-2.99609,-65.1133,-3.36822,-64.7193
-0.804911,-52.453,-0.804911,-52.453
0.034934,-51.0694,0.034934,-51.0694
0.71243,-51.4155,0.034934,-51.0694
1.50652,-50.9087,0.034934,-51.0694
-11.0859,-43.1459,-11.0859,-43.1459
-10.7171,-43.6302,-11.0859,-43.1459
-11.0147,-42.3997,-11.0859,-43.1459
-12.1439,-44.9968,-12.1439,-44.9968
-11.7508,-44.9143,-12.1439,-44.9968
-14.0684,-42.4861,-14.0684,-42.4861
-13.7565,-41.7677,-14.0684,-42.4861
-14.3371,-43.7686,-14.0684,-42.4861
-13.1185,-42.2902,-14.0684,-42.4861
-9.52221,-43.0126,-9.52221,-43.0126
-10.6647,-39.4944,-10.6647,-39.4944
-8.9695,-39.0979,-10.6647,-39.4944
-10.9428,-40.4155,-10.6647,-39.4944
-12.2664,-38.9663,-12.2664,-38.9663
-12.1326,-40.3571,-12.2664,-38.9663
-12.8646,-39.8611,-12.2664,-38.9663
-14.793,-39.046,-14.793,-39.046
-14.321,-39.329,-14.7876,-39.2781
-13.8295,-39.1361,-14.7876,-39.2781
-14.7876,-39.2781,-14.7876,-39.2781
-15.9551,-39.5329,-14.7876,-39.2781
-9.41622,-40.5033,-9.41622,-40.5033
-12.8049,-41.3297,-11.5488,-41.1565
-11.5488,-41.1565,-11.5488,-41.1565
-12.088,-41.6427,-11.5488,-41.1565
-11.2557,-40.9432,-11.5488,-41.1565
-10.3856,-38.3401,-11.3497,-38.3379
-11.3497,-38.3379,-11.3497,-38.3379
-11.9915,-42.6326,-12.687,-43.1798
-12.687,-43.1798,-12.687,-43.1798
-13.4019,-44.1837,-12.687,-43.1798
-10.0051,-42.4936,-10.0051,-42.4936
-12.9718,-38.5011,-12.9718,-38.5011
-9.74138,-41.8786,-9.74138,-41.8786
-17.1642,-40.3321,-17.522559,-39.741341
-17.522559,-39.741341,-17.522559,-39.741341
-15.624,-40.2587,-14.8615,-40.8442
-14.0197,-41.2473,-14.8615,-40.8442
-14.8615,-40.8442,-14.8615,-40.8442
-3.71664,-38.5423,-3.71664,-38.5423
-4.73672,-37.9655,-3.71664,-38.5423
-7.29749,-38.9378,-7.29749,-38.9378
-7.09154,-40.0233,-7.29749,-38.9378
-6.20768,-40.6905,-6.20768,-40.6905
-5.91485,-39.257,-4.9663,-39.0155
-5.67765,-38.5359,-4.9663,-39.0155
-4.84601,-39.5725,-4.9663,-39.0155
-4.9663,-39.0155,-4.9663,-39.0155
-4.74567,-40.831,-3.68913,-40.3482
-3.2252,-40.6896,-3.68913,-40.3482
-3.68913,-40.3482,-3.68913,-40.3482
-18.9846,-40.7437,-18.7548,-40.8965
-18.7548,-40.8965,-18.7548,-40.8965
-20.8462,-41.1198,-20.8462,-41.1198
-20.3639,-41.2417,-20.8462,-41.1198
-20.8334,-40.7268,-20.8462,-41.1198
-19.5493,-40.6269,-19.5493,-40.6269
-19.875,-40.8753,-19.5493,-40.6269
-18.5883,-39.7362,-18.5883,-39.7362
-18.4141,-40.2171,-18.5883,-39.7362
-20.7668,-41.6734,-20.7668,-41.6734
-20.4652,-41.4156,-20.7668,-41.6734
-19.1864,-40.4473,-19.3946,-40.0643
-19.3946,-40.0643,-19.3946,-40.0643
-20.3417,-40.2875,-20.3417,-40.2875
-20.0999,-40.527,-20.3155,-40.3128
-20.3155,-40.3128,-20.3155,-40.3128
-16.3281,-48.953,-16.3281,-48.953
-18.1656,-47.944,-18.1656,-47.944
-18.1378,-49.0404,-16.6864,-49.2643
-16.6864,-49.2643,-16.6864,-49.2643
-15.9333,-50.14,-16.6864,-49.2643
-17.8784,-51.7204,-17.8784,-51.7204
-16.4258,-51.8235,-17.8784,-51.7204
-14.3137,-49.1511,-13.4391,-49.1503
-14.0957,-50.33,-13.4391,-49.1503
-13.4391,-49.1503,-13.4391,-49.1503
-14.0859,-46.3704,-14.0859,-46.3704
-18.9141,-50.6539,-17.7923,-50.9192
-17.7923,-50.9192,-17.7923,-50.9192
-15.7795,-47.9297,-15.7795,-47.9297
-4.88347,-46.0032,-4.88347,-46.0032
-5.36237,-45.6356,-4.88347,-46.0032
-3.45214,-44.7665,-3.45214,-44.7665
-3.72618,-45.3075,-3.45214,-44.7665
-3.43245,-45.6619,-3.45214,-44.7665
-2.57676,-44.8504,-3.45214,-44.7665
-9.10273,-45.9303,-7.53214,-46.0372
-7.53214,-46.0372,-7.53214,-46.0372
-6.95983,-46.1749,-7.53214,-46.0372
-7.08111,-45.1451,-7.53214,-46.0372
-4.47638,-46.8641,-4.47638,-46.8641
-5.17465,-47.7781,-4.47638,-46.8641
-3.67796,-42.7527,-3.67796,-42.7527
-4.15002,-42.9477,-3.67796,-42.7527
-3.109,-42.4064,-3.67796,-42.7527
-3.33515,-43.5287,-3.67796,-42.7527
-6.03199,-44.2543,-6.03199,-44.2543
-6.16207,-44.8979,-6.03199,-44.2543
-6.60296,-44.0745,-6.03199,-44.2543
-4.86613,-44.3653,-6.03199,-44.2543
-6.56077,-47.4431,-6.56077,-47.4431
-5.87601,-46.7033,-6.56077,-47.4431
-5.67365,-43.1011,-5.67365,-43.1011
-6.25159,-42.8668,-5.67365,-43.1011
-5.10821,-43.8163,-5.67365,-43.1011
-2.50068,-43.238,-2.53874,-44.2825
-2.53874,-44.2825,-2.53874,-44.2825
-2.04918,-45.9587,-1.65893,-45.3798
-1.85229,-45.1207,-1.65893,-45.3798
-1.65893,-45.3798,-1.65893,-45.3798
-4.98893,-45.3816,-4.28184,-45.2505
-4.51837,-44.4646,-4.28184,-45.2505
-4.28184,-45.2505,-4.28184,-45.2505
-16.1785,-40.6942,-16.1785,-40.6942
-16.1428,-40.295,-16.1785,-40.6942
-16.6522,-41.0229,-16.1785,-40.6942
-21.2214,-43.7703,-21.2214,-43.7703
-19.9102,-43.9266,-19.9102,-43.9266
-17.3656,-44.9606,-17.3656,-44.9606
-19.9321,-44.0539,-19.9321,-44.0539
-18.4734,-47.1933,-18.4734,-47.1933
-19.1861,-46.2455,-18.4734,-47.1933
-17.5255,-43.0137,-18.2413,-43.6031
-18.2413,-43.6031,-18.2413,-43.6031
-20.0166,-45.9754,-20.1446,-44.8912
-20.1446,-44.8912,-20.1446,-44.8912
-19.5007,-41.0746,-18.8545,-41.9555
-18.8545,-41.9555,-18.8545,-41.9555
-19.1736,-41.863,-18.8545,-41.9555
-19.8302,-43.0922,-19.4703,-42.5476
-19.2343,-43.0192,-19.4703,-42.5476
-19.4703,-42.5476,-19.4703,-42.5476
-18.8154,-42.7015,-19.4703,-42.5476
-22.1204,-45.1307,-22.4225,-45.4598
-22.4225,-45.4598,-22.4225,-45.4598
-19.7276,-50.1966,-19.7276,-50.1966
-16.9999,-46.0081,-17.7398,-46.1715
-17.7398,-46.1715,-17.7398,-46.1715
-21.7411,-44.3117,-21.7595,-43.3398
-21.7595,-43.3398,-21.7595,-43.3398
-21.248,-45.0009,-21.248,-45.0009
-17.8744,-44.1775,-16.7282,-43.8578
-16.4827,-43.4896,-16.7282,-43.8578
-16.214,-44.9034,-16.7282,-43.8578
-14.8563,-43.9146,-16.7282,-43.8578
-16.256,-44.1602,-16.7282,-43.8578
-16.7282,-43.8578,-16.7282,-43.8578
-15.6032,-44.391,-16.7282,-43.8578
-21.13,-42.3693,-21.13,-42.3693
-20.3839,-42.2519,-21.13,-42.3693
-20.7193,-46.609,-20.7193,-46.609
-21.78,-46.5692,-21.78,-46.5692
-20.8754,-42.9752,-20.4111,-42.8978
-20.4111,-42.8978,-20.4111,-42.8978
-22.2266,-45.9389,-22.2266,-45.9389
-20.9167,-46.9837,-20.9167,-46.9837
-19.0344,-43.4221,-19.4569,-44.2413
-19.3306,-45.2434,-19.4569,-44.2413
-19.4569,-44.2413,-19.4569,-44.2413
-15.9688,-41.4948,-15.8106,-42.2259
-15.3944,-42.86,-15.8106,-42.2259
-15.8106,-42.2259,-15.8106,-42.2259
-16.807,-42.3431,-15.8106,-42.2259
-17.6973,-40.7723,-17.8595,-41.5087
-17.4014,-41.6697,-17.8595,-41.5087
-18.1896,-42.4139,-17.8595,-41.5087
-17.8595,-41.5087,-17.8595,-41.5087
-19.3434,-47.2963,-19.7472,-47.9381
-20.1376,-48.7,-19.7472,-47.9381
-19.7472,-47.9381,-19.7472,-47.9381
-18.5852,-49.2014,-18.9141,-48.2749
-18.8414,-50.1208,-18.9141,-48.2749
-18.9141,-48.2749,-18.9141,-48.2749
-15.9187,-46.1043,-16.3592,-46.9022
-14.9446,-46.2371,-16.3592,-46.9022
-16.3592,-46.9022,-16.3592,-46.9022
-21.5556,-45.4364,-21.5556,-45.4364
-20.4666,-55.7868,-20.4666,-55.7868
-21.4583,-56.1117,-20.4666,-55.7868
-19.0089,-57.5973,-20.4666,-55.7868
-21.6981,-57.8836,-20.4666,-55.7868
-20.4486,-54.6295,-20.4486,-54.6295
-18.5432,-53.1287,-18.5013,-54.751
-18.5013,-54.751,-18.5013,-54.751
-22.9385,-55.6334,-22.2231,-54.812
-22.2231,-54.812,-22.2231,-54.812
-22.4136,-54.2335,-22.2231,-54.812
-23.636,-55.0141,-22.2231,-54.812
-20.0873,-51.0961,-20.7849,-51.7007
-21.2544,-52.0365,-20.7849,-51.7007
-20.7849,-51.7007,-20.7849,-51.7007
-9.86674,-56.0867,-9.86674,-56.0867
-9.53981,-57.4587,-9.86674,-56.0867
-14.051,-52.1601,-15.8804,-52.264
-15.8804,-52.264,-15.8804,-52.264
-13.5515,-52.2705,-15.8804,-52.264
-15.545,-55.1626,-15.545,-55.1626
-9.46121,-59.2252,-9.46121,-59.2252
-10.6437,-51.5699,-10.6437,-51.5699
-11.615,-50.6706,-10.6437,-51.5699
-15.601,-56.0974,-15.601,-56.0974
-14.7192,-56.3284,-15.601,-56.0974
-11.3728,-58.7483,-11.3728,-58.7483
-10.3178,-58.3592,-11.3728,-58.7483
-13.6614,-59.7848,-15.2219,-59.3435
-15.2219,-59.3435,-15.2219,-59.3435
-15.6276,-58.1772,-15.2219,-59.3435
-16.9462,-53.5272,-16.4673,-54.6372
-15.8299,-54.4208,-16.4673,-54.6372
-16.4673,-54.6372,-16.4673,-54.6372
-11.5075,-54.8835,-11.8604,-55.5091
-11.8604,-55.5091,-11.8604,-55.5091
-11.3007,-56.8312,-11.8604,-55.5091
-12.695,-56.5178,-11.8604,-55.5091
-14.6229,-57.4933,-14.6229,-57.4933
-1.94623,-54.7384,-1.94623,-54.7384
-1.52904,-52.5788,-1.52904,-52.5788
-3.20407,-52.21,-3.20407,-52.21
-0.996811,-49.9354,-0.996811,-49.9354
-0.164154,-49.987,-0.996811,-49.9354
-0.661019,-49.1771,-0.996811,-49.9354
-1.05109,-46.6147,-1.05109,-46.6147
-1.20874,-47.3921,-1.05109,-46.6147
-1.52147,-46.9008,-1.05109,-46.6147
-2.14898,-47.5677,-2.14898,-47.5677
-1.92986,-47.0505,-2.14898,-47.5677
-1.4554,-48.4898,-1.4554,-48.4898
-0.936423,-48.2803,-1.4554,-48.4898
-1.4349,-47.9114,-1.4554,-48.4898
-1.68036,-50.4791,-1.68036,-50.4791
-1.99238,-47.9422,-1.99238,-47.9422
-4.19944,-47.8245,-4.19944,-47.8245
-6.10389,-49.3553,-6.10389,-49.3553
-6.43778,-48.8716,-6.10389,-49.3553
-1.41412,-51.6338,-1.41412,-51.6338
-3.60841,-55.3199,-4.2667,-55.9926
-4.2667,-55.9926,-4.2667,-55.9926
-4.57347,-55.9429,-4.2667,-55.9926
-1.88775,-55.1168,-2.16347,-56.0889
-2.16347,-56.0889,-2.16347,-56.0889
-6.09965,-49.6068,-5.38075,-49.1327
-5.38075,-49.1327,-5.38075,-49.1327
-4.91622,-49.0822,-5.38075,-49.1327
-2.5831,-49.5042,-2.5831,-49.5042
-1.99768,-54.0724,-1.99768,-54.0724
-1.53936,-49.2224,-1.53936,-49.2224
-1.71597,-49.5249,-1.53936,-49.2224
-3.83542,-50.6399,-3.83542,-50.6399
-3.86813,-54.2124,-3.86813,-54.2124
-1.93639,-50.8194,-1.93639,-50.8194
-4.31242,-51.5764,-1.93639,-50.8194
-1.74691,-52.2361,-1.74691,-52.2361
-1.798,-53.4779,-1.798,-53.4779
-7.81097,-50.7698,-8.02529,-50.0317
-7.55335,-49.7125,-8.02529,-50.0317
-8.02529,-50.0317,-8.02529,-50.0317
-7.31236,-50.0379,-8.02529,-50.0317
-8.85784,-49.7215,-8.02529,-50.0317
-9.3281,-50.35,-9.3281,-50.35
-2.43849,-54.6996,-2.43849,-54.6996
-2.94584,-48.9489,-2.94584,-48.9489
-6.74687,-51.1626,-6.74687,-51.1626
-3.7657,-49.6773,-3.7657,-49.6773
-1.19124,-46.1399,-1.19124,-46.1399
-6.82813,-35.7552,-7.22196,-35.8731
-7.22196,-35.8731,-7.22196,-35.8731
-6.45056,-36.2057,-7.22196,-35.8731
-7.66206,-36.884,-7.22196,-35.8731
-7.11509,-34.8641,-7.11509,-34.8641
-6.91353,-38.676,-7.01743,-37.2747
-7.52983,-37.815,-7.01743,-37.2747
-7.01743,-37.2747,-7.01743,-37.2747
-6.59138,-37.6185,-7.01743,-37.2747
-7.19282,-37.9289,-7.01743,-37.2747
-8.28218,-35.0253,-8.28218,-35.0253
-8.6592,-35.1532,-8.28218,-35.0253
-8.28455,-35.9699,-8.28455,-35.9699
-8.72618,-35.7942,-8.28455,-35.9699
-7.97668,-36.4943,-8.28455,-35.9699
-8.91875,-36.6549,-8.28455,-35.9699
-8.18726,-36.7111,-8.28455,-35.9699
-7.9269,-35.6503,-8.28455,-35.9699
-8.60307,-38.5687,-8.60307,-38.5687
-9.17476,-38.2607,-8.60307,-38.5687
-8.61026,-39.6026,-8.60307,-38.5687
-8.54026,-37.7032,-8.54026,-37.7032
-8.94569,-37.4173,-8.54026,-37.7032
-8.01017,-34.8545,-8.01017,-34.8545
-8.51136,-41.0095,-9.38866,-40.5027
-9.38866,-40.5027,-9.38866,-40.5027
-8.04666,-34.8771,-8.04666,-34.8771
-7.80228,-35.2314,-8.04666,-34.8771
-8.26787,-38.0345,-7.98178,-38.289
-7.71179,-39.2367,-7.98178,-38.289
-7.83222,-37.5082,-7.98178,-38.289
-7.37696,-37.4787,-7.98178,-38.289
-7.98178,-38.289,-7.98178,-38.289
-7.92235,-38.9701,-7.98178,-38.289
-8.24153,-40.3434,-7.759,-40.2647
-7.61931,-39.546,-7.759,-40.2647
-8.22244,-39.3825,-7.759,-40.2647
-7.759,-40.2647,-7.759,-40.2647
-6.77182,-43.0241,-6.77182,-43.0241
-6.78285,-43.5594,-6.77182,-43.0241
-6.82421,-41.7381,-6.77182,-43.0241
-7.59989,-43.0249,-6.77182,-43.0241
-7.59109,-40.8137,-6.77182,-43.0241
-7.23944,-44.5577,-6.77182,-43.0241
-2.90585,-41.7754,-2.90585,-41.7754
-10.1345,-43.9563,-9.01241,-42.6987
-9.27933,-43.329,-9.01241,-42.6987
-8.82273,-44.223,-9.01241,-42.6987
-9.83001,-45.3423,-9.01241,-42.6987
-8.35466,-42.2559,-9.01241,-42.6987
-9.01241,-42.6987,-9.01241,-42.6987
-4.457,-41.944,-5.09194,-42.8034
-3.88815,-42.6998,-5.09194,-42.8034
-5.49729,-41.3165,-5.09194,-42.8034
-5.09194,-42.8034,-5.09194,-42.8034
-23.4153,-51.4259,-23.4153,-51.4259
-24.1548,-49.8285,-24.1548,-49.8285
-23.4987,-49.909,-24.1548,-49.8285
-25.4525,-49.529,-25.4525,-49.529
-25.683,-50.2949,-25.4525,-49.529
-24.0463,-52.378,-24.0463,-52.378
-24.5958,-52.2716,-24.0463,-52.378
-24.9573,-53.459,-24.9573,-53.459
-25.8217,-53.4801,-24.9573,-53.459
-25.4185,-53.1833,-24.9573,-53.459
-24.802167,-49.256154,-25.4195,-49.2646
-25.4195,-49.2646,-25.4195,-49.2646
-25.4744,-48.8345,-25.4195,-49.2646
-25.5427,-54.5827,-25.5427,-54.5827
-25.3902,-51.4623,-25.3902,-51.4623
-24.5144,-51.6658,-25.3902,-51.4623
-24.9377,-51.8696,-25.3902,-51.4623
-23.304,-51.1691,-23.304,-51.1691
-23.4205,-51.9333,-23.4205,-51.9333
-22.7639,-52.9868,-23.4205,-51.9333
-25.9421,-52.1743,-26.2292,-52.6706
-26.2292,-52.6706,-26.2292,-52.6706
-26.0166,-51.343,-25.6944,-51.6536
-25.6944,-51.6536,-25.6944,-51.6536
-25.0067,-50.857,-25.0916,-50.1668
-25.0916,-50.1668,-25.0916,-50.1668
-23.7656,-53.3201,-23.7656,-53.3201
-22.5481,-44.1752,-22.5481,-44.1752
-22.8894,-42.0286,-22.8894,-42.0286
-21.7622,-41.3181,-21.7622,-41.3181
-22.7858,-43.3049,-22.7858,-43.3049
-21.1997,-41.8799,-21.1997,-41.8799
-22.3768,-41.7848,-22.3768,-41.7848
-22.8832,-43.1034,-22.8832,-43.1034
-22.2932,-42.5377,-22.2932,-42.5377
-22.7556,-43.4603,-22.7556,-43.4603
-23.2221,-44.7175,-23.2221,-44.7175
-22.52,-43.1926,-22.52,-43.1926
-22.9129,-43.2003,-22.9129,-43.2003
-22.8268,-43.0634,-22.8268,-43.0634
-22.72,-44.1419,-22.5202,-44.0996
-22.5202,-44.0996,-22.5202,-44.0996
-6.4282,-36.6347,-6.45441,-37.1067
-6.45441,-37.1067,-6.45441,-37.1067
-5.10619,-36.3222,-5.54094,-35.8122
-5.54094,-35.8122,-5.54094,-35.8122
-5.69322,-36.247,-5.54094,-35.8122
-5.78387,-37.5586,-5.18374,-37.3474
-5.48984,-36.8501,-5.18374,-37.3474
-5.18374,-37.3474,-5.18374,-37.3474
-5.79357,-35.1986,-5.79357,-35.1986
-5.2765,-35.3794,-5.79357,-35.1986
-6.4356,-35.2195,-5.79357,-35.1986
-6.19649,-35.7989,-5.79357,-35.1986
-6.10498,-38.2077,-6.10498,-38.2077
-9.90571,-63.0325,-9.90571,-63.0325
-9.36065,-62.5846,-9.90571,-63.0325
-10.2458,-63.29,-9.90571,-63.0325
-11.4343,-61.4562,-11.4343,-61.4562
-11.7247,-62.3127,-11.4343,-61.4562
-12.132,-61.835,-11.4343,-61.4562
-10.7889,-65.3296,-10.7889,-65.3296
-10.7167,-62.2565,-10.7167,-62.2565
-9.86215,-62.1876,-10.7167,-62.2565
-8.76077,-63.8999,-8.76077,-63.8999
-13.187,-60.8168,-12.7502,-60.1488
-12.7502,-60.1488,-12.7502,-60.1488
-12.5611,-60.8877,-12.7502,-60.1488
3.64571,-61.3692,2.82384,-60.6753
2.82384,-60.6753,2.82384,-60.6753
2.18305,-61.0415,2.82384,-60.6753
3.8853,-59.6204,2.82384,-60.6753
4.4799,-61.1477,2.82384,-60.6753
0.939956,-60.4389,0.939956,-60.4389
-29.1662,-51.5165,-29.1662,-51.5165
-30.033,-52.8928,-30.033,-52.8928
-29.9128,-51.1857,-29.9128,-51.1857
-29.1629,-51.1792,-29.1629,-51.1792
-29.9413,-50.9869,-29.9413,-50.9869
-28.0297,-54.3517,-28.388,-53.92
-28.388,-53.92,-28.388,-53.92
-28.514,-55.2251,-28.388,-53.92
-27.4829,-53.4026,-28.388,-53.92
-29.1311,-56.5515,-29.1311,-56.5515
-29.4591,-51.9644,-29.4591,-51.9644
-29.6875,-51.1328,-29.6875,-51.1328
-27.8911,-52.2294,-28.2576,-52.4091
-28.2576,-52.4091,-28.2576,-52.4091
-31.7649,-52.3371,-31.7649,-52.3371
-31.5794,-53.3798,-31.7649,-52.3371
-30.5905,-51.7418,-30.0318,-51.2065
-30.0318,-51.2065,-30.0318,-51.2065
-32.0349,-52.1071,-32.0349,-52.1071
-29.4936,-54.703,-30.2515,-54.9221
-30.2515,-54.9221,-30.2515,-54.9221
-29.0947,-52.5836,-29.722,-52.4343
-29.722,-52.4343,-29.722,-52.4343
-29.6868,-53.8149,-29.6868,-53.8149
-30.1643,-53.5603,-29.6868,-53.8149
-33.525,-53.3717,-33.525,-53.3717
-30.2535,-50.5103,-29.9841,-50.1322
-29.9841,-50.1322,-29.9841,-50.1322
-29.7614,-57.0853,-29.7614,-57.0853
-28.5079,-50.9418,-28.5079,-50.9418
-26.9155,-49.0709,-26.9155,-49.0709
-26.7757,-51.012,-26.7757,-51.012
-27.1004,-52.6152,-27.1004,-52.6152
-26.895,-53.1662,-27.1004,-52.6152
-28.6723,-49.3729,-28.6723,-49.3729
-27.5945,-48.5477,-27.5945,-48.5477
-26.9101,-48.6705,-26.9101,-48.6705
-26.4851,-49.0713,-26.4851,-49.0713
-26.3045,-48.8487,-26.3045,-48.8487
-27.815,-50.3259,-27.815,-50.3259
-26.1159,-49.8086,-26.1159,-49.8086
-27.2156,-49.643,-27.2156,-49.643
-26.2495,-49.3831,-26.2495,-49.3831
-27.6136,-48.6366,-27.6136,-48.6366
-28.4713,-49.0144,-28.4713,-49.0144
-27.069,-51.6602,-26.8747,-52.4036
-26.8747,-52.4036,-26.8747,-52.4036
-10.9091,-37.0677,-10.9091,-37.0677
-10.7916,-37.5685,-10.9091,-37.0677
-9.80616,-37.6833,-9.80616,-37.6833
-10.2138,-36.8442,-10.2138,-36.8442
-11.1798,-37.9995,-11.1798,-37.9995
-22.7088,-46.772,-22.7088,-46.772
-21.2076,-50.4401,-21.2076,-50.4401
-21.1639,-51.0412,-21.2076,-50.4401
-21.7845,-48.178,-21.7845,-48.178
-22.3572,-47.3842,-22.3572,-47.3842
-22.66,-50.4183,-22.66,-50.4183
-23.1067,-48.9251,-23.1067,-48.9251
-20.5531,-48.5698,-20.5531,-48.5698
-23.5057,-46.879,-23.5057,-46.879
-22.3246,-49.0871,-22.3246,-49.0871
-22.8837,-48.4437,-22.8837,-48.4437
-22.9527,-46.5419,-22.9527,-46.5419
-22.9053,-47.0659,-22.9053,-47.0659
-23.6125,-45.4125,-23.6125,-45.4125
-21.1314,-48.977,-21.1314,-48.977
-20.5352,-47.4039,-20.5352,-47.4039
-23.3229,-46.729,-23.3229,-46.729
-22.6819,-44.3281,-22.8075,-45.1938
-22.8075,-45.1938,-22.8075,-45.1938
-23.9888,-46.258,-23.9888,-46.258
-23.4538,-46.5333,-23.4538,-46.5333
-23.0816,-47.2101,-23.0816,-47.2101
-23.9788,-48.8764,-23.9788,-48.8764
-24.1224,-48.9022,-23.9788,-48.8764
-24.2206,-48.7635,-23.9788,-48.8764
-21.252,-48.3252,-21.252,-48.3252
-23.2983,-45.9658,-23.2983,-45.9658
-22.2936,-48.5592,-22.2936,-48.5592
-23.1852,-46.8974,-23.1852,-46.8974
-22.566,-47.397,-22.566,-47.397
-22.2171,-49.9501,-22.2171,-49.9501
-21.6025,-48.364,-21.6025,-48.364
-23.5208,-46.1854,-23.5208,-46.1854
-22.3675,-46.9428,-22.3675,-46.9428
-22.4332,-46.9532,-22.4332,-46.9532
-23.5324,-46.7916,-23.5324,-46.7916
-22.9797,-49.8697,-22.9797,-49.8697
-22.9246,-45.4613,-22.9246,-45.4613
-22.7338,-47.6476,-22.7338,-47.6476
-22.5545,-52.5928,-22.1207,-51.3925
-22.1207,-51.3925,-22.1207,-51.3925
-21.1699,-47.8099,-21.1699,-47.8099
-23.1996,-47.2931,-23.1996,-47.2931
-23.6737,-46.5432,-23.6737,-46.5432
-23.9535,-46.335,-23.9535,-46.335
-23.6914,-46.5646,-23.6914,-46.5646
-22.0174,-47.886,-22.0174,-47.886
-21.9707,-46.7944,-21.9707,-46.7944
-20.8113,-49.3758,-20.8113,-49.3758
-23.1896,-45.8841,-23.1896,-45.8841
-23.5329,-46.6395,-23.5329,-46.6395
-23.4969,-47.4451,-23.4969,-47.4451
-24.6963,-48.0064,-23.6019,-46.7526
-23.6019,-46.7526,-23.6019,-46.7526
-23.0104,-45.5593,-23.0104,-45.5593
-20.6485,-50.364,-20.4237,-49.9781
-20.4237,-49.9781,-20.4237,-49.9781
-7.19238,-48.2044,-7.19238,-48.2044
-7.71478,-47.3252,-7.19238,-48.2044
-7.63171,-48.4252,-7.19238,-48.2044
-5.64659,-48.1232,-5.64659,-48.1232
-10.175,-48.8823,-10.175,-48.8823
-8.97034,-48.1729,-10.175,-48.8823
-11.624,-46.8198,-10.7027,-48.408
-11.7976,-49.5316,-10.7027,-48.408
-12.6167,-47.8734,-10.7027,-48.408
-10.7027,-48.408,-10.7027,-48.408
-10.24,-48.3558,-10.24,-48.3558
