NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP ATENDIDA,ATEND_FTE
1,3019920,Ergué-Gabéric,8,Mammography,175540,0.00
1,3019920,Ergué-Gabéric,9,Radiotherapy,175540,0.00
1,2984741,Quiberon,1,Physicians,19793,2.57
1,2984741,Quiberon,2,Nurses,19793,12.47
1,2984741,Quiberon,3,OtherCadres,19793,7.13
1,2984741,Quiberon,4,CommunityBased,19793,6.93
1,2984741,Quiberon,5,Beds,19793,0.00
1,2984741,Quiberon,6,CTScanner,19793,0.00
1,2984741,Quiberon,7,MRIUnit,19793,0.00
1,2984741,Quiberon,8,Mammography,19793,0.00
1,2984741,Quiberon,9,Radiotherapy,19793,0.00
1,3032125,Bohars,1,Physicians,336795,43.78
1,3032125,Bohars,2,Nurses,336795,212.18
1,3032125,Bohars,3,OtherCadres,336795,121.25
1,3032125,Bohars,4,CommunityBased,336795,117.88
1,3032125,Bohars,5,Beds,336795,0.00
1,3032125,Bohars,6,CTScanner,336795,0.00
1,3032125,Bohars,7,MRIUnit,336795,0.00
1,3032125,Bohars,8,Mammography,336795,0.00
1,3032125,Bohars,9,Radiotherapy,336795,0.00
1,3021861,Damgan,1,Physicians,18822,2.45
1,3021861,Damgan,2,Nurses,18822,11.86
1,3021861,Damgan,3,OtherCadres,18822,6.78
1,3021861,Damgan,4,CommunityBased,18822,6.59
1,3021861,Damgan,5,Beds,18822,0.00
1,3021861,Damgan,6,CTScanner,18822,0.00
1,3021861,Damgan,7,MRIUnit,18822,0.00
1,3021861,Damgan,8,Mammography,18822,0.00
1,3021861,Damgan,9,Radiotherapy,18822,0.00
1,2979405,Saint-Jacut-les-Pins,1,Physicians,70320,9.14
1,2979405,Saint-Jacut-les-Pins,2,Nurses,70320,44.30
1,2979405,Saint-Jacut-les-Pins,3,OtherCadres,70320,25.32
1,2979405,Saint-Jacut-les-Pins,4,CommunityBased,70320,24.61
1,2979405,Saint-Jacut-les-Pins,5,Beds,70320,0.00
1,2979405,Saint-Jacut-les-Pins,6,CTScanner,70320,0.00
1,2979405,Saint-Jacut-les-Pins,7,MRIUnit,70320,0.00
1,2979405,Saint-Jacut-les-Pins,8,Mammography,70320,0.00
1,2979405,Saint-Jacut-les-Pins,9,Radiotherapy,70320,0.00
1,6614095,Baguer-Morvan,1,Physicians,25926,3.37
1,6614095,Baguer-Morvan,2,Nurses,25926,16.33
1,6614095,Baguer-Morvan,3,OtherCadres,25926,9.33
1,6614095,Baguer-Morvan,4,CommunityBased,25926,9.07
1,6614095,Baguer-Morvan,5,Beds,25926,0.00
1,6614095,Baguer-Morvan,6,CTScanner,25926,0.00
1,6614095,Baguer-Morvan,7,MRIUnit,25926,0.00
1,6614095,Baguer-Morvan,8,Mammography,25926,0.00
1,6614095,Baguer-Morvan,9,Radiotherapy,25926,0.00
1,6429151,Saint-Nicolas-du-Pélem,1,Physicians,13101,1.70
1,6429151,Saint-Nicolas-du-Pélem,2,Nurses,13101,8.25
1,6429151,Saint-Nicolas-du-Pélem,3,OtherCadres,13101,4.72
1,6429151,Saint-Nicolas-du-Pélem,4,CommunityBased,13101,4.59
1,6429151,Saint-Nicolas-du-Pélem,5,Beds,13101,0.00
1,6429151,Saint-Nicolas-du-Pélem,6,CTScanner,13101,0.00
1,6429151,Saint-Nicolas-du-Pélem,7,MRIUnit,13101,0.00
1,6429151,Saint-Nicolas-du-Pélem,8,Mammography,13101,0.00
1,6429151,Saint-Nicolas-du-Pélem,9,Radiotherapy,13101,0.00
1,2985788,Poullan-sur-Mer,1,Physicians,54199,7.05
1,2985788,Poullan-sur-Mer,2,Nurses,54199,34.15
1,2985788,Poullan-sur-Mer,3,OtherCadres,54199,19.51
1,2985788,Poullan-sur-Mer,4,CommunityBased,54199,18.97
1,2985788,Poullan-sur-Mer,5,Beds,54199,0.00
1,2985788,Poullan-sur-Mer,6,CTScanner,54199,0.00
1,2985788,Poullan-sur-Mer,7,MRIUnit,54199,0.00
1,2985788,Poullan-sur-Mer,8,Mammography,54199,0.00
1,2985788,Poullan-sur-Mer,9,Radiotherapy,54199,0.00
1,2979595,Saint-Hélen,1,Physicians,128619,16.72
1,2979595,Saint-Hélen,2,Nurses,128619,81.03
1,2979595,Saint-Hélen,3,OtherCadres,128619,46.30
1,2979595,Saint-Hélen,4,CommunityBased,128619,45.02
1,2979595,Saint-Hélen,5,Beds,128619,0.00
1,2979595,Saint-Hélen,6,CTScanner,128619,0.00
1,2979595,Saint-Hélen,7,MRIUnit,128619,0.00
1,2979595,Saint-Hélen,8,Mammography,128619,0.00
1,2979595,Saint-Hélen,9,Radiotherapy,128619,0.00
1,3013026,Huelgoat,1,Physicians,15512,2.02
1,3013026,Huelgoat,2,Nurses,15512,9.77
1,3013026,Huelgoat,3,OtherCadres,15512,5.58
1,3013026,Huelgoat,4,CommunityBased,15512,5.43
1,3013026,Huelgoat,5,Beds,15512,0.00
1,3013026,Huelgoat,6,CTScanner,15512,0.00
1,3013026,Huelgoat,7,MRIUnit,15512,0.00
1,3013026,Huelgoat,8,Mammography,15512,0.00
1,3013026,Huelgoat,9,Radiotherapy,15512,0.00
1,3014274,Guillac,1,Physicians,31174,4.05
1,3014274,Guillac,2,Nurses,31174,19.64
1,3014274,Guillac,3,OtherCadres,31174,11.22
1,3014274,Guillac,4,CommunityBased,31174,10.91
1,3014274,Guillac,5,Beds,31174,0.00
1,3014274,Guillac,6,CTScanner,31174,0.00
1,3014274,Guillac,7,MRIUnit,31174,0.00
1,3014274,Guillac,8,Mammography,31174,0.00
1,3014274,Guillac,9,Radiotherapy,31174,0.00
1,2971860,Tréméoc,1,Physicians,37386,4.86
1,2971860,Tréméoc,2,Nurses,37386,23.55
1,2971860,Tréméoc,3,OtherCadres,37386,13.46
1,2971860,Tréméoc,4,CommunityBased,37386,13.08
1,2971860,Tréméoc,5,Beds,37386,0.00
1,2971860,Tréméoc,6,CTScanner,37386,0.00
1,2971860,Tréméoc,7,MRIUnit,37386,0.00
1,2971860,Tréméoc,8,Mammography,37386,0.00
1,2971860,Tréméoc,9,Radiotherapy,37386,0.00
1,3030562,Brandivy,1,Physicians,43690,5.68
1,3030562,Brandivy,2,Nurses,43690,27.52
1,3030562,Brandivy,3,OtherCadres,43690,15.73
1,3030562,Brandivy,4,CommunityBased,43690,15.29
1,3030562,Brandivy,5,Beds,43690,0.00
1,3030562,Brandivy,6,CTScanner,43690,0.00
1,3030562,Brandivy,7,MRIUnit,43690,0.00
1,3030562,Brandivy,8,Mammography,43690,0.00
1,3030562,Brandivy,9,Radiotherapy,43690,0.00
1,2981473,Saint-Barnabé,1,Physicians,43765,5.69
1,2981473,Saint-Barnabé,2,Nurses,43765,27.57
1,2981473,Saint-Barnabé,3,OtherCadres,43765,15.76
1,2981473,Saint-Barnabé,4,CommunityBased,43765,15.32
1,2981473,Saint-Barnabé,5,Beds,43765,0.00
1,2981473,Saint-Barnabé,6,CTScanner,43765,0.00
1,2981473,Saint-Barnabé,7,MRIUnit,43765,0.00
1,2981473,Saint-Barnabé,8,Mammography,43765,0.00
1,2981473,Saint-Barnabé,9,Radiotherapy,43765,0.00
1,2986644,Plounéour-Trez,1,Physicians,5286,0.69
1,2986644,Plounéour-Trez,2,Nurses,5286,3.33
1,2986644,Plounéour-Trez,3,OtherCadres,5286,1.90
1,2986644,Plounéour-Trez,4,CommunityBased,5286,1.85
1,2986644,Plounéour-Trez,5,Beds,5286,0.00
1,2986644,Plounéour-Trez,6,CTScanner,5286,0.00
1,2986644,Plounéour-Trez,7,MRIUnit,5286,0.00
1,2986644,Plounéour-Trez,8,Mammography,5286,0.00
1,2986644,Plounéour-Trez,9,Radiotherapy,5286,0.00
1,3030863,Bourseul,1,Physicians,102392,13.31
1,3030863,Bourseul,2,Nurses,102392,64.51
1,3030863,Bourseul,3,OtherCadres,102392,36.86
1,3030863,Bourseul,4,CommunityBased,102392,35.84
1,3030863,Bourseul,5,Beds,102392,0.00
1,3030863,Bourseul,6,CTScanner,102392,0.00
1,3030863,Bourseul,7,MRIUnit,102392,0.00
1,3030863,Bourseul,8,Mammography,102392,0.00
1,3030863,Bourseul,9,Radiotherapy,102392,0.00
1,3037743,Andel,1,Physicians,6338,0.82
1,3037743,Andel,2,Nurses,6338,3.99
1,3037743,Andel,3,OtherCadres,6338,2.28
1,3037743,Andel,4,CommunityBased,6338,2.22
1,3037743,Andel,5,Beds,6338,0.00
1,3037743,Andel,6,CTScanner,6338,0.00
1,3037743,Andel,7,MRIUnit,6338,0.00
1,3037743,Andel,8,Mammography,6338,0.00
1,3037743,Andel,9,Radiotherapy,6338,0.00
1,2977839,Saint-Onen-la-Chapelle,1,Physicians,38348,4.99
1,2977839,Saint-Onen-la-Chapelle,2,Nurses,38348,24.16
1,2977839,Saint-Onen-la-Chapelle,3,OtherCadres,38348,13.81
1,2977839,Saint-Onen-la-Chapelle,4,CommunityBased,38348,13.42
1,2977839,Saint-Onen-la-Chapelle,5,Beds,38348,0.00
1,2977839,Saint-Onen-la-Chapelle,6,CTScanner,38348,0.00
1,2977839,Saint-Onen-la-Chapelle,7,MRIUnit,38348,0.00
1,2977839,Saint-Onen-la-Chapelle,8,Mammography,38348,0.00
1,2977839,Saint-Onen-la-Chapelle,9,Radiotherapy,38348,0.00
1,2976982,Saint-Ségal,1,Physicians,30342,3.94
1,2976982,Saint-Ségal,2,Nurses,30342,19.12
1,2976982,Saint-Ségal,3,OtherCadres,30342,10.92
1,2976982,Saint-Ségal,4,CommunityBased,30342,10.62
1,2976982,Saint-Ségal,5,Beds,30342,0.00
1,2976982,Saint-Ségal,6,CTScanner,30342,0.00
1,2976982,Saint-Ségal,7,MRIUnit,30342,0.00
1,2976982,Saint-Ségal,8,Mammography,30342,0.00
1,2976982,Saint-Ségal,9,Radiotherapy,30342,0.00
1,6432698,Essé,1,Physicians,32671,4.25
1,6432698,Essé,2,Nurses,32671,20.58
1,6432698,Essé,3,OtherCadres,32671,11.76
1,6432698,Essé,4,CommunityBased,32671,11.43
1,6432698,Essé,5,Beds,32671,0.00
1,6432698,Essé,6,CTScanner,32671,0.00
1,6432698,Essé,7,MRIUnit,32671,0.00
1,6432698,Essé,8,Mammography,32671,0.00
1,6432698,Essé,9,Radiotherapy,32671,0.00
1,6614173,Guémené-sur-Scorff,1,Physicians,48621,6.32
1,6614173,Guémené-sur-Scorff,2,Nurses,48621,30.63
1,6614173,Guémené-sur-Scorff,3,OtherCadres,48621,17.50
1,6614173,Guémené-sur-Scorff,4,CommunityBased,48621,17.02
1,6614173,Guémené-sur-Scorff,5,Beds,48621,0.00
1,6614173,Guémené-sur-Scorff,6,CTScanner,48621,0.00
1,6614173,Guémené-sur-Scorff,7,MRIUnit,48621,0.00
1,6614173,Guémené-sur-Scorff,8,Mammography,48621,0.00
1,6614173,Guémené-sur-Scorff,9,Radiotherapy,48621,0.00
1,2971949,Tréglamus,1,Physicians,7834,1.02
1,2971949,Tréglamus,2,Nurses,7834,4.94
1,2971949,Tréglamus,3,OtherCadres,7834,2.82
1,2971949,Tréglamus,4,CommunityBased,7834,2.74
1,2971949,Tréglamus,5,Beds,7834,0.00
1,2971949,Tréglamus,6,CTScanner,7834,0.00
1,2971949,Tréglamus,7,MRIUnit,7834,0.00
1,2971949,Tréglamus,8,Mammography,7834,0.00
1,2971949,Tréglamus,9,Radiotherapy,7834,0.00
1,6431057,Saint-Thurien,1,Physicians,54102,7.03
1,6431057,Saint-Thurien,2,Nurses,54102,34.08
1,6431057,Saint-Thurien,3,OtherCadres,54102,19.48
1,6431057,Saint-Thurien,4,CommunityBased,54102,18.94
1,6431057,Saint-Thurien,5,Beds,54102,0.00
1,6431057,Saint-Thurien,6,CTScanner,54102,0.00
1,6431057,Saint-Thurien,7,MRIUnit,54102,0.00
1,6431057,Saint-Thurien,8,Mammography,54102,0.00
1,6431057,Saint-Thurien,9,Radiotherapy,54102,0.00
1,2979542,Saint-Hilaire-des-Landes,1,Physicians,7600,0.99
1,2979542,Saint-Hilaire-des-Landes,2,Nurses,7600,4.79
1,2979542,Saint-Hilaire-des-Landes,3,OtherCadres,7600,2.74
1,2979542,Saint-Hilaire-des-Landes,4,CommunityBased,7600,2.66
1,2979542,Saint-Hilaire-des-Landes,5,Beds,7600,0.00
1,2979542,Saint-Hilaire-des-Landes,6,CTScanner,7600,0.00
1,2979542,Saint-Hilaire-des-Landes,7,MRIUnit,7600,0.00
1,2979542,Saint-Hilaire-des-Landes,8,Mammography,7600,0.00
1,2979542,Saint-Hilaire-des-Landes,9,Radiotherapy,7600,0.00
1,2980331,Sainte-Sève,1,Physicians,39462,5.13
1,2980331,Sainte-Sève,2,Nurses,39462,24.86
1,2980331,Sainte-Sève,3,OtherCadres,39462,14.21
1,2980331,Sainte-Sève,4,CommunityBased,39462,13.81
1,2980331,Sainte-Sève,5,Beds,39462,0.00
1,2980331,Sainte-Sève,6,CTScanner,39462,0.00
1,2980331,Sainte-Sève,7,MRIUnit,39462,0.00
1,2980331,Sainte-Sève,8,Mammography,39462,0.00
1,2980331,Sainte-Sève,9,Radiotherapy,39462,0.00
1,2994341,Mernel,1,Physicians,36392,4.73
1,2994341,Mernel,2,Nurses,36392,22.93
1,2994341,Mernel,3,OtherCadres,36392,13.10
1,2994341,Mernel,4,CommunityBased,36392,12.74
1,2994341,Mernel,5,Beds,36392,0.00
1,2994341,Mernel,6,CTScanner,36392,0.00
1,2994341,Mernel,7,MRIUnit,36392,0.00
1,2994341,Mernel,8,Mammography,36392,0.00
1,2994341,Mernel,9,Radiotherapy,36392,0.00
1,2986121,Pontrieux,1,Physicians,57147,7.43
1,2986121,Pontrieux,2,Nurses,57147,36.00
1,2986121,Pontrieux,3,OtherCadres,57147,20.57
1,2986121,Pontrieux,4,CommunityBased,57147,20.00
1,2986121,Pontrieux,5,Beds,57147,0.00
1,2986121,Pontrieux,6,CTScanner,57147,0.00
1,2986121,Pontrieux,7,MRIUnit,57147,0.00
1,2986121,Pontrieux,8,Mammography,57147,0.00
1,2986121,Pontrieux,9,Radiotherapy,57147,0.00
1,3007588,La Noë-Blanche,1,Physicians,54706,7.11
1,3007588,La Noë-Blanche,2,Nurses,54706,34.46
1,3007588,La Noë-Blanche,3,OtherCadres,54706,19.69
1,3007588,La Noë-Blanche,4,CommunityBased,54706,19.15
1,3007588,La Noë-Blanche,5,Beds,54706,0.00
1,3007588,La Noë-Blanche,6,CTScanner,54706,0.00
1,3007588,La Noë-Blanche,7,MRIUnit,54706,0.00
1,3007588,La Noë-Blanche,8,Mammography,54706,0.00
1,3007588,La Noë-Blanche,9,Radiotherapy,54706,0.00
1,2992070,Montreuil-sous-Pérouse,1,Physicians,55981,7.28
1,2992070,Montreuil-sous-Pérouse,2,Nurses,55981,35.27
1,2992070,Montreuil-sous-Pérouse,3,OtherCadres,55981,20.15
1,2992070,Montreuil-sous-Pérouse,4,CommunityBased,55981,19.59
1,2992070,Montreuil-sous-Pérouse,5,Beds,55981,0.00
1,2992070,Montreuil-sous-Pérouse,6,CTScanner,55981,0.00
1,2992070,Montreuil-sous-Pérouse,7,MRIUnit,55981,0.00
1,2992070,Montreuil-sous-Pérouse,8,Mammography,55981,0.00
1,2992070,Montreuil-sous-Pérouse,9,Radiotherapy,55981,0.00
2,3007794,Lanester,1,Physicians,281020,12.37
2,3007794,Lanester,2,Nurses,281020,7.14
2,3007794,Lanester,3,OtherCadres,281020,17.13
2,3007794,Lanester,4,CommunityBased,281020,0.00
2,3007794,Lanester,5,Beds,281020,28.30
2,3007794,Lanester,6,CTScanner,281020,0.12
2,3007794,Lanester,7,MRIUnit,281020,0.09
2,3007794,Lanester,8,Mammography,281020,0.04
2,3007794,Lanester,9,Radiotherapy,281020,0.00
2,3017609,Fougères,1,Physicians,132935,11.68
2,3017609,Fougères,2,Nurses,132935,6.74
2,3017609,Fougères,3,OtherCadres,132935,16.17
2,3017609,Fougères,4,CommunityBased,132935,0.00
2,3017609,Fougères,5,Beds,132935,26.73
2,3017609,Fougères,6,CTScanner,132935,0.11
2,3017609,Fougères,7,MRIUnit,132935,0.08
2,3017609,Fougères,8,Mammography,132935,0.04
2,3017609,Fougères,9,Radiotherapy,132935,0.00
2,3007609,Lannion,1,Physicians,199046,12.03
2,3007609,Lannion,2,Nurses,199046,6.94
2,3007609,Lannion,3,OtherCadres,199046,16.66
2,3007609,Lannion,4,CommunityBased,199046,0.00
2,3007609,Lannion,5,Beds,199046,27.54
2,3007609,Lannion,6,CTScanner,199046,0.12
2,3007609,Lannion,7,MRIUnit,199046,0.08
2,3007609,Lannion,8,Mammography,199046,0.04
2,3007609,Lannion,9,Radiotherapy,199046,0.00
2,6437369,Saint-Avé,1,Physicians,397062,11.75
2,6437369,Saint-Avé,2,Nurses,397062,6.78
2,6437369,Saint-Avé,3,OtherCadres,397062,16.26
2,6437369,Saint-Avé,4,CommunityBased,397062,0.00
2,6437369,Saint-Avé,5,Beds,397062,26.88
2,6437369,Saint-Avé,6,CTScanner,397062,0.11
2,6437369,Saint-Avé,7,MRIUnit,397062,0.08
2,6437369,Saint-Avé,8,Mammography,397062,0.04
2,6437369,Saint-Avé,9,Radiotherapy,397062,0.00
2,2979619,Saint-Grégoire,1,Physicians,852384,8.95
2,2979619,Saint-Grégoire,2,Nurses,852384,5.16
2,2979619,Saint-Grégoire,3,OtherCadres,852384,12.39
2,2979619,Saint-Grégoire,4,CommunityBased,852384,0.00
2,2979619,Saint-Grégoire,5,Beds,852384,20.48
2,2979619,Saint-Grégoire,6,CTScanner,852384,0.09
2,2979619,Saint-Grégoire,7,MRIUnit,852384,0.06
2,2979619,Saint-Grégoire,8,Mammography,852384,0.03
2,2979619,Saint-Grégoire,9,Radiotherapy,852384,0.00
2,3007842,Landivisiau,1,Physicians,447549,7.93
2,3007842,Landivisiau,2,Nurses,447549,4.57
2,3007842,Landivisiau,3,OtherCadres,447549,10.98
2,3007842,Landivisiau,4,CommunityBased,447549,0.00
2,3007842,Landivisiau,5,Beds,447549,18.15
2,3007842,Landivisiau,6,CTScanner,447549,0.08
2,3007842,Landivisiau,7,MRIUnit,447549,0.06
2,3007842,Landivisiau,8,Mammography,447549,0.02
2,3007842,Landivisiau,9,Radiotherapy,447549,0.00
2,2971931,Trégueux,1,Physicians,344254,7.08
2,2971931,Trégueux,2,Nurses,344254,4.08
2,2971931,Trégueux,3,OtherCadres,344254,9.80
2,2971931,Trégueux,4,CommunityBased,344254,0.00
2,2971931,Trégueux,5,Beds,344254,16.20
2,2971931,Trégueux,6,CTScanner,344254,0.07
2,2971931,Trégueux,7,MRIUnit,344254,0.05
2,2971931,Trégueux,8,Mammography,344254,0.02
2,2971931,Trégueux,9,Radiotherapy,344254,0.00
2,3019920,Ergué-Gabéric,1,Physicians,351569,6.92
2,3019920,Ergué-Gabéric,2,Nurses,351569,4.00
2,3019920,Ergué-Gabéric,3,OtherCadres,351569,9.59
2,3019920,Ergué-Gabéric,4,CommunityBased,351569,0.00
2,3019920,Ergué-Gabéric,5,Beds,351569,15.85
2,3019920,Ergué-Gabéric,6,CTScanner,351569,0.07
2,3019920,Ergué-Gabéric,7,MRIUnit,351569,0.05
2,3019920,Ergué-Gabéric,8,Mammography,351569,0.02
2,3019920,Ergué-Gabéric,9,Radiotherapy,351569,0.00
3,3007794,Lanester,1,Physicians,1029651,26.55
3,3007794,Lanester,2,Nurses,1029651,96.36
3,3007794,Lanester,3,OtherCadres,1029651,30.84
3,3007794,Lanester,4,CommunityBased,1029651,0.00
3,3007794,Lanester,5,Beds,1029651,34.69
3,3007794,Lanester,6,CTScanner,1029651,0.64
3,3007794,Lanester,7,MRIUnit,1029651,0.51
3,3007794,Lanester,8,Mammography,1029651,0.34
3,3007794,Lanester,9,Radiotherapy,1029651,0.17
3,3017609,Fougères,1,Physicians,985319,18.71
3,3017609,Fougères,2,Nurses,985319,67.91
3,3017609,Fougères,3,OtherCadres,985319,21.73
3,3017609,Fougères,4,CommunityBased,985319,0.00
3,3017609,Fougères,5,Beds,985319,24.45
3,3017609,Fougères,6,CTScanner,985319,0.45
3,3017609,Fougères,7,MRIUnit,985319,0.36
3,3017609,Fougères,8,Mammography,985319,0.24
3,3017609,Fougères,9,Radiotherapy,985319,0.12
3,3007609,Lannion,1,Physicians,990849,23.33
3,3007609,Lannion,2,Nurses,990849,84.67
3,3007609,Lannion,3,OtherCadres,990849,27.09
3,3007609,Lannion,4,CommunityBased,990849,0.00
3,3007609,Lannion,5,Beds,990849,30.48
3,3007609,Lannion,6,CTScanner,990849,0.56
3,3007609,Lannion,7,MRIUnit,990849,0.45
3,3007609,Lannion,8,Mammography,990849,0.30
3,3007609,Lannion,9,Radiotherapy,990849,0.15
