NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP ATENDIDA,ATEND_FTE
1,2984438,Rang-du-Fliers,2,Nurses,62720,39.51
1,2984438,Rang-du-Fliers,3,OtherCadres,62720,22.58
1,2984438,Rang-du-Fliers,4,CommunityBased,62720,21.95
1,2984438,Rang-du-Fliers,5,Beds,62720,0.00
1,2984438,Rang-du-Fliers,6,CTScanner,62720,0.00
1,2984438,Rang-du-Fliers,7,MRIUnit,62720,0.00
1,2984438,Rang-du-Fliers,8,Mammography,62720,0.00
1,2984438,Rang-du-Fliers,9,Radiotherapy,62720,0.00
1,2976690,Saint-Venant,1,Physicians,329019,42.77
1,2976690,Saint-Venant,2,Nurses,329019,207.28
1,2976690,Saint-Venant,3,OtherCadres,329019,118.45
1,2976690,Saint-Venant,4,CommunityBased,329019,115.16
1,2976690,Saint-Venant,5,Beds,329019,0.00
1,2976690,Saint-Venant,6,CTScanner,329019,0.00
1,2976690,Saint-Venant,7,MRIUnit,329019,0.00
1,2976690,Saint-Venant,8,Mammography,329019,0.00
1,2976690,Saint-Venant,9,Radiotherapy,329019,0.00
1,2969599,Vervins,1,Physicians,22797,2.96
1,2969599,Vervins,2,Nurses,22797,14.36
1,2969599,Vervins,3,OtherCadres,22797,8.21
1,2969599,Vervins,4,CommunityBased,22797,7.98
1,2969599,Vervins,5,Beds,22797,0.00
1,2969599,Vervins,6,CTScanner,22797,0.00
1,2969599,Vervins,7,MRIUnit,22797,0.00
1,2969599,Vervins,8,Mammography,22797,0.00
1,2969599,Vervins,9,Radiotherapy,22797,0.00
1,6438152,Capinghem,1,Physicians,1125391,146.30
1,6438152,Capinghem,2,Nurses,1125391,709.00
1,6438152,Capinghem,3,OtherCadres,1125391,405.14
1,6438152,Capinghem,4,CommunityBased,1125391,393.89
1,6438152,Capinghem,5,Beds,1125391,0.00
1,6438152,Capinghem,6,CTScanner,1125391,0.00
1,6438152,Capinghem,7,MRIUnit,1125391,0.00
1,6438152,Capinghem,8,Mammography,1125391,0.00
1,6438152,Capinghem,9,Radiotherapy,1125391,0.00
1,6450036,Avesnelles,1,Physicians,72358,9.41
1,6450036,Avesnelles,2,Nurses,72358,45.59
1,6450036,Avesnelles,3,OtherCadres,72358,26.05
1,6450036,Avesnelles,4,CommunityBased,72358,25.33
1,6450036,Avesnelles,5,Beds,72358,0.00
1,6450036,Avesnelles,6,CTScanner,72358,0.00
1,6450036,Avesnelles,7,MRIUnit,72358,0.00
1,6450036,Avesnelles,8,Mammography,72358,0.00
1,6450036,Avesnelles,9,Radiotherapy,72358,0.00
1,3025942,Chaulnes,1,Physicians,29008,3.77
1,3025942,Chaulnes,2,Nurses,29008,18.27
1,3025942,Chaulnes,3,OtherCadres,29008,10.44
1,3025942,Chaulnes,4,CommunityBased,29008,10.15
1,3025942,Chaulnes,5,Beds,29008,0.00
1,3025942,Chaulnes,6,CTScanner,29008,0.00
1,3025942,Chaulnes,7,MRIUnit,29008,0.00
1,3025942,Chaulnes,8,Mammography,29008,0.00
1,3025942,Chaulnes,9,Radiotherapy,29008,0.00
1,2980344,Saint-Erme-Outre-et-Ramecourt,1,Physicians,11480,1.49
1,2980344,Saint-Erme-Outre-et-Ramecourt,2,Nurses,11480,7.23
1,2980344,Saint-Erme-Outre-et-Ramecourt,3,OtherCadres,11480,4.13
1,2980344,Saint-Erme-Outre-et-Ramecourt,4,CommunityBased,11480,4.02
1,2980344,Saint-Erme-Outre-et-Ramecourt,5,Beds,11480,0.00
1,2980344,Saint-Erme-Outre-et-Ramecourt,6,CTScanner,11480,0.00
1,2980344,Saint-Erme-Outre-et-Ramecourt,7,MRIUnit,11480,0.00
1,2980344,Saint-Erme-Outre-et-Ramecourt,8,Mammography,11480,0.00
1,2980344,Saint-Erme-Outre-et-Ramecourt,9,Radiotherapy,11480,0.00
1,2992664,Montescourt-Lizerolles,1,Physicians,129096,16.78
1,2992664,Montescourt-Lizerolles,2,Nurses,129096,81.33
1,2992664,Montescourt-Lizerolles,3,OtherCadres,129096,46.47
1,2992664,Montescourt-Lizerolles,4,CommunityBased,129096,45.18
1,2992664,Montescourt-Lizerolles,5,Beds,129096,0.00
1,2992664,Montescourt-Lizerolles,6,CTScanner,129096,0.00
1,2992664,Montescourt-Lizerolles,7,MRIUnit,129096,0.00
1,2992664,Montescourt-Lizerolles,8,Mammography,129096,0.00
1,2992664,Montescourt-Lizerolles,9,Radiotherapy,129096,0.00
1,6614064,Allonne,1,Physicians,100314,13.04
1,6614064,Allonne,2,Nurses,100314,63.20
1,6614064,Allonne,3,OtherCadres,100314,36.11
1,6614064,Allonne,4,CommunityBased,100314,35.11
1,6614064,Allonne,5,Beds,100314,0.00
1,6614064,Allonne,6,CTScanner,100314,0.00
1,6614064,Allonne,7,MRIUnit,100314,0.00
1,6614064,Allonne,8,Mammography,100314,0.00
1,6614064,Allonne,9,Radiotherapy,100314,0.00
1,6438131,Bouvignies,1,Physicians,34528,4.49
1,6438131,Bouvignies,2,Nurses,34528,21.75
1,6438131,Bouvignies,3,OtherCadres,34528,12.43
1,6438131,Bouvignies,4,CommunityBased,34528,12.08
1,6438131,Bouvignies,5,Beds,34528,0.00
1,6438131,Bouvignies,6,CTScanner,34528,0.00
1,6438131,Bouvignies,7,MRIUnit,34528,0.00
1,6438131,Bouvignies,8,Mammography,34528,0.00
1,6438131,Bouvignies,9,Radiotherapy,34528,0.00
1,2995463,Marseille-en-Beauvaisis,1,Physicians,15249,1.98
1,2995463,Marseille-en-Beauvaisis,2,Nurses,15249,9.61
1,2995463,Marseille-en-Beauvaisis,3,OtherCadres,15249,5.49
1,2995463,Marseille-en-Beauvaisis,4,CommunityBased,15249,5.34
1,2995463,Marseille-en-Beauvaisis,5,Beds,15249,0.00
1,2995463,Marseille-en-Beauvaisis,6,CTScanner,15249,0.00
1,2995463,Marseille-en-Beauvaisis,7,MRIUnit,15249,0.00
1,2995463,Marseille-en-Beauvaisis,8,Mammography,15249,0.00
1,2995463,Marseille-en-Beauvaisis,9,Radiotherapy,15249,0.00
1,3029673,Bucquoy,1,Physicians,17418,2.26
1,3029673,Bucquoy,2,Nurses,17418,10.97
1,3029673,Bucquoy,3,OtherCadres,17418,6.27
1,3029673,Bucquoy,4,CommunityBased,17418,6.10
1,3029673,Bucquoy,5,Beds,17418,0.00
1,3029673,Bucquoy,6,CTScanner,17418,0.00
1,3029673,Bucquoy,7,MRIUnit,17418,0.00
1,3029673,Bucquoy,8,Mammography,17418,0.00
1,3029673,Bucquoy,9,Radiotherapy,17418,0.00
1,6438136,Brouckerque,1,Physicians,207679,27.00
1,6438136,Brouckerque,2,Nurses,207679,130.84
1,6438136,Brouckerque,3,OtherCadres,207679,74.76
1,6438136,Brouckerque,4,CommunityBased,207679,72.69
1,6438136,Brouckerque,5,Beds,207679,0.00
1,6438136,Brouckerque,6,CTScanner,207679,0.00
1,6438136,Brouckerque,7,MRIUnit,207679,0.00
1,6438136,Brouckerque,8,Mammography,207679,0.00
1,6438136,Brouckerque,9,Radiotherapy,207679,0.00
1,3035325,Baincthun,1,Physicians,134582,17.50
1,3035325,Baincthun,2,Nurses,134582,84.79
1,3035325,Baincthun,3,OtherCadres,134582,48.45
1,3035325,Baincthun,4,CommunityBased,134582,47.10
1,3035325,Baincthun,5,Beds,134582,0.00
1,3035325,Baincthun,6,CTScanner,134582,0.00
1,3035325,Baincthun,7,MRIUnit,134582,0.00
1,3035325,Baincthun,8,Mammography,134582,0.00
1,3035325,Baincthun,9,Radiotherapy,134582,0.00
1,2976885,Saint-Souplet,1,Physicians,56169,7.30
1,2976885,Saint-Souplet,2,Nurses,56169,35.39
1,2976885,Saint-Souplet,3,OtherCadres,56169,20.22
1,2976885,Saint-Souplet,4,CommunityBased,56169,19.66
1,2976885,Saint-Souplet,5,Beds,56169,0.00
1,2976885,Saint-Souplet,6,CTScanner,56169,0.00
1,2976885,Saint-Souplet,7,MRIUnit,56169,0.00
1,2976885,Saint-Souplet,8,Mammography,56169,0.00
1,2976885,Saint-Souplet,9,Radiotherapy,56169,0.00
1,3013416,Hermies,1,Physicians,26823,3.49
1,3013416,Hermies,2,Nurses,26823,16.90
1,3013416,Hermies,3,OtherCadres,26823,9.66
1,3013416,Hermies,4,CommunityBased,26823,9.39
1,3013416,Hermies,5,Beds,26823,0.00
1,3013416,Hermies,6,CTScanner,26823,0.00
1,3013416,Hermies,7,MRIUnit,26823,0.00
1,3013416,Hermies,8,Mammography,26823,0.00
1,3013416,Hermies,9,Radiotherapy,26823,0.00
1,2989652,Oisemont,1,Physicians,6306,0.82
1,2989652,Oisemont,2,Nurses,6306,3.97
1,2989652,Oisemont,3,OtherCadres,6306,2.27
1,2989652,Oisemont,4,CommunityBased,6306,2.21
1,2989652,Oisemont,5,Beds,6306,0.00
1,2989652,Oisemont,6,CTScanner,6306,0.00
1,2989652,Oisemont,7,MRIUnit,6306,0.00
1,2989652,Oisemont,8,Mammography,6306,0.00
1,2989652,Oisemont,9,Radiotherapy,6306,0.00
1,3011460,Killem,1,Physicians,61675,8.02
1,3011460,Killem,2,Nurses,61675,38.86
1,3011460,Killem,3,OtherCadres,61675,22.20
1,3011460,Killem,4,CommunityBased,61675,21.59
1,3011460,Killem,5,Beds,61675,0.00
1,3011460,Killem,6,CTScanner,61675,0.00
1,3011460,Killem,7,MRIUnit,61675,0.00
1,3011460,Killem,8,Mammography,61675,0.00
1,3011460,Killem,9,Radiotherapy,61675,0.00
1,3025177,Chierry,1,Physicians,41702,5.42
1,3025177,Chierry,2,Nurses,41702,26.27
1,3025177,Chierry,3,OtherCadres,41702,15.01
1,3025177,Chierry,4,CommunityBased,41702,14.60
1,3025177,Chierry,5,Beds,41702,0.00
1,3025177,Chierry,6,CTScanner,41702,0.00
1,3025177,Chierry,7,MRIUnit,41702,0.00
1,3025177,Chierry,8,Mammography,41702,0.00
1,3025177,Chierry,9,Radiotherapy,41702,0.00
1,3014410,Guemps,1,Physicians,139304,18.11
1,3014410,Guemps,2,Nurses,139304,87.76
1,3014410,Guemps,3,OtherCadres,139304,50.15
1,3014410,Guemps,4,CommunityBased,139304,48.76
1,3014410,Guemps,5,Beds,139304,0.00
1,3014410,Guemps,6,CTScanner,139304,0.00
1,3014410,Guemps,7,MRIUnit,139304,0.00
1,3014410,Guemps,8,Mammography,139304,0.00
1,3014410,Guemps,9,Radiotherapy,139304,0.00
1,2980751,Marconne,1,Physicians,13287,1.73
1,2980751,Marconne,2,Nurses,13287,8.37
1,2980751,Marconne,3,OtherCadres,13287,4.78
1,2980751,Marconne,4,CommunityBased,13287,4.65
1,2980751,Marconne,5,Beds,13287,0.00
1,2980751,Marconne,6,CTScanner,13287,0.00
1,2980751,Marconne,7,MRIUnit,13287,0.00
1,2980751,Marconne,8,Mammography,13287,0.00
1,2980751,Marconne,9,Radiotherapy,13287,0.00
1,2984345,Ravenel,1,Physicians,15763,2.05
1,2984345,Ravenel,2,Nurses,15763,9.93
1,2984345,Ravenel,3,OtherCadres,15763,5.67
1,2984345,Ravenel,4,CommunityBased,15763,5.52
1,2984345,Ravenel,5,Beds,15763,0.00
1,2984345,Ravenel,6,CTScanner,15763,0.00
1,2984345,Ravenel,7,MRIUnit,15763,0.00
1,2984345,Ravenel,8,Mammography,15763,0.00
1,2984345,Ravenel,9,Radiotherapy,15763,0.00
1,6438996,Thiverny,1,Physicians,79038,10.27
1,6438996,Thiverny,2,Nurses,79038,49.79
1,6438996,Thiverny,3,OtherCadres,79038,28.45
1,6438996,Thiverny,4,CommunityBased,79038,27.66
1,6438996,Thiverny,5,Beds,79038,0.00
1,6438996,Thiverny,6,CTScanner,79038,0.00
1,6438996,Thiverny,7,MRIUnit,79038,0.00
1,6438996,Thiverny,8,Mammography,79038,0.00
1,6438996,Thiverny,9,Radiotherapy,79038,0.00
1,3023328,Coudun,1,Physicians,120747,15.70
1,3023328,Coudun,2,Nurses,120747,76.07
1,3023328,Coudun,3,OtherCadres,120747,43.47
1,3023328,Coudun,4,CommunityBased,120747,42.26
1,3023328,Coudun,5,Beds,120747,0.00
1,3023328,Coudun,6,CTScanner,120747,0.00
1,3023328,Coudun,7,MRIUnit,120747,0.00
1,3023328,Coudun,8,Mammography,120747,0.00
1,3023328,Coudun,9,Radiotherapy,120747,0.00
1,3018649,Ferrière-la-Petite,1,Physicians,88308,11.48
1,3018649,Ferrière-la-Petite,2,Nurses,88308,55.63
1,3018649,Ferrière-la-Petite,3,OtherCadres,88308,31.79
1,3018649,Ferrière-la-Petite,4,CommunityBased,88308,30.91
1,3018649,Ferrière-la-Petite,5,Beds,88308,0.00
1,3018649,Ferrière-la-Petite,6,CTScanner,88308,0.00
1,3018649,Ferrière-la-Petite,7,MRIUnit,88308,0.00
1,3018649,Ferrière-la-Petite,8,Mammography,88308,0.00
1,3018649,Ferrière-la-Petite,9,Radiotherapy,88308,0.00
1,3033312,Bernaville,1,Physicians,20578,2.68
1,3033312,Bernaville,2,Nurses,20578,12.96
1,3033312,Bernaville,3,OtherCadres,20578,7.41
1,3033312,Bernaville,4,CommunityBased,20578,7.20
1,3033312,Bernaville,5,Beds,20578,0.00
1,3033312,Bernaville,6,CTScanner,20578,0.00
1,3033312,Bernaville,7,MRIUnit,20578,0.00
1,3033312,Bernaville,8,Mammography,20578,0.00
1,3033312,Bernaville,9,Radiotherapy,20578,0.00
1,6444666,Pendé,1,Physicians,10227,1.33
1,6444666,Pendé,2,Nurses,10227,6.44
1,6444666,Pendé,3,OtherCadres,10227,3.68
1,6444666,Pendé,4,CommunityBased,10227,3.58
1,6444666,Pendé,5,Beds,10227,0.00
1,6444666,Pendé,6,CTScanner,10227,0.00
1,6444666,Pendé,7,MRIUnit,10227,0.00
1,6444666,Pendé,8,Mammography,10227,0.00
1,6444666,Pendé,9,Radiotherapy,10227,0.00
1,6438765,Jouy-sous-Thelle,1,Physicians,12357,1.61
1,6438765,Jouy-sous-Thelle,2,Nurses,12357,7.78
1,6438765,Jouy-sous-Thelle,3,OtherCadres,12357,4.45
1,6438765,Jouy-sous-Thelle,4,CommunityBased,12357,4.32
1,6438765,Jouy-sous-Thelle,5,Beds,12357,0.00
1,6438765,Jouy-sous-Thelle,6,CTScanner,12357,0.00
1,6438765,Jouy-sous-Thelle,7,MRIUnit,12357,0.00
1,6438765,Jouy-sous-Thelle,8,Mammography,12357,0.00
1,6438765,Jouy-sous-Thelle,9,Radiotherapy,12357,0.00
1,6613909,Levignen,1,Physicians,47717,6.20
1,6613909,Levignen,2,Nurses,47717,30.06
1,6613909,Levignen,3,OtherCadres,47717,17.18
1,6613909,Levignen,4,CommunityBased,47717,16.70
1,6613909,Levignen,5,Beds,47717,0.00
1,6613909,Levignen,6,CTScanner,47717,0.00
1,6613909,Levignen,7,MRIUnit,47717,0.00
1,6613909,Levignen,8,Mammography,47717,0.00
1,6613909,Levignen,9,Radiotherapy,47717,0.00
1,2982294,Rozoy-sur-Serre,1,Physicians,2329,0.30
1,2982294,Rozoy-sur-Serre,2,Nurses,2329,1.47
1,2982294,Rozoy-sur-Serre,3,OtherCadres,2329,0.84
1,2982294,Rozoy-sur-Serre,4,CommunityBased,2329,0.82
1,2982294,Rozoy-sur-Serre,5,Beds,2329,0.00
1,2982294,Rozoy-sur-Serre,6,CTScanner,2329,0.00
1,2982294,Rozoy-sur-Serre,7,MRIUnit,2329,0.00
1,2982294,Rozoy-sur-Serre,8,Mammography,2329,0.00
1,2982294,Rozoy-sur-Serre,9,Radiotherapy,2329,0.00
2,6455273,Amiens,1,Physicians,232318,70.69
2,6455273,Amiens,2,Nurses,232318,40.78
2,6455273,Amiens,3,OtherCadres,232318,97.88
2,6455273,Amiens,4,CommunityBased,232318,0.00
2,6455273,Amiens,5,Beds,232318,161.77
2,6455273,Amiens,6,CTScanner,232318,0.68
2,6455273,Amiens,7,MRIUnit,232318,0.49
2,6455273,Amiens,8,Mammography,232318,0.22
2,6455273,Amiens,9,Radiotherapy,232318,0.01
2,3003093,Lens,1,Physicians,2213423,21.43
2,3003093,Lens,2,Nurses,2213423,12.36
2,3003093,Lens,3,OtherCadres,2213423,29.67
2,3003093,Lens,4,CommunityBased,2213423,0.00
2,3003093,Lens,5,Beds,2213423,49.04
2,3003093,Lens,6,CTScanner,2213423,0.21
2,3003093,Lens,7,MRIUnit,2213423,0.15
2,3003093,Lens,8,Mammography,2213423,0.07
2,3003093,Lens,9,Radiotherapy,2213423,0.00
2,2974389,Soissons,1,Physicians,294082,17.68
2,2974389,Soissons,2,Nurses,294082,10.20
2,2974389,Soissons,3,OtherCadres,294082,24.48
2,2974389,Soissons,4,CommunityBased,294082,0.00
2,2974389,Soissons,5,Beds,294082,40.46
2,2974389,Soissons,6,CTScanner,294082,0.17
2,2974389,Soissons,7,MRIUnit,294082,0.12
2,2974389,Soissons,8,Mammography,294082,0.05
2,2974389,Soissons,9,Radiotherapy,294082,0.00
2,6453527,Laon,1,Physicians,55454,14.71
2,6453527,Laon,2,Nurses,55454,8.49
2,6453527,Laon,3,OtherCadres,55454,20.37
2,6453527,Laon,4,CommunityBased,55454,0.00
2,6453527,Laon,5,Beds,55454,33.67
2,6453527,Laon,6,CTScanner,55454,0.14
2,6453527,Laon,7,MRIUnit,55454,0.10
2,6453527,Laon,8,Mammography,55454,0.05
2,6453527,Laon,9,Radiotherapy,55454,0.00
2,3038789,Abbeville,1,Physicians,165780,16.34
2,3038789,Abbeville,2,Nurses,165780,9.43
2,3038789,Abbeville,3,OtherCadres,165780,22.62
2,3038789,Abbeville,4,CommunityBased,165780,0.00
2,3038789,Abbeville,5,Beds,165780,37.39
2,3038789,Abbeville,6,CTScanner,165780,0.16
2,3038789,Abbeville,7,MRIUnit,165780,0.11
2,3038789,Abbeville,8,Mammography,165780,0.05
2,3038789,Abbeville,9,Radiotherapy,165780,0.00
2,6438351,Marly,1,Physicians,760096,19.10
2,6438351,Marly,2,Nurses,760096,11.02
2,6438351,Marly,3,OtherCadres,760096,26.45
2,6438351,Marly,4,CommunityBased,760096,0.00
2,6438351,Marly,5,Beds,760096,43.71
2,6438351,Marly,6,CTScanner,760096,0.18
2,6438351,Marly,7,MRIUnit,760096,0.13
2,6438351,Marly,8,Mammography,760096,0.06
2,6438351,Marly,9,Radiotherapy,760096,0.00
2,6439685,Longuenesse,1,Physicians,616610,8.15
2,6439685,Longuenesse,2,Nurses,616610,4.70
2,6439685,Longuenesse,3,OtherCadres,616610,11.28
2,6439685,Longuenesse,4,CommunityBased,616610,0.00
2,6439685,Longuenesse,5,Beds,616610,18.65
2,6439685,Longuenesse,6,CTScanner,616610,0.08
2,6439685,Longuenesse,7,MRIUnit,616610,0.06
2,6439685,Longuenesse,8,Mammography,616610,0.03
2,6439685,Longuenesse,9,Radiotherapy,616610,0.00
2,3024643,Clermont,1,Physicians,571855,9.11
2,3024643,Clermont,2,Nurses,571855,5.25
2,3024643,Clermont,3,OtherCadres,571855,12.61
2,3024643,Clermont,4,CommunityBased,571855,0.00
2,3024643,Clermont,5,Beds,571855,20.84
2,3024643,Clermont,6,CTScanner,571855,0.09
2,3024643,Clermont,7,MRIUnit,571855,0.06
2,3024643,Clermont,8,Mammography,571855,0.03
2,3024643,Clermont,9,Radiotherapy,571855,0.00
3,6455273,Amiens,1,Physicians,969953,103.48
3,6455273,Amiens,2,Nurses,969953,375.55
3,6455273,Amiens,3,OtherCadres,969953,120.18
3,6455273,Amiens,4,CommunityBased,969953,0.00
3,6455273,Amiens,5,Beds,969953,135.20
3,6455273,Amiens,6,CTScanner,969953,2.50
3,6455273,Amiens,7,MRIUnit,969953,1.99
3,6455273,Amiens,8,Mammography,969953,1.34
3,6455273,Amiens,9,Radiotherapy,969953,0.67
3,3003093,Lens,1,Physicians,3590129,33.62
3,3003093,Lens,2,Nurses,3590129,122.01
3,3003093,Lens,3,OtherCadres,3590129,39.04
3,3003093,Lens,4,CommunityBased,3590129,0.00
3,3003093,Lens,5,Beds,3590129,43.92
3,3003093,Lens,6,CTScanner,3590129,0.81
3,3003093,Lens,7,MRIUnit,3590129,0.65
3,3003093,Lens,8,Mammography,3590129,0.43
3,3003093,Lens,9,Radiotherapy,3590129,0.22
3,2974389,Soissons,1,Physicians,349536,33.00
3,2974389,Soissons,2,Nurses,349536,119.77
3,2974389,Soissons,3,OtherCadres,349536,38.33
3,2974389,Soissons,4,CommunityBased,349536,0.00
3,2974389,Soissons,5,Beds,349536,43.12
3,2974389,Soissons,6,CTScanner,349536,0.80
3,2974389,Soissons,7,MRIUnit,349536,0.63
3,2974389,Soissons,8,Mammography,349536,0.43
3,2974389,Soissons,9,Radiotherapy,349536,0.21
