data;

# ORIGEM	DESTINO	DIST(km)	DUR(h)
# Duracao maxima de 10800 h
param:	K:	dist	dur:= 
   592	   179	29		2569
   592	   182	43		3864
   592	   992	48		4347
   592	   410	44		3934
   592	   249	25		2222
   592	   729	51		4572
   592	   500	29		2583
   592	   931	98		8822
   592	    77	67		5988
   592	   172	75		6712
   592	   226	72		6500
   592	   592	0		0
   592	   892	31		2764
   592	   275	71		6346
   592	   850	50		4464
   592	   291	76		6838
   592	   495	27		2401
   592	   216	81		7266
   592	   312	94		8432
   592	   265	97		8721
   592	   435	57		5115
   892	   179	33		3003
   892	   182	72		6469
   892	   992	19		1695
   892	   410	28		2517
   892	   249	46		4153
   892	   729	25		2218
   892	   500	43		3869
   892	   931	67		6071
   892	    77	53		4758
   892	   172	91		8226
   892	   226	53		4757
   892	   601	97		8696
   892	   592	31		2764
   892	   892	0		0
   892	   275	46		4109
   892	   850	56		5007
   892	   291	105		9415
   892	   256	99		8934
   892	   495	35		3108
   892	   216	54		4817
   892	   312	75		6746
   892	   265	71		6421
   892	   435	79		7113
   275	   179	52		4703
   275	   182	102		9190
   275	   992	29		2575
   275	   410	29		2618
   275	   249	91		8177
   275	   729	53		4779
   275	   500	64		5743
   275	   931	54		4871
   275	    77	28		2498
   275	   172	99		8907
   275	   226	80		7231
   275	   601	90		8060
   275	   592	71		6346
   275	   892	46		4109
   275	   275	0		0
   275	   850	60		5368
   275	   256	106		9507
   275	   495	80		7217
   275	   216	64		5802
   275	   312	99		8885
   275	   265	82		7390
   275	   435	97		8724
   850	   179	23		2110
   850	   182	54		4817
   850	   992	59		5311
   850	   410	36		3230
   850	   249	74		6624
   850	   729	80		7170
   850	   500	22		1946
   850	   931	109		9812
   850	    77	37		3326
   850	   172	40		3589
   850	   226	108		9764
   850	   592	50		4464
   850	   892	56		5007
   850	   275	60		5368
   850	   850	0		0
   850	   291	76		6823
   850	   495	75		6749
   850	   216	106		9533
   850	   435	39		3502
   291	   179	80		7157
   291	   182	33		2974
   291	   992	119		10690
   291	   410	103		9238
   291	   249	81		7289
   291	   500	68		6084
   291	    77	112		10119
   291	   172	53		4762
   291	   592	76		6838
   291	   892	105		9415
   291	   850	76		6823
   291	   291	0		0
   291	   495	96		8618
   291	   435	38		3386
   256	   992	93		8376
   256	   410	117		10511
   256	   729	75		6746
   256	   931	55		4973
   256	   226	55		4978
   256	   601	30		2729
   256	   892	99		8934
   256	   275	106		9507
   256	   256	0		0
   256	   495	107		9623
   256	   216	46		4148
   256	   312	41		3713
   256	   265	28		2517
   495	   179	52		4700
   495	   182	64		5753
   495	   992	53		4729
   495	   410	59		5353
   495	   249	17		1542
   495	   729	41		3659
   495	   500	55		4948
   495	   931	92		8266
   495	    77	85		7612
   495	   172	101		9099
   495	   226	52		4671
   495	   601	114		10230
   495	   592	27		2401
   495	   892	35		3108
   495	   275	80		7217
   495	   850	75		6749
   495	   291	96		8618
   495	   256	107		9623
   495	   495	0		0
   495	   216	67		6071
   495	   312	72		6441
   495	   265	80		7237
   495	   435	82		7417
   216	   179	86		7727
   216	   992	47		4266
   216	   410	71		6407
   216	   249	85		7608
   216	   729	30		2696
   216	   500	96		8669
   216	   931	32		2872
   216	    77	88		7953
   216	   226	26		2350
   216	   601	46		4160
   216	   592	81		7266
   216	   892	54		4817
   216	   275	64		5802
   216	   850	106		9533
   216	   256	46		4148
   216	   495	67		6071
   216	   216	0		0
   216	   312	36		3264
   216	   265	19		1692
   312	   179	108		9726
   312	   992	77		6894
   312	   410	99		8927
   312	   249	87		7867
   312	   729	51		4627
   312	   500	116		10475
   312	   931	65		5884
   312	    77	120		10799
   312	   226	22		1996
   312	   601	62		5594
   312	   592	94		8432
   312	   892	75		6746
   312	   275	99		8885
   312	   256	41		3713
   312	   495	72		6441
   312	   216	36		3264
   312	   312	0		0
   312	   265	27		2440
   265	   179	104		9375
   265	   992	66		5957
   265	   410	90		8099
   265	   249	97		8774
   265	   729	47		4229
   265	   500	114		10289
   265	   931	40		3582
   265	    77	107		9613
   265	   226	31		2752
   265	   601	37		3342
   265	   592	97		8721
   265	   892	71		6421
   265	   275	82		7390
   265	   256	28		2517
   265	   495	80		7237
   265	   216	19		1692
   265	   312	27		2440
   265	   265	0		0
   435	   179	48		4339
   435	   182	28		2491
   435	   992	89		8049
   435	   410	70		6282
   435	   249	73		6549
   435	   729	103		9295
   435	   500	37		3297
   435	    77	76		6828
   435	   172	23		2051
   435	   592	57		5115
   435	   892	79		7113
   435	   275	97		8724
   435	   850	39		3502
   435	   291	38		3386
   435	   495	82		7417
   435	   435	0		0
   286	   286	0		0
   286	   285	47		4188
   286	    75	43		3842
   286	   935	63		5645
   286	   489	58		5252
   286	   624	41		3726
   285	   286	47		4188
   285	   285	0		0
   285	    75	18		1614
   285	   935	43		3893
   285	   489	47		4234
   285	   624	13		1200
    75	   286	43		3842
    75	   285	18		1614
    75	    75	0		0
    75	   935	27		2471
    75	   489	30		2664
    75	   624	28		2516
   935	   286	63		5645
   935	   285	43		3893
   935	    75	27		2471
   935	   935	0		0
   935	   489	10		876
   935	   624	55		4952
   489	   286	58		5252
   489	   285	47		4234
   489	    75	30		2664
   489	   935	10		876
   489	   489	0		0
   489	   624	57		5173
   624	   286	41		3726
   624	   285	13		1200
   624	    75	28		2516
   624	   935	55		4952
   624	   489	57		5173
   624	   624	0		0
   698	   698	0		0
   698	   851	102		9150
   698	   240	100		9030
   698	   758	108		9732
   698	   241	95		8522
   698	   320	79		7088
   698	   261	133		11944
   698	   976	94		8464
   698	   683	73		6581
   698	   732	135		12105
   698	   854	84		7517
   698	   614	118		10591
   698	   751	98		8844
   698	   845	62		5607
   698	   498	184		16599
   698	    47	227		20468
   698	   742	138		12408
   698	   583	103		9294
   698	   273	125		11250
   851	   698	102		9150
   851	   851	0		0
   851	   240	23		2076
   851	   758	205		18427
   851	   241	19		1710
   851	   320	176		15808
   851	   261	203		18300
   851	   976	56		5059
   851	   683	108		9737
   851	   732	229		20651
   851	   854	103		9294
   851	   614	185		16618
   851	   751	47		4218
   851	   845	40		3568
   851	   498	235		21191
   851	   742	239		21544
   851	   583	205		18437
   851	   273	166		14897
   240	   698	100		9030
   240	   851	23		2076
   240	   240	0		0
   240	   758	207		18657
   240	   241	7		660
   240	   320	169		15172
   240	   261	214		19259
   240	   976	76		6881
   240	   683	92		8242
   240	   732	220		19841
   240	   854	119		10704
   240	   614	169		15212
   240	   751	24		2178
   240	   845	40		3628
   240	   742	236		21199
   240	   583	202		18136
   240	   273	181		16286
   758	   698	108		9732
   758	   851	205		18427
   758	   240	207		18657
   758	   758	0		0
   758	   241	201		18101
   758	   320	86		7732
   758	   148	167		15002
   758	   261	76		6850
   758	   976	177		15902
   758	   683	165		14888
   758	   732	111		9954
   758	   854	134		12067
   758	   614	161		14480
   758	   751	206		18574
   758	   845	168		15082
   758	   498	137		12336
   758	    47	164		14752
   758	   742	69		6197
   758	   583	52		4716
   758	   273	120		10809
   241	   698	95		8522
   241	   851	19		1710
   241	   240	7		660
   241	   758	201		18101
   241	   241	0		0
   241	   320	165		14811
   241	   261	207		18612
   241	   976	70		6284
   241	   683	91		8187
   241	   732	217		19539
   241	   854	112		10047
   241	   614	168		15128
   241	   751	28		2543
   241	   845	34		3033
   241	   742	231		20767
   241	   583	197		17690
   241	   273	174		15627
   320	   698	79		7088
   320	   851	176		15808
   320	   240	169		15172
   320	   758	86		7732
   320	   241	165		14811
   320	   320	0		0
   320	   261	151		13552
   320	   976	173		15528
   320	   683	97		8692
   320	   732	56		5020
   320	   854	152		13711
   320	   614	75		6749
   320	   751	158		14237
   320	   845	136		12268
   320	   498	212		19087
   320	   742	72		6449
   320	   583	44		3950
   320	   273	172		15496
   148	   758	167		15002
   148	   148	0		0
   148	   261	164		14761
   148	   498	172		15510
   148	    47	149		13368
   148	   890	111		10031
   148	   742	186		16709
   148	   583	201		18082
   148	   273	220		19815
   261	   698	133		11944
   261	   851	203		18300
   261	   240	214		19259
   261	   758	76		6850
   261	   241	207		18612
   261	   320	151		13552
   261	   148	164		14761
   261	   261	0		0
   261	   976	158		14233
   261	   683	204		18394
   261	   732	185		16689
   261	   854	106		9519
   261	   614	223		20067
   261	   751	222		19942
   261	   845	175		15727
   261	   498	62		5582
   261	    47	97		8736
   261	   742	144		12993
   261	   583	127		11413
   261	   273	60		5363
   976	   698	94		8464
   976	   851	56		5059
   976	   240	76		6881
   976	   758	177		15902
   976	   241	70		6284
   976	   320	173		15528
   976	   261	158		14233
   976	   976	0		0
   976	   683	135		12190
   976	   732	228		20547
   976	   854	53		4742
   976	   614	203		18306
   976	   751	96		8678
   976	   845	57		5173
   976	   498	183		16438
   976	    47	230		20696
   976	   742	225		20238
   976	   583	191		17165
   976	   273	113		10169
   683	   698	73		6581
   683	   851	108		9737
   683	   240	92		8242
   683	   758	165		14888
   683	   241	91		8187
   683	   320	97		8692
   683	   261	204		18394
   683	   976	135		12190
   683	   683	0		0
   683	   732	139		12504
   683	   854	148		13311
   683	   614	78		6976
   683	   751	73		6542
   683	   845	79		7130
   683	   742	168		15140
   683	   583	139		12469
   683	   273	197		17736
   732	   698	135		12105
   732	   851	229		20651
   732	   240	220		19841
   732	   758	111		9954
   732	   241	217		19539
   732	   320	56		5020
   732	   261	185		16689
   732	   976	228		20547
   732	   683	139		12504
   732	   732	0		0
   732	   854	206		18543
   732	   614	83		7504
   732	   751	207		18668
   732	   845	191		17155
   732	   742	55		4985
   732	   583	59		5277
   732	   273	218		19637
   854	   698	84		7517
   854	   851	103		9294
   854	   240	119		10704
   854	   758	134		12067
   854	   241	112		10047
   854	   320	152		13711
   854	   261	106		9519
   854	   976	53		4742
   854	   683	148		13311
   854	   732	206		18543
   854	   854	0		0
   854	   614	201		18106
   854	   751	133		12000
   854	   845	86		7719
   854	   498	132		11897
   854	    47	179		16151
   854	   742	191		17202
   854	   583	159		14317
   854	   273	62		5606
   614	   698	118		10591
   614	   851	185		16618
   614	   240	169		15212
   614	   758	161		14480
   614	   241	168		15128
   614	   320	75		6749
   614	   261	223		20067
   614	   976	203		18306
   614	   683	78		6976
   614	   732	83		7504
   614	   854	201		18106
   614	   614	0		0
   614	   751	150		13489
   614	   845	152		13650
   614	   742	131		11829
   614	   583	115		10329
   614	   273	236		21206
   751	   698	98		8844
   751	   851	47		4218
   751	   240	24		2178
   751	   758	206		18574
   751	   241	28		2543
   751	   320	158		14237
   751	   261	222		19942
   751	   976	96		8678
   751	   683	73		6542
   751	   732	207		18668
   751	   854	133		12000
   751	   614	150		13489
   751	   751	0		0
   751	   845	48		4338
   751	   742	228		20488
   751	   583	194		17505
   751	   273	194		17468
   845	   698	62		5607
   845	   851	40		3568
   845	   240	40		3628
   845	   758	168		15082
   845	   241	34		3033
   845	   320	136		12268
   845	   261	175		15727
   845	   976	57		5173
   845	   683	79		7130
   845	   732	191		17155
   845	   854	86		7719
   845	   614	152		13650
   845	   751	48		4338
   845	   845	0		0
   845	   498	214		19298
   845	   742	200		17981
   845	   583	165		14878
   845	   273	146		13136
   498	   698	184		16599
   498	   851	235		21191
   498	   758	137		12336
   498	   320	212		19087
   498	   148	172		15510
   498	   261	62		5582
   498	   976	183		16438
   498	   854	132		11897
   498	   845	214		19298
   498	   498	0		0
   498	    47	47		4260
   498	   742	204		18356
   498	   583	189		16970
   498	   273	70		6296
    47	   698	227		20468
    47	   758	164		14752
    47	   148	149		13368
    47	   261	97		8736
    47	   976	230		20696
    47	   854	179		16151
    47	   498	47		4260
    47	    47	0		0
    47	   890	216		19436
    47	   742	225		20286
    47	   583	216		19466
    47	   273	117		10554
   890	   148	111		10031
   890	    47	216		19436
   890	   890	0		0
   742	   698	138		12408
   742	   851	239		21544
   742	   240	236		21199
   742	   758	69		6197
   742	   241	231		20767
   742	   320	72		6449
   742	   148	186		16709
   742	   261	144		12993
   742	   976	225		20238
   742	   683	168		15140
   742	   732	55		4985
   742	   854	191		17202
   742	   614	131		11829
   742	   751	228		20488
   742	   845	200		17981
   742	   498	204		18356
   742	    47	225		20286
   742	   742	0		0
   742	   583	35		3118
   742	   273	188		16891
   583	   698	103		9294
   583	   851	205		18437
   583	   240	202		18136
   583	   758	52		4716
   583	   241	197		17690
   583	   320	44		3950
   583	   148	201		18082
   583	   261	127		11413
   583	   976	191		17165
   583	   683	139		12469
   583	   732	59		5277
   583	   854	159		14317
   583	   614	115		10329
   583	   751	194		17505
   583	   845	165		14878
   583	   498	189		16970
   583	    47	216		19466
   583	   742	35		3118
   583	   583	0		0
   583	   273	162		14605
   273	   698	125		11250
   273	   851	166		14897
   273	   240	181		16286
   273	   758	120		10809
   273	   241	174		15627
   273	   320	172		15496
   273	   148	220		19815
   273	   261	60		5363
   273	   976	113		10169
   273	   683	197		17736
   273	   732	218		19637
   273	   854	62		5606
   273	   614	236		21206
   273	   751	194		17468
   273	   845	146		13136
   273	   498	70		6296
   273	    47	117		10554
   273	   742	188		16891
   273	   583	162		14605
   273	   273	0		0
   837	   837	0		0
   837	   536	14		1239
   837	   980	11		994
   837	   211	17		1493
   837	   790	49		4371
   837	   418	20		1844
   837	   908	29		2652
   837	   604	7		616
   837	    20	37		3356
   837	   108	33		2995
   837	   562	37		3360
   837	   143	47		4268
   837	   508	74		6703
   837	   936	83		7428
   837	   581	69		6193
   837	   635	32		2905
   837	   887	47		4273
   837	   702	57		5090
   837	   922	22		1942
   837	   619	55		4988
   837	   250	85		7619
   837	   177	46		4174
   536	   837	14		1239
   536	   536	0		0
   536	   980	9		823
   536	   211	30		2678
   536	   790	35		3162
   536	   418	22		2015
   536	   908	36		3280
   536	   604	8		699
   536	    20	40		3558
   536	   108	24		2139
   536	   562	50		4528
   536	   143	40		3592
   536	   508	85		7657
   536	   936	86		7744
   536	   581	64		5799
   536	   635	43		3905
   536	   887	44		3943
   536	   702	64		5763
   536	   922	19		1688
   536	   619	46		4129
   536	   250	83		7482
   536	   177	58		5219
   980	   837	11		994
   980	   536	9		823
   980	   980	0		0
   980	   211	27		2456
   980	   790	43		3843
   980	   418	28		2498
   980	   908	39		3553
   980	   604	10		892
   980	    20	45		4072
   980	   108	22		2006
   980	   562	43		3896
   980	   143	37		3288
   980	   508	76		6871
   980	   936	77		6965
   980	   581	59		5305
   980	   635	43		3898
   980	   887	52		4673
   980	   702	55		4940
   980	   922	26		2340
   980	   619	55		4951
   980	   250	76		6858
   980	   177	50		4483
   211	   837	17		1493
   211	   536	30		2678
   211	   980	27		2456
   211	   211	0		0
   211	   790	63		5674
   211	   418	24		2119
   211	   908	22		1980
   211	   604	22		1984
   211	    20	35		3121
   211	   108	50		4459
   211	   562	28		2553
   211	   143	63		5642
   211	   508	69		6246
   211	   936	88		7893
   211	   581	82		7357
   211	   635	18		1585
   211	   887	50		4543
   211	   702	58		5199
   211	   922	29		2605
   211	   619	65		5807
   211	   250	95		8544
   211	   177	41		3657
   790	   837	49		4371
   790	   536	35		3162
   790	   980	43		3843
   790	   211	63		5674
   790	   790	0		0
   790	   418	45		4064
   790	   908	60		5445
   790	   604	42		3766
   790	    20	55		4940
   790	   108	36		3234
   790	   562	85		7690
   790	   143	48		4347
   790	   508	118		10659
   790	   936	110		9875
   790	   581	75		6708
   790	   635	73		6527
   790	   887	45		4031
   790	   702	95		8507
   790	   922	38		3410
   790	   619	28		2489
   790	   250	97		8767
   790	   177	93		8325
   418	   837	20		1844
   418	   536	22		2015
   418	   980	28		2498
   418	   211	24		2119
   418	   790	45		4064
   418	   418	0		0
   418	   908	16		1417
   418	   604	18		1607
   418	    20	17		1574
   418	   108	46		4147
   418	   562	52		4646
   418	   143	62		5607
   418	   508	92		8267
   418	   936	103		9271
   418	   581	86		7774
   418	   635	28		2487
   418	   887	28		2506
   418	   702	76		6881
   418	   922	7		654
   418	   619	41		3720
   418	   250	104		9354
   418	   177	63		5677
   908	   837	29		2652
   908	   536	36		3280
   908	   980	39		3553
   908	   211	22		1980
   908	   790	60		5445
   908	   418	16		1417
   908	   908	0		0
   908	   604	30		2709
   908	    20	14		1271
   908	   108	60		5407
   908	   562	49		4400
   908	   143	76		6812
   908	   508	90		8134
   908	   936	109		9821
   908	   581	98		8840
   908	   635	15		1351
   908	   887	33		2957
   908	   702	80		7176
   908	   922	23		2052
   908	   619	53		4726
   908	   250	114		10250
   908	   177	62		5573
   604	   837	7		616
   604	   536	8		699
   604	   980	10		892
   604	   211	22		1984
   604	   790	42		3766
   604	   418	18		1607
   604	   908	30		2709
   604	   604	0		0
   604	    20	35		3180
   604	   108	30		2717
   604	   562	44		3975
   604	   143	46		4104
   604	   508	81		7277
   604	   936	86		7763
   604	   581	69		6189
   604	   635	36		3225
   604	   887	43		3867
   604	   702	62		5563
   604	   922	17		1510
   604	   619	49		4414
   604	   250	86		7748
   604	   177	53		4768
    20	   837	37		3356
    20	   536	40		3558
    20	   980	45		4072
    20	   211	35		3121
    20	   790	55		4940
    20	   418	17		1574
    20	   908	14		1271
    20	   604	35		3180
    20	    20	0		0
    20	   108	63		5661
    20	   562	62		5625
    20	   143	79		7142
    20	   508	104		9351
    20	   936	119		10754
    20	   581	104		9343
    20	   635	29		2584
    20	   887	19		1749
    20	   702	92		8236
    20	   922	21		1928
    20	   619	41		3727
    20	   177	75		6771
   108	   837	33		2995
   108	   536	24		2139
   108	   980	22		2006
   108	   211	50		4459
   108	   790	36		3234
   108	   418	46		4147
   108	   908	60		5407
   108	   604	30		2717
   108	    20	63		5661
   108	   108	0		0
   108	   562	61		5515
   108	   143	17		1499
   108	   508	87		7805
   108	   936	74		6642
   108	   581	43		3857
   108	   635	65		5892
   108	   887	64		5754
   108	   702	61		5450
   108	   922	42		3742
   108	   619	58		5240
   108	   250	64		5755
   108	   177	64		5778
   562	   837	37		3360
   562	   536	50		4528
   562	   980	43		3896
   562	   211	28		2553
   562	   790	85		7690
   562	   418	52		4646
   562	   908	49		4400
   562	   604	44		3975
   562	    20	62		5625
   562	   108	61		5515
   562	   562	0		0
   562	   143	69		6178
   562	   508	42		3735
   562	   936	70		6268
   562	   581	79		7113
   562	   635	38		3418
   562	   887	79		7096
   562	   702	37		3319
   562	   922	56		5055
   562	   619	92		8250
   562	   250	85		7675
   562	   177	14		1224
   143	   837	47		4268
   143	   536	40		3592
   143	   980	37		3288
   143	   211	63		5642
   143	   790	48		4347
   143	   418	62		5607
   143	   908	76		6812
   143	   604	46		4104
   143	    20	79		7142
   143	   108	17		1499
   143	   562	69		6178
   143	   143	0		0
   143	   508	86		7779
   143	   936	64		5754
   143	   581	27		2413
   143	   635	80		7161
   143	   887	80		7243
   143	   702	58		5246
   143	   922	58		5231
   143	   619	73		6584
   143	   250	49		4423
   143	   177	68		6152
   508	   837	74		6703
   508	   536	85		7657
   508	   980	76		6871
   508	   211	69		6246
   508	   790	118		10659
   508	   418	92		8267
   508	   908	90		8134
   508	   604	81		7277
   508	    20	104		9351
   508	   108	87		7805
   508	   562	42		3735
   508	   143	86		7779
   508	   508	0		0
   508	   936	50		4514
   508	   581	83		7508
   508	   635	79		7111
   508	   887	120		10760
   508	   702	29		2579
   508	   922	95		8585
   508	   250	78		6993
   508	   177	29		2593
   936	   837	83		7428
   936	   536	86		7744
   936	   980	77		6965
   936	   211	88		7893
   936	   790	110		9875
   936	   418	103		9271
   936	   908	109		9821
   936	   604	86		7763
   936	    20	119		10754
   936	   108	74		6642
   936	   562	70		6268
   936	   143	64		5754
   936	   508	50		4514
   936	   936	0		0
   936	   581	46		4184
   936	   635	104		9322
   936	   702	33		2959
   936	   922	103		9272
   936	   250	31		2778
   936	   177	58		5219
   581	   837	69		6193
   581	   536	64		5799
   581	   980	59		5305
   581	   211	82		7357
   581	   790	75		6708
   581	   418	86		7774
   581	   908	98		8840
   581	   604	69		6189
   581	    20	104		9343
   581	   108	43		3857
   581	   562	79		7113
   581	   143	27		2413
   581	   508	83		7508
   581	   936	46		4184
   581	   581	0		0
   581	   635	99		8939
   581	   887	107		9603
   581	   702	55		4980
   581	   922	83		7483
   581	   619	100		8995
   581	   250	23		2115
   581	   177	74		6662
   635	   837	32		2905
   635	   536	43		3905
   635	   980	43		3898
   635	   211	18		1585
   635	   790	73		6527
   635	   418	28		2487
   635	   908	15		1351
   635	   604	36		3225
   635	    20	29		2584
   635	   108	65		5892
   635	   562	38		3418
   635	   143	80		7161
   635	   508	79		7111
   635	   936	104		9322
   635	   581	99		8939
   635	   635	0		0
   635	   887	48		4304
   635	   702	72		6508
   635	   922	35		3136
   635	   619	67		6047
   635	   250	112		10112
   635	   177	52		4638
   887	   837	47		4273
   887	   536	44		3943
   887	   980	52		4673
   887	   211	50		4543
   887	   790	45		4031
   887	   418	28		2506
   887	   908	33		2957
   887	   604	43		3867
   887	    20	19		1749
   887	   108	64		5754
   887	   562	79		7096
   887	   143	80		7243
   887	   508	120		10760
   887	   581	107		9603
   887	   635	48		4304
   887	   887	0		0
   887	   702	104		9359
   887	   922	26		2358
   887	   619	24		2171
   887	   177	91		8167
   702	   837	57		5090
   702	   536	64		5763
   702	   980	55		4940
   702	   211	58		5199
   702	   790	95		8507
   702	   418	76		6881
   702	   908	80		7176
   702	   604	62		5563
   702	    20	92		8236
   702	   108	61		5450
   702	   562	37		3319
   702	   143	58		5246
   702	   508	29		2579
   702	   936	33		2959
   702	   581	55		4980
   702	   635	72		6508
   702	   887	104		9359
   702	   702	0		0
   702	   922	78		7030
   702	   619	110		9891
   702	   250	53		4796
   702	   177	25		2269
   922	   837	22		1942
   922	   536	19		1688
   922	   980	26		2340
   922	   211	29		2605
   922	   790	38		3410
   922	   418	7		654
   922	   908	23		2052
   922	   604	17		1510
   922	    20	21		1928
   922	   108	42		3742
   922	   562	56		5055
   922	   143	58		5231
   922	   508	95		8585
   922	   936	103		9272
   922	   581	83		7483
   922	   635	35		3136
   922	   887	26		2358
   922	   702	78		7030
   922	   922	0		0
   922	   619	36		3208
   922	   250	102		9160
   922	   177	67		6014
   619	   837	55		4988
   619	   536	46		4129
   619	   980	55		4951
   619	   211	65		5807
   619	   790	28		2489
   619	   418	41		3720
   619	   908	53		4726
   619	   604	49		4414
   619	    20	41		3727
   619	   108	58		5240
   619	   562	92		8250
   619	   143	73		6584
   619	   581	100		8995
   619	   635	67		6047
   619	   887	24		2171
   619	   702	110		9891
   619	   922	36		3208
   619	   619	0		0
   619	   177	102		9157
   250	   837	85		7619
   250	   536	83		7482
   250	   980	76		6858
   250	   211	95		8544
   250	   790	97		8767
   250	   418	104		9354
   250	   908	114		10250
   250	   604	86		7748
   250	   108	64		5755
   250	   562	85		7675
   250	   143	49		4423
   250	   508	78		6993
   250	   936	31		2778
   250	   581	23		2115
   250	   635	112		10112
   250	   702	53		4796
   250	   922	102		9160
   250	   250	0		0
   250	   177	77		6915
   177	   837	46		4174
   177	   536	58		5219
   177	   980	50		4483
   177	   211	41		3657
   177	   790	93		8325
   177	   418	63		5677
   177	   908	62		5573
   177	   604	53		4768
   177	    20	75		6771
   177	   108	64		5778
   177	   562	14		1224
   177	   143	68		6152
   177	   508	29		2593
   177	   936	58		5219
   177	   581	74		6662
   177	   635	52		4638
   177	   887	91		8167
   177	   702	25		2269
   177	   922	67		6014
   177	   619	102		9157
   177	   250	77		6915
   177	   177	0		0
   905	   905	0		0
   905	   598	83		7467
   905	   499	3		304
   905	   545	71		6398
   905	   399	24		2175
   905	   893	65		5862
   905	   287	93		8343
   905	   946	32		2885
   905	   288	99		8909
   905	   475	18		1613
   905	   440	93		8389
   905	   152	37		3329
   905	   280	41		3733
   905	   231	82		7383
   905	   599	81		7270
   598	   905	83		7467
   598	   598	0		0
   598	   499	80		7194
   598	   399	84		7570
   598	   893	19		1674
   598	   946	63		5706
   598	   288	18		1589
   598	   475	99		8909
   598	   440	10		944
   598	   152	77		6891
   598	   599	9		782
   499	   905	3		304
   499	   598	80		7194
   499	   499	0		0
   499	   545	73		6581
   499	   399	23		2035
   499	   893	62		5581
   499	   287	95		8508
   499	   946	29		2597
   499	   288	96		8626
   499	   475	20		1805
   499	   440	90		8120
   499	   152	35		3108
   499	   280	44		3990
   499	   231	84		7577
   499	   599	78		6985
   545	   905	71		6398
   545	   499	73		6581
   545	   545	0		0
   545	   399	66		5904
   545	   287	22		2010
   545	   946	87		7810
   545	   475	53		4785
   545	   152	77		6921
   545	   280	35		3180
   545	   231	12		1038
   399	   905	24		2175
   399	   598	84		7570
   399	   499	23		2035
   399	   545	66		5904
   399	   399	0		0
   399	   893	66		5897
   399	   287	85		7613
   399	   946	21		1908
   399	   288	98		8785
   399	   475	24		2126
   399	   440	95		8512
   399	   152	16		1409
   399	   280	47		4242
   399	   231	77		6942
   399	   599	80		7161
   893	   905	65		5862
   893	   598	19		1674
   893	   499	62		5581
   893	   399	66		5897
   893	   893	0		0
   893	   946	45		4042
   893	   288	34		3048
   893	   475	81		7263
   893	   440	29		2618
   893	   152	58		5262
   893	   280	106		9544
   893	   599	16		1422
   287	   905	93		8343
   287	   499	95		8508
   287	   545	22		2010
   287	   399	85		7613
   287	   287	0		0
   287	   946	105		9489
   287	   475	75		6733
   287	   152	94		8455
   287	   280	58		5179
   287	   231	15		1326
   946	   905	32		2885
   946	   598	63		5706
   946	   499	29		2597
   946	   545	87		7810
   946	   399	21		1908
   946	   893	45		4042
   946	   287	105		9489
   946	   946	0		0
   946	   288	76		6882
   946	   475	41		3710
   946	   440	74		6644
   946	   152	15		1368
   946	   280	67		5985
   946	   231	98		8848
   946	   599	58		5265
   288	   905	99		8909
   288	   598	18		1589
   288	   499	96		8626
   288	   399	98		8785
   288	   893	34		3048
   288	   946	76		6882
   288	   288	0		0
   288	   475	114		10287
   288	   440	12		1063
   288	   152	88		7936
   288	   599	18		1648
   475	   905	18		1613
   475	   598	99		8909
   475	   499	20		1805
   475	   545	53		4785
   475	   399	24		2126
   475	   893	81		7263
   475	   287	75		6733
   475	   946	41		3710
   475	   288	114		10287
   475	   475	0		0
   475	   440	109		9845
   475	   152	39		3535
   475	   280	26		2305
   475	   231	64		5774
   475	   599	96		8639
   440	   905	93		8389
   440	   598	10		944
   440	   499	90		8120
   440	   399	95		8512
   440	   893	29		2618
   440	   946	74		6644
   440	   288	12		1063
   440	   475	109		9845
   440	   440	0		0
   440	   152	87		7812
   440	   599	17		1502
   152	   905	37		3329
   152	   598	77		6891
   152	   499	35		3108
   152	   545	77		6921
   152	   399	16		1409
   152	   893	58		5262
   152	   287	94		8455
   152	   946	15		1368
   152	   288	88		7936
   152	   475	39		3535
   152	   440	87		7812
   152	   152	0		0
   152	   280	62		5605
   152	   231	88		7948
   152	   599	71		6373
   280	   905	41		3733
   280	   499	44		3990
   280	   545	35		3180
   280	   399	47		4242
   280	   893	106		9544
   280	   287	58		5179
   280	   946	67		5985
   280	   475	26		2305
   280	   152	62		5605
   280	   280	0		0
   280	   231	44		3993
   231	   905	82		7383
   231	   499	84		7577
   231	   545	12		1038
   231	   399	77		6942
   231	   287	15		1326
   231	   946	98		8848
   231	   475	64		5774
   231	   152	88		7948
   231	   280	44		3993
   231	   231	0		0
   599	   905	81		7270
   599	   598	9		782
   599	   499	78		6985
   599	   399	80		7161
   599	   893	16		1422
   599	   946	58		5265
   599	   288	18		1648
   599	   475	96		8639
   599	   440	17		1502
   599	   152	71		6373
   599	   599	0		0
   167	   167	0		0
   167	   276	19		1714
   167	   426	21		1877
   167	   422	81		7264
   167	   260	59		5309
   167	   541	110		9874
   167	   309	41		3655
   167	   146	60		5421
   167	   176	76		6835
   167	   848	51		4572
   167	   607	35		3135
   167	   707	33		2940
   276	   167	19		1714
   276	   276	0		0
   276	   426	35		3172
   276	   422	62		5556
   276	   260	76		6817
   276	   541	94		8430
   276	   309	43		3842
   276	   146	56		5069
   276	   176	61		5479
   276	   848	65		5848
   276	   607	26		2380
   276	   707	52		4655
