NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP ATENDIDA,ATEND_FTE
1,224,Karkkila,9,Radiotherapy,37816,0.00
1,78,Hanko,1,Physicians,6829,0.89
1,78,Hanko,2,Nurses,6829,4.30
1,78,Hanko,3,OtherCadres,6829,2.46
1,78,Hanko,4,CommunityBased,6829,2.39
1,78,Hanko,5,Beds,6829,0.00
1,78,Hanko,6,CTScanner,6829,0.00
1,78,Hanko,7,MRIUnit,6829,0.00
1,78,Hanko,8,Mammography,6829,0.00
1,78,Hanko,9,Radiotherapy,6829,0.00
1,290,Kuhmo,1,Physicians,6738,0.88
1,290,Kuhmo,2,Nurses,6738,4.24
1,290,Kuhmo,3,OtherCadres,6738,2.43
1,290,Kuhmo,4,CommunityBased,6738,2.36
1,290,Kuhmo,5,Beds,6738,0.00
1,290,Kuhmo,6,CTScanner,6738,0.00
1,290,Kuhmo,7,MRIUnit,6738,0.00
1,290,Kuhmo,8,Mammography,6738,0.00
1,290,Kuhmo,9,Radiotherapy,6738,0.00
1,758,Sodankylä,1,Physicians,7409,0.96
1,758,Sodankylä,2,Nurses,7409,4.67
1,758,Sodankylä,3,OtherCadres,7409,2.67
1,758,Sodankylä,4,CommunityBased,7409,2.59
1,758,Sodankylä,5,Beds,7409,0.00
1,758,Sodankylä,6,CTScanner,7409,0.00
1,758,Sodankylä,7,MRIUnit,7409,0.00
1,758,Sodankylä,8,Mammography,7409,0.00
1,758,Sodankylä,9,Radiotherapy,7409,0.00
1,263,Kiuruvesi,1,Physicians,6695,0.87
1,263,Kiuruvesi,2,Nurses,6695,4.22
1,263,Kiuruvesi,3,OtherCadres,6695,2.41
1,263,Kiuruvesi,4,CommunityBased,6695,2.34
1,263,Kiuruvesi,5,Beds,6695,0.00
1,263,Kiuruvesi,6,CTScanner,6695,0.00
1,263,Kiuruvesi,7,MRIUnit,6695,0.00
1,263,Kiuruvesi,8,Mammography,6695,0.00
1,263,Kiuruvesi,9,Radiotherapy,6695,0.00
1,241,Keminmaa,1,Physicians,45339,5.89
1,241,Keminmaa,2,Nurses,45339,28.56
1,241,Keminmaa,3,OtherCadres,45339,16.32
1,241,Keminmaa,4,CommunityBased,45339,15.87
1,241,Keminmaa,5,Beds,45339,0.00
1,241,Keminmaa,6,CTScanner,45339,0.00
1,241,Keminmaa,7,MRIUnit,45339,0.00
1,241,Keminmaa,8,Mammography,45339,0.00
1,241,Keminmaa,9,Radiotherapy,45339,0.00
1,777,Suomussalmi,1,Physicians,6365,0.83
1,777,Suomussalmi,2,Nurses,6365,4.01
1,777,Suomussalmi,3,OtherCadres,6365,2.29
1,777,Suomussalmi,4,CommunityBased,6365,2.23
1,777,Suomussalmi,5,Beds,6365,0.00
1,777,Suomussalmi,6,CTScanner,6365,0.00
1,777,Suomussalmi,7,MRIUnit,6365,0.00
1,777,Suomussalmi,8,Mammography,6365,0.00
1,777,Suomussalmi,9,Radiotherapy,6365,0.00
1,615,Pudasjärvi,1,Physicians,6920,0.90
1,615,Pudasjärvi,2,Nurses,6920,4.36
1,615,Pudasjärvi,3,OtherCadres,6920,2.49
1,615,Pudasjärvi,4,CommunityBased,6920,2.42
1,615,Pudasjärvi,5,Beds,6920,0.00
1,615,Pudasjärvi,6,CTScanner,6920,0.00
1,615,Pudasjärvi,7,MRIUnit,6920,0.00
1,615,Pudasjärvi,8,Mammography,6920,0.00
1,615,Pudasjärvi,9,Radiotherapy,6920,0.00
1,433,Loppi,1,Physicians,35135,4.57
1,433,Loppi,2,Nurses,35135,22.14
1,433,Loppi,3,OtherCadres,35135,12.65
1,433,Loppi,4,CommunityBased,35135,12.30
1,433,Loppi,5,Beds,35135,0.00
1,433,Loppi,6,CTScanner,35135,0.00
1,433,Loppi,7,MRIUnit,35135,0.00
1,433,Loppi,8,Mammography,35135,0.00
1,433,Loppi,9,Radiotherapy,35135,0.00
1,541,Nurmes,1,Physicians,8149,1.06
1,541,Nurmes,2,Nurses,8149,5.13
1,541,Nurmes,3,OtherCadres,8149,2.93
1,541,Nurmes,4,CommunityBased,8149,2.85
1,541,Nurmes,5,Beds,8149,0.00
1,541,Nurmes,6,CTScanner,8149,0.00
1,541,Nurmes,7,MRIUnit,8149,0.00
1,541,Nurmes,8,Mammography,8149,0.00
1,541,Nurmes,9,Radiotherapy,8149,0.00
1,320,Kemijärvi,1,Physicians,6243,0.81
1,320,Kemijärvi,2,Nurses,6243,3.93
1,320,Kemijärvi,3,OtherCadres,6243,2.25
1,320,Kemijärvi,4,CommunityBased,6243,2.19
1,320,Kemijärvi,5,Beds,6243,0.00
1,320,Kemijärvi,6,CTScanner,6243,0.00
1,320,Kemijärvi,7,MRIUnit,6243,0.00
1,320,Kemijärvi,8,Mammography,6243,0.00
1,320,Kemijärvi,9,Radiotherapy,6243,0.00
1,563,Oulainen,1,Physicians,7322,0.95
1,563,Oulainen,2,Nurses,7322,4.61
1,563,Oulainen,3,OtherCadres,7322,2.64
1,563,Oulainen,4,CommunityBased,7322,2.56
1,563,Oulainen,5,Beds,7322,0.00
1,563,Oulainen,6,CTScanner,7322,0.00
1,563,Oulainen,7,MRIUnit,7322,0.00
1,563,Oulainen,8,Mammography,7322,0.00
1,563,Oulainen,9,Radiotherapy,7322,0.00
1,893,Nykarleby,1,Physicians,36916,4.80
1,893,Nykarleby,2,Nurses,36916,23.26
1,893,Nykarleby,3,OtherCadres,36916,13.29
1,893,Nykarleby,4,CommunityBased,36916,12.92
1,893,Nykarleby,5,Beds,36916,0.00
1,893,Nykarleby,6,CTScanner,36916,0.00
1,893,Nykarleby,7,MRIUnit,36916,0.00
1,893,Nykarleby,8,Mammography,36916,0.00
1,893,Nykarleby,9,Radiotherapy,36916,0.00
1,69,Haapajärvi,1,Physicians,5926,0.77
1,69,Haapajärvi,2,Nurses,5926,3.73
1,69,Haapajärvi,3,OtherCadres,5926,2.13
1,69,Haapajärvi,4,CommunityBased,5926,2.07
1,69,Haapajärvi,5,Beds,5926,0.00
1,69,Haapajärvi,6,CTScanner,5926,0.00
1,69,Haapajärvi,7,MRIUnit,5926,0.00
1,69,Haapajärvi,8,Mammography,5926,0.00
1,69,Haapajärvi,9,Radiotherapy,5926,0.00
1,79,Harjavalta,1,Physicians,34298,4.46
1,79,Harjavalta,2,Nurses,34298,21.61
1,79,Harjavalta,3,OtherCadres,34298,12.35
1,79,Harjavalta,4,CommunityBased,34298,12.00
1,79,Harjavalta,5,Beds,34298,0.00
1,79,Harjavalta,6,CTScanner,34298,0.00
1,79,Harjavalta,7,MRIUnit,34298,0.00
1,79,Harjavalta,8,Mammography,34298,0.00
1,79,Harjavalta,9,Radiotherapy,34298,0.00
1,143,Ikaalinen,1,Physicians,16119,2.10
1,143,Ikaalinen,2,Nurses,16119,10.15
1,143,Ikaalinen,3,OtherCadres,16119,5.80
1,143,Ikaalinen,4,CommunityBased,16119,5.64
1,143,Ikaalinen,5,Beds,16119,0.00
1,143,Ikaalinen,6,CTScanner,16119,0.00
1,143,Ikaalinen,7,MRIUnit,16119,0.00
1,143,Ikaalinen,8,Mammography,16119,0.00
1,143,Ikaalinen,9,Radiotherapy,16119,0.00
1,71,Haapavesi,1,Physicians,5851,0.76
1,71,Haapavesi,2,Nurses,5851,3.69
1,71,Haapavesi,3,OtherCadres,5851,2.11
1,71,Haapavesi,4,CommunityBased,5851,2.05
1,71,Haapavesi,5,Beds,5851,0.00
1,71,Haapavesi,6,CTScanner,5851,0.00
1,71,Haapavesi,7,MRIUnit,5851,0.00
1,71,Haapavesi,8,Mammography,5851,0.00
1,71,Haapavesi,9,Radiotherapy,5851,0.00
1,309,Outokumpu,1,Physicians,5606,0.73
1,309,Outokumpu,2,Nurses,5606,3.53
1,309,Outokumpu,3,OtherCadres,5606,2.02
1,309,Outokumpu,4,CommunityBased,5606,1.96
1,309,Outokumpu,5,Beds,5606,0.00
1,309,Outokumpu,6,CTScanner,5606,0.00
1,309,Outokumpu,7,MRIUnit,5606,0.00
1,309,Outokumpu,8,Mammography,5606,0.00
1,309,Outokumpu,9,Radiotherapy,5606,0.00
1,508,Mänttä-Vilppula,1,Physicians,8202,1.07
1,508,Mänttä-Vilppula,2,Nurses,8202,5.17
1,508,Mänttä-Vilppula,3,OtherCadres,8202,2.95
1,508,Mänttä-Vilppula,4,CommunityBased,8202,2.87
1,508,Mänttä-Vilppula,5,Beds,8202,0.00
1,508,Mänttä-Vilppula,6,CTScanner,8202,0.00
1,508,Mänttä-Vilppula,7,MRIUnit,8202,0.00
1,508,Mänttä-Vilppula,8,Mammography,8202,0.00
1,508,Mänttä-Vilppula,9,Radiotherapy,8202,0.00
1,783,Säkylä,1,Physicians,5927,0.77
1,783,Säkylä,2,Nurses,5927,3.73
1,783,Säkylä,3,OtherCadres,5927,2.13
1,783,Säkylä,4,CommunityBased,5927,2.07
1,783,Säkylä,5,Beds,5927,0.00
1,783,Säkylä,6,CTScanner,5927,0.00
1,783,Säkylä,7,MRIUnit,5927,0.00
1,783,Säkylä,8,Mammography,5927,0.00
1,783,Säkylä,9,Radiotherapy,5927,0.00
1,936,Virrat,1,Physicians,5685,0.74
1,936,Virrat,2,Nurses,5685,3.58
