NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP ATENDIDA,ATEND_FTE
1,3012026,Jussey,8,Mammography,1581,0.00
1,3012026,Jussey,9,Radiotherapy,1581,0.00
1,2988722,Palinges,1,Physicians,27999,3.64
1,2988722,Palinges,2,Nurses,27999,17.64
1,2988722,Palinges,3,OtherCadres,27999,10.08
1,2988722,Palinges,4,CommunityBased,27999,9.80
1,2988722,Palinges,5,Beds,27999,0.00
1,2988722,Palinges,6,CTScanner,27999,0.00
1,2988722,Palinges,7,MRIUnit,27999,0.00
1,2988722,Palinges,8,Mammography,27999,0.00
1,2988722,Palinges,9,Radiotherapy,27999,0.00
1,3025944,Chaulgnes,1,Physicians,9762,1.27
1,3025944,Chaulgnes,2,Nurses,9762,6.15
1,3025944,Chaulgnes,3,OtherCadres,9762,3.51
1,3025944,Chaulgnes,4,CommunityBased,9762,3.42
1,3025944,Chaulgnes,5,Beds,9762,0.00
1,3025944,Chaulgnes,6,CTScanner,9762,0.00
1,3025944,Chaulgnes,7,MRIUnit,9762,0.00
1,3025944,Chaulgnes,8,Mammography,9762,0.00
1,3025944,Chaulgnes,9,Radiotherapy,9762,0.00
1,2991474,Moulins-Engilbert,1,Physicians,5099,0.66
1,2991474,Moulins-Engilbert,2,Nurses,5099,3.21
1,2991474,Moulins-Engilbert,3,OtherCadres,5099,1.84
1,2991474,Moulins-Engilbert,4,CommunityBased,5099,1.78
1,2991474,Moulins-Engilbert,5,Beds,5099,0.00
1,2991474,Moulins-Engilbert,6,CTScanner,5099,0.00
1,2991474,Moulins-Engilbert,7,MRIUnit,5099,0.00
1,2991474,Moulins-Engilbert,8,Mammography,5099,0.00
1,2991474,Moulins-Engilbert,9,Radiotherapy,5099,0.00
1,2984675,Quingey,1,Physicians,152643,19.84
1,2984675,Quingey,2,Nurses,152643,96.17
1,2984675,Quingey,3,OtherCadres,152643,54.95
1,2984675,Quingey,4,CommunityBased,152643,53.42
1,2984675,Quingey,5,Beds,152643,0.00
1,2984675,Quingey,6,CTScanner,152643,0.00
1,2984675,Quingey,7,MRIUnit,152643,0.00
1,2984675,Quingey,8,Mammography,152643,0.00
1,2984675,Quingey,9,Radiotherapy,152643,0.00
1,2990479,Neuvy-sur-Loire,1,Physicians,14707,1.91
1,2990479,Neuvy-sur-Loire,2,Nurses,14707,9.27
1,2990479,Neuvy-sur-Loire,3,OtherCadres,14707,5.29
1,2990479,Neuvy-sur-Loire,4,CommunityBased,14707,5.15
1,2990479,Neuvy-sur-Loire,5,Beds,14707,0.00
1,2990479,Neuvy-sur-Loire,6,CTScanner,14707,0.00
1,2990479,Neuvy-sur-Loire,7,MRIUnit,14707,0.00
1,2990479,Neuvy-sur-Loire,8,Mammography,14707,0.00
1,2990479,Neuvy-sur-Loire,9,Radiotherapy,14707,0.00
1,6452589,Aillant-sur-Tholon,1,Physicians,81498,10.59
1,6452589,Aillant-sur-Tholon,2,Nurses,81498,51.34
1,6452589,Aillant-sur-Tholon,3,OtherCadres,81498,29.34
1,6452589,Aillant-sur-Tholon,4,CommunityBased,81498,28.52
1,6452589,Aillant-sur-Tholon,5,Beds,81498,0.00
1,6452589,Aillant-sur-Tholon,6,CTScanner,81498,0.00
1,6452589,Aillant-sur-Tholon,7,MRIUnit,81498,0.00
1,6452589,Aillant-sur-Tholon,8,Mammography,81498,0.00
1,6452589,Aillant-sur-Tholon,9,Radiotherapy,81498,0.00
1,3036862,Arnay-le-Duc,1,Physicians,5087,0.66
1,3036862,Arnay-le-Duc,2,Nurses,5087,3.20
1,3036862,Arnay-le-Duc,3,OtherCadres,5087,1.83
1,3036862,Arnay-le-Duc,4,CommunityBased,5087,1.78
1,3036862,Arnay-le-Duc,5,Beds,5087,0.00
1,3036862,Arnay-le-Duc,6,CTScanner,5087,0.00
1,3036862,Arnay-le-Duc,7,MRIUnit,5087,0.00
1,3036862,Arnay-le-Duc,8,Mammography,5087,0.00
1,3036862,Arnay-le-Duc,9,Radiotherapy,5087,0.00
1,6614331,Frahier-et-Châtebier,1,Physicians,175756,22.85
1,6614331,Frahier-et-Châtebier,2,Nurses,175756,110.73
1,6614331,Frahier-et-Châtebier,3,OtherCadres,175756,63.27
1,6614331,Frahier-et-Châtebier,4,CommunityBased,175756,61.51
1,6614331,Frahier-et-Châtebier,5,Beds,175756,0.00
1,6614331,Frahier-et-Châtebier,6,CTScanner,175756,0.00
1,6614331,Frahier-et-Châtebier,7,MRIUnit,175756,0.00
1,6614331,Frahier-et-Châtebier,8,Mammography,175756,0.00
1,6614331,Frahier-et-Châtebier,9,Radiotherapy,175756,0.00
1,2975081,Sennecé-lès-Mâcon,1,Physicians,71233,9.26
1,2975081,Sennecé-lès-Mâcon,2,Nurses,71233,44.88
1,2975081,Sennecé-lès-Mâcon,3,OtherCadres,71233,25.64
1,2975081,Sennecé-lès-Mâcon,4,CommunityBased,71233,24.93
1,2975081,Sennecé-lès-Mâcon,5,Beds,71233,0.00
1,2975081,Sennecé-lès-Mâcon,6,CTScanner,71233,0.00
1,2975081,Sennecé-lès-Mâcon,7,MRIUnit,71233,0.00
1,2975081,Sennecé-lès-Mâcon,8,Mammography,71233,0.00
1,2975081,Sennecé-lès-Mâcon,9,Radiotherapy,71233,0.00
1,2997559,Lormes,1,Physicians,2743,0.36
1,2997559,Lormes,2,Nurses,2743,1.73
1,2997559,Lormes,3,OtherCadres,2743,0.99
1,2997559,Lormes,4,CommunityBased,2743,0.96
1,2997559,Lormes,5,Beds,2743,0.00
1,2997559,Lormes,6,CTScanner,2743,0.00
1,2997559,Lormes,7,MRIUnit,2743,0.00
1,2997559,Lormes,8,Mammography,2743,0.00
1,2997559,Lormes,9,Radiotherapy,2743,0.00
1,3023756,Corbenay,1,Physicians,21505,2.80
1,3023756,Corbenay,2,Nurses,21505,13.55
1,3023756,Corbenay,3,OtherCadres,21505,7.74
1,3023756,Corbenay,4,CommunityBased,21505,7.53
1,3023756,Corbenay,5,Beds,21505,0.00
1,3023756,Corbenay,6,CTScanner,21505,0.00
1,3023756,Corbenay,7,MRIUnit,21505,0.00
1,3023756,Corbenay,8,Mammography,21505,0.00
1,3023756,Corbenay,9,Radiotherapy,21505,0.00
1,2981416,Saint-Benin-d’Azy,1,Physicians,11699,1.52
1,2981416,Saint-Benin-d’Azy,2,Nurses,11699,7.37
1,2981416,Saint-Benin-d’Azy,3,OtherCadres,11699,4.21
1,2981416,Saint-Benin-d’Azy,4,CommunityBased,11699,4.09
1,2981416,Saint-Benin-d’Azy,5,Beds,11699,0.00
1,2981416,Saint-Benin-d’Azy,6,CTScanner,11699,0.00
1,2981416,Saint-Benin-d’Azy,7,MRIUnit,11699,0.00
1,2981416,Saint-Benin-d’Azy,8,Mammography,11699,0.00
1,2981416,Saint-Benin-d’Azy,9,Radiotherapy,11699,0.00
1,2998359,Ligny-le-Châtel,1,Physicians,25784,3.35
1,2998359,Ligny-le-Châtel,2,Nurses,25784,16.24
1,2998359,Ligny-le-Châtel,3,OtherCadres,25784,9.28
1,2998359,Ligny-le-Châtel,4,CommunityBased,25784,9.02
1,2998359,Ligny-le-Châtel,5,Beds,25784,0.00
1,2998359,Ligny-le-Châtel,6,CTScanner,25784,0.00
1,2998359,Ligny-le-Châtel,7,MRIUnit,25784,0.00
1,2998359,Ligny-le-Châtel,8,Mammography,25784,0.00
1,2998359,Ligny-le-Châtel,9,Radiotherapy,25784,0.00
1,3021809,Dampierre-sur-Salon,1,Physicians,11987,1.56
1,3021809,Dampierre-sur-Salon,2,Nurses,11987,7.55
1,3021809,Dampierre-sur-Salon,3,OtherCadres,11987,4.32
1,3021809,Dampierre-sur-Salon,4,CommunityBased,11987,4.20
1,3021809,Dampierre-sur-Salon,5,Beds,11987,0.00
1,3021809,Dampierre-sur-Salon,6,CTScanner,11987,0.00
1,3021809,Dampierre-sur-Salon,7,MRIUnit,11987,0.00
1,3021809,Dampierre-sur-Salon,8,Mammography,11987,0.00
1,3021809,Dampierre-sur-Salon,9,Radiotherapy,11987,0.00
1,2996020,Marchaux,1,Physicians,35034,4.55
1,2996020,Marchaux,2,Nurses,35034,22.07
1,2996020,Marchaux,3,OtherCadres,35034,12.61
1,2996020,Marchaux,4,CommunityBased,35034,12.26
1,2996020,Marchaux,5,Beds,35034,0.00
1,2996020,Marchaux,6,CTScanner,35034,0.00
1,2996020,Marchaux,7,MRIUnit,35034,0.00
1,2996020,Marchaux,8,Mammography,35034,0.00
1,2996020,Marchaux,9,Radiotherapy,35034,0.00
1,3021219,Domblans,1,Physicians,33192,4.31
1,3021219,Domblans,2,Nurses,33192,20.91
1,3021219,Domblans,3,OtherCadres,33192,11.95
1,3021219,Domblans,4,CommunityBased,33192,11.62
1,3021219,Domblans,5,Beds,33192,0.00
1,3021219,Domblans,6,CTScanner,33192,0.00
1,3021219,Domblans,7,MRIUnit,33192,0.00
1,3021219,Domblans,8,Mammography,33192,0.00
1,3021219,Domblans,9,Radiotherapy,33192,0.00
1,3032430,Blamont,1,Physicians,95908,12.47
1,3032430,Blamont,2,Nurses,95908,60.42
1,3032430,Blamont,3,OtherCadres,95908,34.53
1,3032430,Blamont,4,CommunityBased,95908,33.57
1,3032430,Blamont,5,Beds,95908,0.00
1,3032430,Blamont,6,CTScanner,95908,0.00
1,3032430,Blamont,7,MRIUnit,95908,0.00
1,3032430,Blamont,8,Mammography,95908,0.00
1,3032430,Blamont,9,Radiotherapy,95908,0.00
1,3023010,Courlon-sur-Yonne,1,Physicians,8187,1.06
1,3023010,Courlon-sur-Yonne,2,Nurses,8187,5.16
1,3023010,Courlon-sur-Yonne,3,OtherCadres,8187,2.95
1,3023010,Courlon-sur-Yonne,4,CommunityBased,8187,2.87
1,3023010,Courlon-sur-Yonne,5,Beds,8187,0.00
1,3023010,Courlon-sur-Yonne,6,CTScanner,8187,0.00
1,3023010,Courlon-sur-Yonne,7,MRIUnit,8187,0.00
1,3023010,Courlon-sur-Yonne,8,Mammography,8187,0.00
1,3023010,Courlon-sur-Yonne,9,Radiotherapy,8187,0.00
1,2970637,Varzy,1,Physicians,6404,0.83
1,2970637,Varzy,2,Nurses,6404,4.03
1,2970637,Varzy,3,OtherCadres,6404,2.31
1,2970637,Varzy,4,CommunityBased,6404,2.24
1,2970637,Varzy,5,Beds,6404,0.00
1,2970637,Varzy,6,CTScanner,6404,0.00
1,2970637,Varzy,7,MRIUnit,6404,0.00
1,2970637,Varzy,8,Mammography,6404,0.00
1,2970637,Varzy,9,Radiotherapy,6404,0.00
1,3026846,Chantenay-Saint-Imbert,1,Physicians,4515,0.59
1,3026846,Chantenay-Saint-Imbert,2,Nurses,4515,2.84
1,3026846,Chantenay-Saint-Imbert,3,OtherCadres,4515,1.63
1,3026846,Chantenay-Saint-Imbert,4,CommunityBased,4515,1.58
1,3026846,Chantenay-Saint-Imbert,5,Beds,4515,0.00
1,3026846,Chantenay-Saint-Imbert,6,CTScanner,4515,0.00
1,3026846,Chantenay-Saint-Imbert,7,MRIUnit,4515,0.00
1,3026846,Chantenay-Saint-Imbert,8,Mammography,4515,0.00
1,3026846,Chantenay-Saint-Imbert,9,Radiotherapy,4515,0.00
1,6428919,Til-Châtel,1,Physicians,14581,1.90
1,6428919,Til-Châtel,2,Nurses,14581,9.19
1,6428919,Til-Châtel,3,OtherCadres,14581,5.25
1,6428919,Til-Châtel,4,CommunityBased,14581,5.10
1,6428919,Til-Châtel,5,Beds,14581,0.00
1,6428919,Til-Châtel,6,CTScanner,14581,0.00
1,6428919,Til-Châtel,7,MRIUnit,14581,0.00
1,6428919,Til-Châtel,8,Mammography,14581,0.00
1,6428919,Til-Châtel,9,Radiotherapy,14581,0.00
1,3023370,Couchey,1,Physicians,283385,36.84
1,3023370,Couchey,2,Nurses,283385,178.53
1,3023370,Couchey,3,OtherCadres,283385,102.02
1,3023370,Couchey,4,CommunityBased,283385,99.18
1,3023370,Couchey,5,Beds,283385,0.00
1,3023370,Couchey,6,CTScanner,283385,0.00
1,3023370,Couchey,7,MRIUnit,283385,0.00
1,3023370,Couchey,8,Mammography,283385,0.00
1,3023370,Couchey,9,Radiotherapy,283385,0.00
1,3025988,Chaudenay,1,Physicians,28557,3.71
1,3025988,Chaudenay,2,Nurses,28557,17.99
1,3025988,Chaudenay,3,OtherCadres,28557,10.28
1,3025988,Chaudenay,4,CommunityBased,28557,9.99
1,3025988,Chaudenay,5,Beds,28557,0.00
1,3025988,Chaudenay,6,CTScanner,28557,0.00
1,3025988,Chaudenay,7,MRIUnit,28557,0.00
1,3025988,Chaudenay,8,Mammography,28557,0.00
1,3025988,Chaudenay,9,Radiotherapy,28557,0.00
1,6442338,Montpont-en-Bresse,1,Physicians,12355,1.61
1,6442338,Montpont-en-Bresse,2,Nurses,12355,7.78
1,6442338,Montpont-en-Bresse,3,OtherCadres,12355,4.45
1,6442338,Montpont-en-Bresse,4,CommunityBased,12355,4.32
1,6442338,Montpont-en-Bresse,5,Beds,12355,0.00
1,6442338,Montpont-en-Bresse,6,CTScanner,12355,0.00
1,6442338,Montpont-en-Bresse,7,MRIUnit,12355,0.00
1,6442338,Montpont-en-Bresse,8,Mammography,12355,0.00
1,6442338,Montpont-en-Bresse,9,Radiotherapy,12355,0.00
1,2987808,Pesmes,1,Physicians,5214,0.68
1,2987808,Pesmes,2,Nurses,5214,3.28
1,2987808,Pesmes,3,OtherCadres,5214,1.88
1,2987808,Pesmes,4,CommunityBased,5214,1.82
1,2987808,Pesmes,5,Beds,5214,0.00
1,2987808,Pesmes,6,CTScanner,5214,0.00
1,2987808,Pesmes,7,MRIUnit,5214,0.00
1,2987808,Pesmes,8,Mammography,5214,0.00
1,2987808,Pesmes,9,Radiotherapy,5214,0.00
1,3018134,Foncine-le-Haut,1,Physicians,24307,3.16
1,3018134,Foncine-le-Haut,2,Nurses,24307,15.31
1,3018134,Foncine-le-Haut,3,OtherCadres,24307,8.75
1,3018134,Foncine-le-Haut,4,CommunityBased,24307,8.51
1,3018134,Foncine-le-Haut,5,Beds,24307,0.00
1,3018134,Foncine-le-Haut,6,CTScanner,24307,0.00
1,3018134,Foncine-le-Haut,7,MRIUnit,24307,0.00
1,3018134,Foncine-le-Haut,8,Mammography,24307,0.00
1,3018134,Foncine-le-Haut,9,Radiotherapy,24307,0.00
1,3024624,Clerval,1,Physicians,11450,1.49
1,3024624,Clerval,2,Nurses,11450,7.21
1,3024624,Clerval,3,OtherCadres,11450,4.12
1,3024624,Clerval,4,CommunityBased,11450,4.01
1,3024624,Clerval,5,Beds,11450,0.00
1,3024624,Clerval,6,CTScanner,11450,0.00
1,3024624,Clerval,7,MRIUnit,11450,0.00
1,3024624,Clerval,8,Mammography,11450,0.00
1,3024624,Clerval,9,Radiotherapy,11450,0.00
1,6429698,Chaffois,1,Physicians,35224,4.58
1,6429698,Chaffois,2,Nurses,35224,22.19
1,6429698,Chaffois,3,OtherCadres,35224,12.68
1,6429698,Chaffois,4,CommunityBased,35224,12.33
1,6429698,Chaffois,5,Beds,35224,0.00
1,6429698,Chaffois,6,CTScanner,35224,0.00
1,6429698,Chaffois,7,MRIUnit,35224,0.00
1,6429698,Chaffois,8,Mammography,35224,0.00
1,6429698,Chaffois,9,Radiotherapy,35224,0.00
1,2981274,Saint-Bris-le-Vineux,1,Physicians,2370,0.31
1,2981274,Saint-Bris-le-Vineux,2,Nurses,2370,1.49
1,2981274,Saint-Bris-le-Vineux,3,OtherCadres,2370,0.85
1,2981274,Saint-Bris-le-Vineux,4,CommunityBased,2370,0.83
1,2981274,Saint-Bris-le-Vineux,5,Beds,2370,0.00
1,2981274,Saint-Bris-le-Vineux,6,CTScanner,2370,0.00
1,2981274,Saint-Bris-le-Vineux,7,MRIUnit,2370,0.00
1,2981274,Saint-Bris-le-Vineux,8,Mammography,2370,0.00
1,2981274,Saint-Bris-le-Vineux,9,Radiotherapy,2370,0.00
1,6442430,Saint-Laurent-d’Andenay,1,Physicians,68025,8.84
1,6442430,Saint-Laurent-d’Andenay,2,Nurses,68025,42.86
1,6442430,Saint-Laurent-d’Andenay,3,OtherCadres,68025,24.49
1,6442430,Saint-Laurent-d’Andenay,4,CommunityBased,68025,23.81
1,6442430,Saint-Laurent-d’Andenay,5,Beds,68025,0.00
1,6442430,Saint-Laurent-d’Andenay,6,CTScanner,68025,0.00
1,6442430,Saint-Laurent-d’Andenay,7,MRIUnit,68025,0.00
1,6442430,Saint-Laurent-d’Andenay,8,Mammography,68025,0.00
1,6442430,Saint-Laurent-d’Andenay,9,Radiotherapy,68025,0.00
1,2979310,Saint-Jean-de-Losne,1,Physicians,8043,1.05
1,2979310,Saint-Jean-de-Losne,2,Nurses,8043,5.07
1,2979310,Saint-Jean-de-Losne,3,OtherCadres,8043,2.90
1,2979310,Saint-Jean-de-Losne,4,CommunityBased,8043,2.82
1,2979310,Saint-Jean-de-Losne,5,Beds,8043,0.00
1,2979310,Saint-Jean-de-Losne,6,CTScanner,8043,0.00
1,2979310,Saint-Jean-de-Losne,7,MRIUnit,8043,0.00
1,2979310,Saint-Jean-de-Losne,8,Mammography,8043,0.00
1,2979310,Saint-Jean-de-Losne,9,Radiotherapy,8043,0.00
2,2990474,Nevers,1,Physicians,128424,24.46
2,2990474,Nevers,2,Nurses,128424,14.11
2,2990474,Nevers,3,OtherCadres,128424,33.86
2,2990474,Nevers,4,CommunityBased,128424,0.00
2,2990474,Nevers,5,Beds,128424,55.97
2,2990474,Nevers,6,CTScanner,128424,0.24
2,2990474,Nevers,7,MRIUnit,128424,0.17
2,2990474,Nevers,8,Mammography,128424,0.08
2,2990474,Nevers,9,Radiotherapy,128424,0.00
2,11962198,Sens,1,Physicians,183671,16.02
2,11962198,Sens,2,Nurses,183671,9.24
2,11962198,Sens,3,OtherCadres,183671,22.19
2,11962198,Sens,4,CommunityBased,183671,0.00
2,11962198,Sens,5,Beds,183671,36.67
2,11962198,Sens,6,CTScanner,183671,0.15
2,11962198,Sens,7,MRIUnit,183671,0.11
2,11962198,Sens,8,Mammography,183671,0.05
2,11962198,Sens,9,Radiotherapy,183671,0.00
2,3021263,Dole,1,Physicians,612479,17.10
2,3021263,Dole,2,Nurses,612479,9.86
2,3021263,Dole,3,OtherCadres,612479,23.67
2,3021263,Dole,4,CommunityBased,612479,0.00
2,3021263,Dole,5,Beds,612479,39.12
2,3021263,Dole,6,CTScanner,612479,0.16
2,3021263,Dole,7,MRIUnit,612479,0.12
2,3021263,Dole,8,Mammography,612479,0.05
2,3021263,Dole,9,Radiotherapy,612479,0.00
2,6454607,Vesoul,1,Physicians,421429,13.56
2,6454607,Vesoul,2,Nurses,421429,7.82
2,6454607,Vesoul,3,OtherCadres,421429,18.77
2,6454607,Vesoul,4,CommunityBased,421429,0.00
2,6454607,Vesoul,5,Beds,421429,31.02
2,6454607,Vesoul,6,CTScanner,421429,0.13
2,6454607,Vesoul,7,MRIUnit,421429,0.09
2,6454607,Vesoul,8,Mammography,421429,0.04
2,6454607,Vesoul,9,Radiotherapy,421429,0.00
2,2977229,Saint-Rémy,1,Physicians,378938,10.58
2,2977229,Saint-Rémy,2,Nurses,378938,6.10
