# =========================================================
# Problema: Projeto de rede de especialistas 3 niveis
# Joao Flavio F. Almeida, 	<joao.flavio@dep.ufmg.br>
# Horacio Faria <horaciofaria@gmail.com>
# Leonardo <leomarie@gmail.com>
# Hugo Rodrigues <hugonr@gmail.com>
# Virginia 			<vmmagalhaes@nescon.medicina.ufmg.br>
# Data   : 01/02/2021
# Versao: 12.0: Estado (43 - Rio Grande do Sul)
# ============================================================

data;

param Distmax:=
1 80  # 80
2 135 # + 120
3 200; # + 200

# Minimal population on destination municipality (j) 
param POPmin:=
1	0
# 2	10000
# 3	30000
2	2000
3	4000
;

# param DurUpper:=
# 1 0.51 
# 2 2.2 
# 3 3.4; 

param DurUpper:=
1 0.51 
# 2 2.2 
# 3 2.6;
2 0.55 
3 1.7;

# Municipios selecionados que já possuem infraestrutura de nível 3
set S3:=
#	co_municipio	#	no_municipio	qtd_realizado
	431490	#	PORTO ALEGRE	7661
	431410	#	PASSO FUNDO	3172
	431340	#	NOVO HAMBURGO	1232
	431440	#	PELOTAS	1148
	430510	#	CAXIAS DO SUL	1112
	431020	#	IJUI	1082
	430460	#	CANOAS	964
	431690	#	SANTA MARIA	606
	431680	#	SANTA CRUZ DO SUL	572
	431560	#	RIO GRANDE	483
	431140	#	LAJEADO	434
	430210	#	BENTO GONCALVES	8
	/* 432000	#	SAPUCAIA DO SUL	6 */
	/* 432150	#	TORRES	3 */
	432160	#	TRAMANDAI	3
	432240	#	URUGUAIANA	3
	/* 430790	#	FARROUPILHA	2 */
	430300	#	CACHOEIRA DO SUL	1
	/* 430450	#	CANGUCU	1 */
	430920	#	GRAVATAI	1
	/* 431750	#	SANTO ANGELO	1 */
	/* 431870	#	SAO LEOPOLDO	1 */
;


# CODIGO	REGIAO	ESTADO	LAT	LONG	POPULACAO 2030	CAP	MUNICIPIO
param: I :	RE	ES	lat	lng	POP	INFR	Mun :=
430195	4	43	-27.920500	-53.039100	2725	1	'Barra_Funda'
430200	4	43	-29.094700	-52.583600	12097	1	'Barros_Cassal'
430205	4	43	-27.508600	-52.599500	2191	1	'Benjamin_Constant_Do_Sul'
430210	4	43	-29.166200	-51.516500	128400	0	'Bento_Goncalves'
430215	4	43	-27.667100	-53.310200	2269	1	'Boa_Vista_Das_Missoes'
430220	4	43	-27.669300	-54.108200	7239	0	'Boa_Vista_Do_Burica'
430222	4	43	-28.579100	-53.810800	2667	1	'Boa_Vista_Do_Cadeado'
430223	4	43	-28.818500	-53.391000	2793	1	'Boa_Vista_Do_Incra'
430225	4	43	-29.354400	-51.668700	3007	1	'Boa_Vista_Do_Sul'
430230	4	43	-28.669700	-50.429500	12286	0	'Bom_Jesus'
430235	4	43	-29.485600	-51.354800	14934	0	'Bom_Principio'
430237	4	43	-27.539900	-53.871600	2143	1	'Bom_Progresso'
430240	4	43	-29.607100	-51.945600	13228	0	'Bom_Retiro_Do_Sul'
430245	4	43	-29.304600	-52.428400	8333	0	'Boqueirao_Do_Leao'
430250	4	43	-28.729100	-54.903500	6855	1	'Bossoroca'
430258	4	43	-28.365900	-53.772000	2303	1	'Bozano'
430260	4	43	-27.617300	-53.740500	3664	0	'Braga'
430265	4	43	-29.550100	-51.594500	5439	1	'Brochier'
430270	4	43	-30.117900	-51.960100	22573	0	'Butia'
430280	4	43	-30.514400	-53.482700	36349	0	'Cacapava_Do_Sul'
430290	4	43	-29.888300	-54.822000	13703	0	'Cacequi'
430300	4	43	-30.033000	-52.892800	89031	0	'Cachoeira_Do_Sul'
430310	4	43	-29.947200	-51.101600	139464	0	'Cachoeirinha'
430320	4	43	-27.767000	-51.659700	5452	1	'Cacique_Doble'
430330	4	43	-28.290500	-54.645400	5237	0	'Caibate'
430340	4	43	-27.279100	-53.425700	5164	0	'Caicara'
430350	4	43	-30.848900	-51.804300	71221	0	'Camaqua'
430355	4	43	-28.588000	-52.200300	2938	1	'Camargo'
430360	4	43	-29.047400	-50.146500	6963	0	'Cambara_Do_Sul'
430367	4	43	-28.792600	-51.094100	3645	1	'Campestre_Da_Serra'
430370	4	43	-27.988800	-54.841600	5989	0	'Campina_Das_Missoes'
430380	4	43	-27.717400	-52.624800	5901	0	'Campinas_Do_Sul'
430390	4	43	-29.674700	-51.060600	71352	0	'Campo_Bom'
430400	4	43	-27.679200	-53.805200	4957	0	'Campo_Novo'
430410	4	43	-28.887100	-53.000800	3608	1	'Campos_Borges'
430420	4	43	-29.668400	-52.789500	33765	0	'Candelaria'
430430	4	43	-27.951500	-54.751700	6737	0	'Candido_Godoi'
430435	4	43	-31.551600	-53.677300	10267	1	'Candiota'
430440	4	43	-29.356000	-50.811900	47984	0	'Canela'
430450	4	43	-31.396000	-52.678300	60260	0	'Cangucu'
430460	4	43	-29.912800	-51.185700	372053	0	'Canoas'
430461	4	43	-29.327100	-52.237400	1865	1	'Canudos_Do_Vale'
430462	4	43	-28.125400	-51.396100	1799	1	'Capao_Bonito_Do_Sul'
430463	4	43	-29.764200	-50.028200	56089	0	'Capao_Da_Canoa'
430465	4	43	-28.931200	-54.555800	3885	1	'Capao_Do_Cipo'
430466	4	43	-31.756500	-52.488900	27284	1	'Capao_Do_Leao'
430467	4	43	-30.138300	-50.515200	4949	1	'Capivari_Do_Sul'
430468	4	43	-29.696100	-51.328000	12738	1	'Capela_De_Santana'
430469	4	43	-29.267400	-51.985300	2966	1	'Capitao'
430470	4	43	-28.295800	-52.793300	66815	0	'Carazinho'
430471	4	43	-29.786900	-50.431600	8830	1	'Caraa'
430480	4	43	-29.296900	-51.502800	31719	0	'Carlos_Barbosa'
430485	4	43	-27.716700	-51.912100	1514	1	'Carlos_Gomes'
430490	4	43	-28.560500	-51.981500	9718	0	'Casca'
430495	4	43	-28.258200	-51.686100	3439	1	'Caseiros'
430500	4	43	-28.255400	-54.013200	9546	1	'Catuipe'
430510	4	43	-29.162900	-51.179200	543663	0	'Caxias_Do_Sul'
430511	4	43	-27.761500	-51.998400	3133	1	'Centenario'
430512	4	43	-31.841900	-52.800400	6618	1	'Cerrito'
430513	4	43	-29.657000	-52.940600	5043	1	'Cerro_Branco'
430515	4	43	-27.610600	-53.167200	2510	1	'Cerro_Grande'
430517	4	43	-30.590500	-51.741800	13005	1	'Cerro_Grande_Do_Sul'
430520	4	43	-28.146300	-54.742800	15179	0	'Cerro_Largo'
430530	4	43	-28.055900	-53.066500	10030	0	'Chapada'
430535	4	43	-29.962500	-51.628900	43467	0	'Charqueadas'
430537	4	43	-27.949300	-52.015000	3566	1	'Charrua'
430540	4	43	-27.923000	-53.941900	4092	0	'Chiapetta'
430543	4	43	-33.686600	-53.459400	7156	1	'Chui'
430544	4	43	-30.750400	-51.973700	5825	1	'Chuvisca'
430545	4	43	-30.160400	-50.233700	17162	1	'Cidreira'
430550	4	43	-28.341900	-51.874100	5150	1	'Ciriaco'
430558	4	43	-29.394800	-51.855600	2634	1	'Colinas'
430560	4	43	-28.525800	-52.992800	3474	1	'Colorado'
430570	4	43	-28.207500	-53.490500	7276	0	'Condor'
430580	4	43	-27.732000	-52.993800	10694	0	'Constantina'
430583	4	43	-29.180200	-52.094200	1625	1	'Coqueiro_Baixo'
430585	4	43	-28.119400	-52.784200	2510	1	'Coqueiros_Do_Sul'
430587	4	43	-28.392100	-54.068600	2716	1	'Coronel_Barros'
430590	4	43	-27.719700	-53.702200	7965	0	'Coronel_Bicaco'
430593	4	43	-29.269500	-51.684700	1770	1	'Coronel_Pilar'
430595	4	43	-28.989100	-51.697100	4172	1	'Cotipora'
430597	4	43	-28.128000	-52.302300	2986	1	'Coxilha'
430600	4	43	-27.499900	-54.099400	14608	0	'Crissiumal'
430605	4	43	-31.004600	-52.043600	8574	1	'Cristal'
430607	4	43	-27.452000	-53.242200	3075	1	'Cristal_Do_Sul'
430610	4	43	-28.645000	-53.604800	65460	0	'Cruz_Alta'
430613	4	43	-27.667200	-52.652200	2017	1	'Cruzaltense'
430620	4	43	-29.514800	-51.992800	13255	0	'Cruzeiro_Do_Sul'
430630	4	43	-28.384900	-51.848200	5117	0	'David_Canabarro'
430632	4	43	-27.264200	-53.864500	3076	1	'Derrubadas'
430635	4	43	-28.219000	-55.061700	2673	1	'Dezesseis_De_Novembro'
430637	4	43	-29.705400	-54.212200	3264	1	'Dilermando_De_Aguiar'
430640	4	43	-29.583600	-51.089800	34735	0	'Dois_Irmaos'
430642	4	43	-27.662100	-53.530400	2205	1	'Dois_Irmaos_Das_Missoes'
430645	4	43	-28.983000	-51.839600	3661	0	'Dois_Lajeados'
430650	4	43	-30.700400	-52.102600	16543	0	'Dom_Feliciano'
430655	4	43	-29.363900	-49.853000	2741	1	'Dom_Pedro_De_Alcantara'
430660	4	43	-30.975600	-54.669400	41620	0	'Dom_Pedrito'
430670	4	43	-29.619500	-53.361700	3328	1	'Dona_Francisca'
430673	4	43	-27.510300	-54.357700	5003	1	'Doutor_Mauricio_Cardoso'
430675	4	43	-29.084000	-51.997200	2151	1	'Doutor_Ricardo'
430676	4	43	-30.084700	-51.618700	43835	1	'Eldorado_Do_Sul'
430680	4	43	-29.235100	-51.870300	24289	0	'Encantado'
430690	4	43	-30.543000	-52.520400	27817	0	'Encruzilhada_Do_Sul'
430692	4	43	-27.706000	-52.914500	1173	1	'Engenho_Velho'
430693	4	43	-28.368600	-54.268600	9213	1	'Entre_Ijuis'
430695	4	43	-27.529800	-52.734700	3051	1	'Entre_Rios_Do_Sul'
430697	4	43	-27.854400	-52.300500	3230	1	'Erebango'
430700	4	43	-27.636400	-52.269700	113311	0	'Erechim'
430705	4	43	-28.497700	-52.583600	3416	1	'Ernestina'
430710	4	43	-32.024000	-53.394400	7364	0	'Herval'
430720	4	43	-27.392600	-52.574000	5287	1	'Erval_Grande'
430730	4	43	-27.544300	-53.500500	7593	1	'Erval_Seco'
430740	4	43	-28.051800	-51.193300	3534	1	'Esmeralda'
430745	4	43	-27.360300	-53.989100	3202	1	'Esperanca_Do_Sul'
430750	4	43	-28.728600	-52.846100	16808	0	'Espumoso'
430755	4	43	-27.913500	-52.263500	6445	0	'Estacao'
430760	4	43	-29.653500	-51.184300	53221	0	'Estancia_Velha'
430770	4	43	-29.852000	-51.184100	89650	0	'Esteio'
430780	4	43	-29.500200	-51.949500	36476	0	'Estrela'
430781	4	43	-29.171300	-53.163900	3947	1	'Estrela_Velha'
430783	4	43	-28.531500	-54.150600	2651	1	'Eugenio_De_Castro'
430786	4	43	-28.879400	-51.701400	2935	1	'Fagundes_Varela'
430790	4	43	-29.222700	-51.341900	77192	0	'Farroupilha'
430800	4	43	-29.578800	-53.448400	7215	0	'Faxinal_Do_Soturno'
430805	4	43	-27.423800	-52.678900	2530	1	'Faxinalzinho'
430807	4	43	-29.588500	-51.821700	4805	1	'Fazenda_Vilanova'
430810	4	43	-29.452700	-51.303200	14508	0	'Feliz'
430820	4	43	-29.026100	-51.187500	32820	0	'Flores_Da_Cunha'
430825	4	43	-27.861400	-52.083800	1937	1	'Floriano_Peixoto'
430830	4	43	-28.981700	-52.344500	11185	1	'Fontoura_Xavier'
430840	4	43	-30.003500	-53.495900	7242	0	'Formigueiro'
430843	4	43	-29.382800	-52.098100	2614	1	'Forquetinha'
430845	4	43	-28.798600	-53.224900	4698	0	'Fortaleza_Dos_Valos'
430850	4	43	-27.358600	-53.395800	33564	0	'Frederico_Westphalen'
430860	4	43	-29.259000	-51.535200	37408	0	'Garibaldi'
430865	4	43	-28.194400	-55.638300	3196	1	'Garruchos'
430870	4	43	-27.585600	-52.091500	6018	0	'Gaurama'
430880	4	43	-29.903200	-51.761200	9070	1	'General_Camara'
430885	4	43	-28.431600	-52.033700	1771	1	'Gentil'
430890	4	43	-27.891100	-52.229400	17516	0	'Getulio_Vargas'
430900	4	43	-28.029700	-54.351700	17420	0	'Girua'
430905	4	43	-29.879800	-50.773400	8615	1	'Glorinha'
430910	4	43	-29.373400	-50.876200	38693	0	'Gramado'
430912	4	43	-27.442900	-52.914900	2271	1	'Gramado_Dos_Loureiros'
430915	4	43	-29.270600	-52.579500	4635	1	'Gramado_Xavier'
430920	4	43	-29.941300	-50.986900	301344	0	'Gravatai'
430925	4	43	-28.542100	-51.694800	1635	1	'Guabiju'
430930	4	43	-30.108600	-51.323300	105744	0	'Guaiba'
430940	4	43	-28.839900	-51.889500	27476	0	'Guapore'
430950	4	43	-28.149100	-54.562900	8212	0	'Guarani_Das_Missoes'
430955	4	43	-29.545600	-51.418500	5190	1	'Harmonia'
430957	4	43	-29.455200	-52.655300	3255	1	'Herveiras'
430960	4	43	-27.628200	-54.305300	20780	0	'Horizontina'
430965	4	43	-31.406700	-53.866700	7241	1	'Hulha_Negra'
430970	4	43	-27.569100	-53.969500	5164	0	'Humaita'
430975	4	43	-29.420300	-53.129500	4759	1	'Ibarama'
430980	4	43	-28.056600	-51.859900	5090	1	'Ibiaca'
430990	4	43	-28.374100	-51.637700	7914	1	'Ibiraiaras'
430995	4	43	-28.624700	-52.515800	4343	1	'Ibirapuita'
431000	4	43	-28.630200	-53.096100	21877	0	'Ibiruba'
431010	4	43	-29.569300	-50.791900	39313	0	'Igrejinha'
431020	4	43	-28.388000	-53.920000	89706	0	'Ijui'
431030	4	43	-28.928200	-52.125800	4412	0	'Ilopolis'
431033	4	43	-29.975300	-50.128100	24061	1	'Imbe'
431036	4	43	-29.350800	-51.774800	3361	1	'Imigrante'
431040	4	43	-27.835400	-54.188600	6717	1	'Independencia'
431041	4	43	-27.875200	-54.015000	2411	1	'Inhacora'
431043	4	43	-28.817100	-51.285900	7105	1	'Ipe'
431046	4	43	-27.940400	-52.427100	2048	1	'Ipiranga_Do_Sul'
431050	4	43	-27.195100	-53.254300	7921	0	'Irai'
431053	4	43	-29.601300	-53.772500	5888	1	'Itaara'
431055	4	43	-28.791300	-55.244700	3743	1	'Itacurubi'
431057	4	43	-28.776800	-52.169300	2292	1	'Itapuca'
431060	4	43	-29.131100	-56.551500	40723	0	'Itaqui'
431065	4	43	-29.497400	-50.101600	2633	1	'Itati'
431070	4	43	-27.384600	-52.453800	3689	1	'Itatiba_Do_Sul'
431075	4	43	-29.523200	-53.584200	2092	0	'Ivora'
431080	4	43	-29.599500	-51.153300	25756	0	'Ivoti'
431085	4	43	-27.634700	-53.276200	4150	0	'Jaboticaba'
431087	4	43	-29.040100	-53.065700	2889	1	'Jacuizinho'
431090	4	43	-27.729100	-52.537200	3857	1	'Jacutinga'
431100	4	43	-32.560400	-53.377000	28980	0	'Jaguarao'
431110	4	43	-29.493600	-54.703000	11796	0	'Jaguari'
431112	4	43	-28.881100	-50.363700	4069	1	'Jaquirana'
431113	4	43	-29.292200	-54.223700	3794	1	'Jari'
431115	4	43	-28.643500	-54.114100	9226	1	'Joia'
431120	4	43	-29.229900	-53.677200	20885	0	'Julio_De_Castilhos'
431123	4	43	-29.493900	-53.017000	3111	1	'Lagoa_Bonita_Do_Sul'
431125	4	43	-29.234800	-52.799700	6948	1	'Lagoao'
431127	4	43	-28.567600	-52.861800	1738	1	'Lagoa_Dos_Tres_Cantos'
431130	4	43	-28.209300	-51.524800	30020	0	'Lagoa_Vermelha'
431140	4	43	-29.459100	-51.964400	89467	0	'Lajeado'
431142	4	43	-27.691300	-53.181800	2762	1	'Lajeado_Do_Bugre'
431150	4	43	-30.807100	-53.893100	8106	0	'Lavras_Do_Sul'
431160	4	43	-27.601000	-53.075300	5704	1	'Liberato_Salzano'
431162	4	43	-29.585900	-51.214100	6450	1	'Lindolfo_Collor'
431164	4	43	-29.467900	-51.200300	1842	1	'Linha_Nova'
431170	4	43	-27.566700	-51.666800	5893	1	'Machadinho'
431171	4	43	-29.144500	-56.067400	4975	1	'Macambara'
431173	4	43	-29.213600	-49.931100	3225	1	'Mampituba'
431175	4	43	-29.585900	-55.484100	7864	1	'Manoel_Viana'
431177	4	43	-29.679800	-50.207900	7279	1	'Maquine'
431179	4	43	-29.545700	-51.557300	2891	1	'Marata'
431180	4	43	-28.449800	-52.198600	46847	0	'Marau'
431190	4	43	-27.467600	-51.909500	4841	0	'Marcelino_Ramos'
431198	4	43	-30.353000	-51.580300	4186	1	'Mariana_Pimentel'
431200	4	43	-27.356800	-52.146700	2215	1	'Mariano_Moro'
431205	4	43	-29.331100	-52.097300	4340	0	'Marques_De_Souza'
431210	4	43	-29.564900	-54.464100	5246	0	'Mata'
431213	4	43	-28.280000	-52.193200	2737	1	'Mato_Castelhano'
431215	4	43	-29.528500	-52.127800	4806	1	'Mato_Leitao'
431217	4	43	-28.252000	-54.615900	1796	1	'Mato_Queimado'
431220	4	43	-27.632500	-51.802000	4792	0	'Maximiliano_De_Almeida'
431225	4	43	-30.134600	-52.042300	8677	1	'Minas_Do_Leao'
431230	4	43	-27.497000	-53.689100	5203	1	'Miraguai'
431235	4	43	-28.646200	-52.076700	1581	1	'Montauri'
431237	4	43	-28.680500	-50.783400	3473	1	'Monte_Alegre_Dos_Campos'
431238	4	43	-29.160700	-51.633300	2765	1	'Monte_Belo_Do_Sul'
431240	4	43	-29.682400	-51.467900	69877	0	'Montenegro'
431242	4	43	-28.696800	-52.699900	3296	1	'Mormaco'
431244	4	43	-29.357800	-49.932800	3213	1	'Morrinhos_Do_Sul'
431245	4	43	-31.588700	-52.626100	7060	1	'Morro_Redondo'
431247	4	43	-29.537900	-51.081100	6842	1	'Morro_Reuter'
431250	4	43	-31.105400	-50.916700	13762	0	'Mostardas'
431260	4	43	-29.163000	-51.871400	5337	0	'Mucum'
431261	4	43	-28.313200	-51.183600	3399	1	'Muitos_Capoes'
431262	4	43	-28.325300	-51.769700	2036	1	'Muliterno'
431265	4	43	-28.454800	-52.818200	18857	1	'Nao_Me_Toque'
431267	4	43	-28.529800	-52.467600	1822	1	'Nicolau_Vergueiro'
431270	4	43	-27.368900	-52.775600	12684	0	'Nonoai'
431275	4	43	-28.682200	-52.163100	3868	1	'Nova_Alvorada'
431280	4	43	-28.653700	-51.745800	5058	1	'Nova_Araca'
431290	4	43	-28.729100	-51.707200	10596	0	'Nova_Bassano'
431295	4	43	-27.992600	-52.978400	1939	1	'Nova_Boa_Vista'
431300	4	43	-29.218200	-52.031900	3582	0	'Nova_Brescia'
431301	4	43	-27.613700	-54.107400	2923	1	'Nova_Candelaria'
431303	4	43	-29.406600	-54.829300	5708	1	'Nova_Esperanca_Do_Sul'
431306	4	43	-29.580800	-50.905100	22991	1	'Nova_Hartz'
431308	4	43	-29.027500	-51.309800	2748	1	'Nova_Padua'
431310	4	43	-29.471000	-53.468900	7019	0	'Nova_Palma'
431320	4	43	-29.374100	-51.113600	22818	0	'Nova_Petropolis'
431330	4	43	-28.779900	-51.611300	28958	0	'Nova_Prata'
431333	4	43	-28.066700	-53.699200	2446	1	'Nova_Ramada'
431335	4	43	-28.988200	-51.409500	3949	1	'Nova_Roma_Do_Sul'
431337	4	43	-29.852500	-51.283700	30922	1	'Nova_Santa_Rita'
431339	4	43	-29.733800	-52.948900	4496	1	'Novo_Cabrais'
431340	4	43	-29.687500	-51.132800	265810	0	'Novo_Hamburgo'
431342	4	43	-27.576500	-54.503600	3661	1	'Novo_Machado'
431344	4	43	-27.564900	-53.183700	2398	1	'Novo_Tiradentes'
431346	4	43	-27.749000	-53.063900	1863	1	'Novo_Xingu'
431349	4	43	-27.907700	-53.110300	4480	1	'Novo_Barreiro'
431350	4	43	-29.888100	-50.266700	49135	0	'Osorio'
431360	4	43	-27.707500	-51.763000	4185	0	'Paim_Filho'
431365	4	43	-30.253500	-50.510300	12194	0	'Palmares_Do_Sul'
431370	4	43	-27.900700	-53.313400	36111	0	'Palmeira_Das_Missoes'
431380	4	43	-27.359600	-53.558000	7612	0	'Palmitinho'
431390	4	43	-28.283300	-53.502300	46561	0	'Panambi'
431395	4	43	-30.190200	-52.372900	9997	1	'Pantano_Grande'
431400	4	43	-28.596400	-51.789600	8181	0	'Parai'
431402	4	43	-29.671700	-53.144000	8196	1	'Paraiso_Do_Sul'
431403	4	43	-29.636500	-51.397400	4111	1	'Pareci_Novo'
431405	4	43	-29.624300	-50.831200	62189	0	'Parobe'
431406	4	43	-29.457700	-52.959900	6100	1	'Passa_Sete'
431407	4	43	-29.748000	-52.274800	7003	1	'Passo_Do_Sobrado'
431410	4	43	-28.257600	-52.409100	217615	0	'Passo_Fundo'
431413	4	43	-27.705100	-52.416900	2467	1	'Paulo_Bento'
431415	4	43	-29.548600	-51.733900	9123	1	'Paverama'
431417	4	43	-31.736500	-53.581400	2168	1	'Pedras_Altas'
431420	4	43	-31.864200	-52.818400	8364	0	'Pedro_Osorio'
431430	4	43	-28.428300	-53.657900	4199	0	'Pejucara'
431440	4	43	-31.764900	-52.337100	368484	0	'Pelotas'
431442	4	43	-29.446400	-51.136700	6143	1	'Picada_Cafe'
431445	4	43	-27.508000	-53.208200	2779	1	'Pinhal'
431446	4	43	-27.875100	-51.167300	2119	1	'Pinhal_Da_Serra'
431447	4	43	-29.345000	-53.320600	4715	0	'Pinhal_Grande'
431449	4	43	-27.210900	-53.608000	5222	1	'Pinheirinho_Do_Vale'
431450	4	43	-31.579400	-53.379800	13321	0	'Pinheiro_Machado'
431454	4	43	-29.097500	-51.450300	3201	1	'Pinto_Bandeira'
431455	4	43	-28.043900	-55.200100	2542	1	'Pirapo'
431460	4	43	-31.447300	-53.097300	22241	0	'Piratini'
431470	4	43	-27.329700	-53.057500	10949	0	'Planalto'
431475	4	43	-29.448100	-51.671900	2258	1	'Poco_Das_Antas'
431477	4	43	-28.058500	-52.679100	4215	1	'Pontao'
431478	4	43	-27.658700	-52.484800	1695	1	'Ponte_Preta'
431480	4	43	-29.701500	-51.242900	39378	0	'Portao'
431490	4	43	-30.031800	-51.206500	1595281	0	'Porto_Alegre'
431500	4	43	-27.856900	-55.010000	5139	0	'Porto_Lucena'
431505	4	43	-27.579600	-54.665700	2585	1	'Porto_Maua'
431507	4	43	-27.740500	-54.899400	1526	1	'Porto_Vera_Cruz'
431510	4	43	-27.908200	-55.137900	11110	0	'Porto_Xavier'
431513	4	43	-29.173800	-52.213600	1799	1	'Pouso_Novo'
431514	4	43	-29.517500	-51.179800	3088	1	'Presidente_Lucena'
431515	4	43	-29.244100	-52.319700	6740	0	'Progresso'
431517	4	43	-28.757200	-51.475700	2111	1	'Protasio_Alves'
431520	4	43	-29.004500	-52.156900	4261	0	'Putinga'
431530	4	43	-30.384000	-56.448300	24560	0	'Quarai'
431531	4	43	-27.825700	-52.442400	1991	1	'Quatro_Irmaos'
431532	4	43	-29.350400	-54.078900	3005	1	'Quevedos'
431535	4	43	-28.746600	-53.101100	4087	0	'Quinze_De_Novembro'
431540	4	43	-27.664000	-53.640700	12432	1	'Redentora'
431545	4	43	-29.116400	-52.077800	2266	1	'Relvado'
431550	4	43	-29.818800	-53.380700	17080	0	'Restinga_Seca'
431555	4	43	-27.297300	-52.841700	3073	1	'Rio_Dos_Indios'
431560	4	43	-32.034900	-52.107100	226500	0	'Rio_Grande'
431570	4	43	-29.988000	-52.371100	41291	0	'Rio_Pardo'
431575	4	43	-29.639000	-50.448800	4993	0	'Riozinho'
431580	4	43	-29.288400	-51.865800	12188	0	'Roca_Sales'
