# =========================================================
# Problema: Projeto de rede de especialistas 3 niveis
# Joao Flavio F. Almeida, 	<joao.flavio@dep.ufmg.br>
# Horacio Faria <horaciofaria@gmail.com>
# Leonardo <leomarie@gmail.com>
# Hugo Rodrigues <hugonr@gmail.com>
# Virginia 			<vmmagalhaes@nescon.medicina.ufmg.br>
# Data   : 01/02/2021
# Versao: 12.0: Estado (15 - Para)
# ===========================================================

data;

param Distmax:=
1 80  # 80
2 120 # + 120
3 200; # + 200

# Minimal population on destination municipality (j) 
param POPmin:=
1	0
# 2	10000
# 3	30000
# 2	2000
# 3	4000
2	19568	# Q1
3	33570	# Q2 
;

# param DurUpper:=
# 1 0.51 
# 2 1.7 
# 3 3.2;

param DurUpper:=
1 0.51 
# 2 1.7 
# 3 3.2;
2 9.98 
3 8.96;

# Municipios selecionados que já possuem infraestrutura de nível 3
set S3:=
150140 # 'Belem': Hospital Universitário João de Barros Barreto, vinculado à UFPA
	   # Hospital Universitário Bettina Ferro de Souza, vinculado à UFPA
150420 # 'Maraba': Hospital Regional Público do Sudeste do Pará Dr. Geraldo Veloso, vinculado à UEPA
;

# CODIGO	REGIAO	ESTADO	LAT	LONG	POPULACAO 2030	CAP	MUNICIPIO
param: I :	RE	ES	lat	lng	POP	INFR	Mun :=
150345	1	15	-2.559920	-47.505900	67361	0	'Ipixuna_Do_Para'
150350	1	15	-1.769840	-47.446000	35057	0	'Irituia'
150360	1	15	-4.266700	-55.992600	109038	0	'Itaituba'
150370	1	15	-5.132720	-49.335800	57359	0	'Itupiranga'
150375	1	15	-6.214690	-57.754400	9598	1	'Jacareacanga'
150380	1	15	-4.446170	-49.115300	63049	0	'Jacunda'
150390	1	15	-2.163470	-56.088900	61378	0	'Juruti'
150400	1	15	-1.898500	-49.390300	30828	0	'Limoeiro_Do_Ajuru'
150405	1	15	-2.056830	-47.560100	32267	0	'Mae_Do_Rio'
150410	1	15	-0.803391	-47.601400	9192	1	'Magalhaes_Barata'
150420	1	15	-5.380750	-49.132700	296693	0	'Maraba'
150430	1	15	-0.778899	-47.452000	31741	0	'Maracana'
150440	1	15	-0.714702	-47.703400	30437	0	'Marapanim'
150442	1	15	-1.360020	-48.342100	139479	0	'Marituba'
150445	1	15	-3.446370	-52.887500	33665	1	'Medicilandia'
150450	1	15	-1.803200	-50.714900	29568	1	'Melgaco'
150460	1	15	-2.583100	-49.504200	33150	0	'Mocajuba'
150470	1	15	-1.889930	-48.766800	87349	0	'Moju'
150475	1	15	-2.682200	-54.642500	17237	1	'Mojui_Dos_Campos'
150480	1	15	-1.997680	-54.072400	62448	0	'Monte_Alegre'
150490	1	15	-1.539360	-49.222400	42908	0	'Muana'
150495	1	15	-2.266930	-46.973100	22963	0	'Nova_Esperanca_Do_Piria'
150497	1	15	-4.916220	-49.082200	17795	0	'Nova_Ipixuna'
150500	1	15	-1.208740	-47.392100	16413	1	'Nova_Timboteua'
150503	1	15	-7.143470	-55.378600	27781	0	'Novo_Progresso'
150506	1	15	-4.247490	-49.949900	80462	0	'Novo_Repartimento'
150510	1	15	-1.901070	-55.520800	56046	0	'Obidos'
150520	1	15	-2.003580	-49.862800	34695	0	'Oeiras_Do_Para'
150530	1	15	-1.759890	-55.857900	77828	0	'Oriximina'
150540	1	15	-1.541680	-47.112600	19113	0	'Ourem'
150543	1	15	-6.752900	-51.085800	34858	0	'Ourilandia_Do_Norte'
150548	1	15	-3.835420	-50.639900	50677	0	'Pacaja'
150549	1	15	-5.740270	-48.318100	8193	0	'Palestina_Do_Para'
150550	1	15	-3.002120	-47.352700	120543	0	'Paragominas'
150553	1	15	-6.067810	-49.903700	218818	0	'Parauapebas'
150555	1	15	-1.597720	-46.926800	5993	1	'Pau_Darco'
150560	1	15	-1.193820	-47.324000	8707	1	'Peixe_Boi'
150563	1	15	-6.437780	-48.871600	14003	1	'Picarra'
150565	1	15	-3.868130	-54.212400	32672	0	'Placas'
150570	1	15	-1.395870	-48.866100	33012	1	'Ponta_De_Pedras'
150580	1	15	-1.936390	-50.819400	65927	0	'Portel'
150590	1	15	-1.746910	-52.236100	43636	0	'Porto_De_Moz'
150600	1	15	-1.798000	-53.477900	32233	1	'Prainha'
150610	1	15	-0.945439	-47.125300	11640	1	'Primavera'
150611	1	15	-0.899604	-47.013400	14573	1	'Quatipuru'
150613	1	15	-8.025290	-50.031700	90595	0	'Redencao'
150616	1	15	-7.312360	-50.037900	19614	0	'Rio_Maria'
150618	1	15	-4.777930	-48.067000	55980	0	'Rondon_Do_Para'
150619	1	15	-4.100280	-54.909200	53391	0	'Ruropolis'
150620	1	15	-0.630815	-47.346500	43599	0	'Salinopolis'
150630	1	15	-0.758444	-48.513900	25264	0	'Salvaterra'
150635	1	15	-1.192190	-48.238000	22330	1	'Santa_Barbara_Do_Para'
150640	1	15	-0.661019	-49.177100	10720	1	'Santa_Cruz_Do_Arari'
150650	1	15	-1.296860	-48.160600	75224	0	'Santa_Izabel_Do_Para'
150655	1	15	-1.521470	-46.900800	21411	0	'Santa_Luzia_Do_Para'
150658	1	15	-8.857840	-49.721500	22695	0	'Santa_Maria_Das_Barreiras'
150660	1	15	-1.353920	-47.571200	26667	0	'Santa_Maria_Do_Para'
150670	1	15	-9.328100	-50.350000	76779	0	'Santana_Do_Araguaia'
150680	1	15	-2.438490	-54.699600	326441	0	'Santarem'
150690	1	15	-0.930970	-47.385500	7187	1	'Santarem_Novo'
150700	1	15	-1.152200	-48.131400	33476	0	'Santo_Antonio_Do_Taua'
150710	1	15	-0.747293	-48.024600	19382	1	'Sao_Caetano_De_Odivelas'
150715	1	15	-5.537320	-48.736600	27350	0	'Sao_Domingos_Do_Araguaia'
150720	1	15	-1.687680	-47.766500	34338	0	'Sao_Domingos_Do_Capim'
150730	1	15	-6.642540	-51.990400	134563	0	'Sao_Felix_Do_Xingu'
150740	1	15	-1.169630	-47.791700	17077	1	'Sao_Francisco_Do_Para'
150745	1	15	-6.394710	-48.559200	26954	0	'Sao_Geraldo_Do_Araguaia'
150746	1	15	-0.857885	-47.918000	6535	1	'Sao_Joao_Da_Ponta'
150747	1	15	-0.780222	-47.181000	24636	0	'Sao_Joao_De_Pirabas'
150750	1	15	-5.363340	-48.792600	15035	0	'Sao_Joao_Do_Araguaia'
150760	1	15	-1.613070	-47.478400	62910	0	'Sao_Miguel_Do_Guama'
150770	1	15	-1.715970	-49.524900	28367	0	'Sao_Sebastiao_Da_Boa_Vista'
150775	1	15	-6.940180	-49.683400	6308	0	'Sapucaia'
150780	1	15	-4.312420	-51.576400	12769	1	'Senador_Jose_Porfirio'
150790	1	15	-0.730320	-48.501500	27159	0	'Soure'
150795	1	15	-2.945840	-48.948900	111807	0	'Tailandia'
150796	1	15	-1.029630	-47.900400	12501	1	'Terra_Alta'
150797	1	15	-2.104430	-56.487700	20081	0	'Terra_Santa'
150800	1	15	-2.413020	-48.141500	67791	1	'Tome_Acu'
150803	1	15	-1.076530	-46.903100	33064	1	'Tracuateua'
150805	1	15	-4.573470	-55.942900	20284	0	'Trairao'
150808	1	15	-6.746870	-51.162600	42127	0	'Tucuma'
150810	1	15	-3.765700	-49.677300	120957	0	'Tucurui'
150812	1	15	-3.750070	-47.489200	62159	0	'Ulianopolis'
150815	1	15	-3.715190	-53.739600	49092	0	'Uruara'
150820	1	15	-0.861194	-48.138600	57369	0	'Vigia'
150830	1	15	-1.191240	-46.139900	65844	0	'Viseu'
150835	1	15	-2.879220	-52.008800	16164	0	'Vitoria_Do_Xingu'
150840	1	15	-7.098300	-49.943700	47898	0	'Xinguara'



# CODIGO	REGIAO	ESTADO	LAT	LONG	POPULACAO 2018	CAP	MUNICIPIO
# 150010	1	15	-1.72	-48.88	156292	0	'Abaetetuba'
# 150013	1	15	-4.95	-48.40	7382	0	'Abel_Figueiredo'
# 150020	1	15	-1.96	-48.20	55513	0	'Acara'
# 150030	1	15	-0.16	-50.39	38863	0	'Afua'
# 150034	1	15	-6.80	-50.49	27241	0	'Agua_Azul_Do_Norte'
# 150040	1	15	-1.95	-54.74	56480	0	'Alenquer'
# 150050	1	15	-1.53	-52.58	34142	0	'Almeirim'
# 150060	1	15	-3.21	-52.21	113195	0	'Altamira'
# 150070	1	15	-0.98	-49.95	28859	0	'Anajas'
# 150080	1	15	-1.37	-48.37	525566	0	'Ananindeua'
# 150085	1	15	-3.48	-51.20	27161	0	'Anapu'
# 150090	1	15	-1.02	-46.64	45516	0	'Augusto_Correa'
# 150095	1	15	-2.13	-47.56	30896	0	'Aurora_Do_Para'
# 150100	1	15	-3.61	-55.33	16371	0	'Aveiro'
# 150110	1	15	-1.89	-50.22	30009	0	'Bagre'
# 150120	1	15	-2.79	-49.67	46416	0	'Baiao'
# 150125	1	15	-7.35	-50.41	3310	0	'Bannach'
# 150130	1	15	-1.51	-48.63	122294	0	'Barcarena'
# 150140	1	15	-1.46	-48.49	1485732	1	'Belem'
# 150145	1	15	-2.65	-54.94	17624	0	'Belterra'
# 150150	1	15	-1.36	-48.24	61689	0	'Benevides'
# 150157	1	15	-5.05	-48.60	16841	0	'Bom_Jesus_Do_Tocantins'
# 150160	1	15	-1.37	-47.31	16038	0	'Bonito'
# 150170	1	15	-1.05	-46.77	126436	0	'Braganca'
# 150172	1	15	-3.30	-52.54	15190	0	'Brasil_Novo'
# 150175	1	15	-5.71	-48.41	7392	0	'Brejo_Grande_Do_Araguaia'
# 150178	1	15	-3.78	-49.57	64738	0	'Breu_Branco'
# 150180	1	15	-1.69	-50.48	101891	0	'Breves'
# 150190	1	15	-1.51	-48.04	28832	0	'Bujaru'
# 150195	1	15	-1.75	-46.55	33178	0	'Cachoeira_Do_Piria'
# 150200	1	15	-1.01	-48.96	23466	0	'Cachoeira_Do_Arari'
# 150210	1	15	-2.25	-49.50	136390	0	'Cameta'
# 150215	1	15	-6.53	-49.85	36050	0	'Canaa_Dos_Carajas'
# 150220	1	15	-1.19	-47.18	68616	0	'Capanema'
# 150230	1	15	-1.75	-47.06	54179	0	'Capitao_Poco'
# 150240	1	15	-1.30	-47.93	198294	0	'Castanhal'
# 150250	1	15	-0.16	-49.99	23482	0	'Chaves'
# 150260	1	15	-0.93	-48.29	12040	0	'Colares'
# 150270	1	15	-8.26	-49.26	47734	0	'Conceicao_Do_Araguaia'
# 150275	1	15	-1.98	-47.95	32847	0	'Concordia_Do_Para'
# 150276	1	15	-7.81	-50.77	13179	0	'Cumaru_Do_Norte'
# 150277	1	15	-6.10	-49.60	18014	0	'Curionopolis'
# 150280	1	15	-1.81	-49.79	33893	0	'Curralinho'
# 150285	1	15	-1.89	-55.12	14197	0	'Curua'
# 150290	1	15	-0.73	-47.85	39540	0	'Curuca'
# 150293	1	15	-4.29	-47.56	58956	0	'Dom_Eliseu'
# 150295	1	15	-6.10	-49.37	33674	0	'Eldorado_Do_Carajas'
# 150300	1	15	-2.17	-56.75	7319	0	'Faro'
# 150304	1	15	-7.56	-49.70	20080	0	'Floresta_Do_Araguaia'
# 150307	1	15	-1.93	-47.05	26020	0	'Garrafao_Do_Norte'
# 150309	1	15	-3.84	-49.10	39857	0	'Goianesia_Do_Para'
# 150310	1	15	-1.40	-51.64	32991	0	'Gurupa'
# 150320	1	15	-1.12	-47.62	38588	0	'Igarape_Acu'
# 150330	1	15	-1.98	-48.96	62355	0	'Igarape_Miri'
# 150340	1	15	-1.43	-47.91	11559	0	'Inhangapi'
# 150345	1	15	-2.56	-47.50	62455	0	'Ipixuna_Do_Para'
# 150350	1	15	-1.77	-47.44	32504	0	'Irituia'
# 150360	1	15	-4.26	-55.99	101097	0	'Itaituba'
# 150370	1	15	-5.13	-49.32	53182	0	'Itupiranga'
# 150375	1	15	-6.22	-57.77	8899	0	'Jacareacanga'
# 150380	1	15	-4.45	-49.11	58457	0	'Jacunda'
# 150390	1	15	-2.16	-56.10	56908	0	'Juruti'
# 150400	1	15	-1.89	-49.38	28583	0	'Limoeiro_Do_Ajuru'
# 150405	1	15	-2.05	-47.55	29917	0	'Mae_Do_Rio'
# 150410	1	15	-0.80	-47.60	8523	0	'Magalhaes_Barata'
# 150420	1	15	-5.35	-49.14	275086	0	'Maraba'
# 150430	1	15	-0.76	-47.46	29429	0	'Maracana'
# 150440	1	15	-0.71	-47.70	28220	0	'Marapanim'
# 150442	1	15	-1.35	-48.34	129321	0	'Marituba'
# 150445	1	15	-3.45	-52.89	31213	0	'Medicilandia'
# 150450	1	15	-1.80	-50.72	27415	0	'Melgaco'
# 150460	1	15	-2.58	-49.51	30736	0	'Mocajuba'
# 150470	1	15	-1.89	-48.77	80988	0	'Moju'
# 150475	1	15	-2.68	-54.65	15982	0	'Mojui_Dos_Campos'
# 150480	1	15	-2.00	-54.07	57900	0	'Monte_Alegre'
# 150490	1	15	-1.53	-49.22	39783	0	'Muana'
# 150495	1	15	-2.27	-46.96	21291	0	'Nova_Esperanca_Do_Piria'
# 150497	1	15	-4.92	-49.08	16499	0	'Nova_Ipixuna'
# 150500	1	15	-1.20	-47.39	15218	0	'Nova_Timboteua'
# 150503	1	15	-7.03	-55.42	25758	0	'Novo_Progresso'
# 150506	1	15	-4.25	-49.95	74602	0	'Novo_Repartimento'
# 150510	1	15	-1.91	-55.52	51964	0	'Obidos'
# 150520	1	15	-2.00	-49.86	32168	0	'Oeiras_Do_Para'
# 150530	1	15	-1.76	-55.86	72160	0	'Oriximina'
# 150540	1	15	-1.55	-47.12	17721	0	'Ourem'
# 150543	1	15	-6.74	-51.09	32319	0	'Ourilandia_Do_Norte'
# 150548	1	15	-3.83	-50.63	46986	0	'Pacaja'
# 150549	1	15	-5.75	-48.32	7596	0	'Palestina_Do_Para'
# 150550	1	15	-2.99	-47.36	111764	0	'Paragominas'
# 150553	1	15	-6.07	-49.90	202882	0	'Parauapebas'
# 150555	1	15	-7.84	-50.05	5557	0	'Pau_Darco'
# 150560	1	15	-1.19	-47.32	8073	0	'Peixe_Boi'
# 150563	1	15	-6.45	-48.87	12983	0	'Picarra'
# 150565	1	15	-3.87	-54.22	30293	0	'Placas'
# 150570	1	15	-1.40	-48.87	30608	0	'Ponta_De_Pedras'
# 150580	1	15	-1.94	-50.82	61126	0	'Portel'
# 150590	1	15	-1.75	-52.24	40458	0	'Porto_De_Moz'
# 150600	1	15	-1.81	-53.48	29886	0	'Prainha'
# 150610	1	15	-0.94	-47.12	10792	0	'Primavera'
# 150611	1	15	-0.90	-47.01	13512	0	'Quatipuru'
# 150613	1	15	-8.03	-50.03	83997	0	'Redencao'
# 150616	1	15	-7.31	-50.05	18186	0	'Rio_Maria'
# 150618	1	15	-4.78	-48.07	51903	0	'Rondon_Do_Para'
# 150619	1	15	-4.10	-54.91	49503	0	'Ruropolis'
# 150620	1	15	-0.62	-47.35	40424	0	'Salinopolis'
# 150630	1	15	-0.75	-48.51	23424	0	'Salvaterra'
# 150635	1	15	-1.23	-48.30	20704	0	'Santa_Barbara_Do_Para'
# 150640	1	15	-0.66	-49.17	9939	0	'Santa_Cruz_Do_Arari'
# 150650	1	15	-1.30	-48.16	69746	0	'Santa_Izabel_Do_Para'
# 150655	1	15	-1.52	-46.91	19852	0	'Santa_Luzia_Do_Para'
# 150658	1	15	-8.87	-49.72	21042	0	'Santa_Maria_Das_Barreiras'
# 150660	1	15	-1.35	-47.57	24725	0	'Santa_Maria_Do_Para'
# 150670	1	15	-9.33	-50.34	71187	0	'Santana_Do_Araguaia'
# 150680	1	15	-2.44	-54.72	302667	0	'Santarem'
# 150690	1	15	-0.93	-47.40	6664	0	'Santarem_Novo'
# 150700	1	15	-1.15	-48.13	31038	0	'Santo_Antonio_Do_Taua'
# 150710	1	15	-0.75	-48.03	17970	0	'Sao_Caetano_De_Odivelas'
# 150715	1	15	-5.55	-48.72	25358	0	'Sao_Domingos_Do_Araguaia'
# 150720	1	15	-1.68	-47.77	31837	0	'Sao_Domingos_Do_Capim'
# 150730	1	15	-6.64	-51.99	124763	0	'Sao_Felix_Do_Xingu'
# 150740	1	15	-1.17	-47.79	15833	0	'Sao_Francisco_Do_Para'
# 150745	1	15	-6.40	-48.56	24991	0	'Sao_Geraldo_Do_Araguaia'
# 150746	1	15	-0.85	-47.92	6059	0	'Sao_Joao_Da_Ponta'
# 150747	1	15	-0.77	-47.17	22842	0	'Sao_Joao_De_Pirabas'
# 150750	1	15	-5.36	-48.79	13940	0	'Sao_Joao_Do_Araguaia'
# 150760	1	15	-1.62	-47.48	58328	0	'Sao_Miguel_Do_Guama'
# 150770	1	15	-1.72	-49.53	26301	0	'Sao_Sebastiao_Da_Boa_Vista'
# 150775	1	15	-6.94	-49.70	5849	0	'Sapucaia'
# 150780	1	15	-2.59	-51.95	11839	0	'Senador_Jose_Porfirio'
# 150790	1	15	-0.73	-48.52	25181	0	'Soure'
# 150795	1	15	-2.94	-48.95	103664	0	'Tailandia'
# 150796	1	15	-1.03	-47.91	11591	0	'Terra_Alta'
# 150797	1	15	-2.11	-56.49	18619	0	'Terra_Santa'
# 150800	1	15	-2.42	-48.15	62854	0	'Tome_Acu'
# 150803	1	15	-1.07	-46.90	30656	0	'Tracuateua'
# 150805	1	15	-4.70	-56.00	18807	0	'Trairao'
# 150808	1	15	-6.75	-51.14	39059	0	'Tucuma'
# 150810	1	15	-3.77	-49.67	112148	0	'Tucurui'
# 150812	1	15	-3.76	-47.50	57632	0	'Ulianopolis'
# 150815	1	15	-3.71	-53.74	45517	0	'Uruara'
# 150820	1	15	-0.86	-48.14	53191	0	'Vigia'
# 150830	1	15	-1.20	-46.14	61049	0	'Viseu'
# 150835	1	15	-2.88	-52.01	14987	0	'Vitoria_Do_Xingu'
# 150840	1	15	-7.10	-49.94	44410	0	'Xinguara'
;

end;
