# =========================================================
# Problema: Projeto de rede de especialistas 3 niveis
# Joao Flavio F. Almeida, 	<joao.flavio@dep.ufmg.br>
# Horacio Faria <horaciofaria@gmail.com>
# Leonardo <leomarie@gmail.com>
# Hugo Rodrigues <hugonr@gmail.com>
# Virginia 			<vmmagalhaes@nescon.medicina.ufmg.br>
# Data   : 01/02/2021
# Versao: 12.0: Estado (52 - Goias) + (53 - Brasilia)
# ===========================================================

data;

param Distmax:=
1 80  # 80
2 150 # + 120
3 200; # + 200

# Minimal population on destination municipality (j) 
param POPmin:=
1	0
# 2	10000
# 3	30000
# 2	2000
# 3	4000
2	3855	# Q1
3	8152	# Q2 
;

# param DurUpper:=
# 1 0.51 
# 2 4.1 
# 3 4.0; 

param DurUpper:=
1 0.51 
# 2 2.3 
# 3 4.1;
2 1.15 
3 1.52; 

# Municipios selecionados que já possuem infraestrutura de nível 3
set S3:=
530010 # 'Brasilia': Hospital Universitário de Brasília, vinculado à UnB
520870 # 'Goiania': Hospital das Clínicas da UFG
	   # Santa Casa de Misericórdia de Goiânia, vinculado à PUC-GO
521190 # 'Jatai': Hospital das Clínicas Doutor Serafim de Carvalho, vinculado à UF
522160 # 'Uruacu': +255 leitos
522140 # 'Trindade': Hospital Especializado: +363 leitos
520110 # 'Anapolis': Hospital Especializado: +200 leitos
520140 # 'Aparecida_De_Goiania': Hospital Especializado: +200 leitos
;

# CODIGO	REGIAO	ESTADO	LAT	LONG	POPULACAO 2030	CAP	MUNICIPIO
param: I :	RE	ES	lat	lng	POP	INFR	Mun :=
520680	5	52	-16.254400	-49.363100	3153	0	'Damolandia'
520690	5	52	-18.150100	-47.556800	2258	1	'Davinopolis'
520710	5	52	-16.232900	-51.254300	2683	0	'Diorama'
520725	5	52	-16.718800	-52.318900	7979	0	'Doverlandia'
520735	5	52	-17.423900	-49.664400	4001	0	'Edealina'
520740	5	52	-17.340600	-49.929500	13240	0	'Edeia'
520750	5	52	-13.866500	-49.071600	3544	0	'Estrela_Do_Norte'
520753	5	52	-15.447300	-50.362200	7203	0	'Faina'
520760	5	52	-16.183400	-50.778100	6171	0	'Fazenda_Nova'
520780	5	52	-16.577800	-50.304000	14162	0	'Firminopolis'
520790	5	52	-14.445100	-47.041700	17365	0	'Flores_De_Goias'
520800	5	52	-15.540000	-47.337000	128893	0	'Formosa'
520810	5	52	-13.649900	-48.877500	4665	0	'Formoso'
520815	5	52	-16.485400	-48.645400	4048	1	'Gameleira_De_Goias'
520830	5	52	-13.285300	-46.399900	5209	0	'Divinopolis_De_Goias'
520840	5	52	-16.509800	-49.023400	12122	0	'Goianapolis'
520850	5	52	-18.135200	-48.087500	6012	0	'Goiandira'
520860	5	52	-15.311800	-49.116200	74497	0	'Goianesia'
520870	5	52	-16.686400	-49.264300	1613189	0	'Goiania'
520880	5	52	-16.494700	-49.427000	46658	0	'Goianira'
520890	5	52	-15.933300	-50.140000	24716	0	'Goias'
520910	5	52	-18.010500	-49.365800	36656	0	'Goiatuba'
520915	5	52	-18.623800	-50.080500	6262	1	'Gouvelandia'
520920	5	52	-16.829700	-49.534500	15327	1	'Guapo'
520929	5	52	-15.612100	-50.026500	2201	1	'Guaraita'
520940	5	52	-13.942100	-46.486800	4249	1	'Guarani_De_Goias'
520945	5	52	-14.729200	-49.700600	1997	1	'Guarinos'
520960	5	52	-15.719000	-49.826800	4006	0	'Heitorai'
520970	5	52	-16.962600	-49.226500	22949	0	'Hidrolandia'
520980	5	52	-14.726100	-49.463400	3907	1	'Hidrolina'
520990	5	52	-14.101100	-46.633500	14893	0	'Iaciara'
520993	5	52	-18.486900	-49.988800	6635	0	'Inaciolandia'
520995	5	52	-17.138700	-49.986200	16643	0	'Indiara'
521000	5	52	-16.361100	-49.500100	56586	0	'Inhumas'
521010	5	52	-17.721500	-48.158100	28896	0	'Ipameri'
521015	5	52	-15.168900	-49.669500	3120	1	'Ipiranga_De_Goias'
521020	5	52	-16.439800	-51.118000	34042	0	'Ipora'
521030	5	52	-16.314400	-50.908700	3036	0	'Israelandia'
521040	5	52	-16.020600	-49.806000	45475	0	'Itaberai'
521056	5	52	-15.918000	-49.607100	5035	1	'Itaguari'
521060	5	52	-15.756500	-49.635400	5683	0	'Itaguaru'
521080	5	52	-19.067300	-51.549500	4967	0	'Itaja'
521090	5	52	-14.952200	-49.551100	24303	0	'Itapaci'
521100	5	52	-15.820500	-50.609400	5734	0	'Itapirapua'
521120	5	52	-15.560600	-49.949000	27887	0	'Itapuranga'
521130	5	52	-18.764600	-51.348500	7654	0	'Itaruma'
521140	5	52	-16.202900	-49.610900	9616	0	'Itaucu'
521150	5	52	-18.409300	-49.215800	111794	0	'Itumbiara'
521160	5	52	-16.599500	-50.792100	2595	0	'Ivolandia'
521170	5	52	-17.048100	-50.145300	6550	0	'Jandaia'
521180	5	52	-15.752900	-49.334400	53568	0	'Jaragua'
521190	5	52	-17.878400	-51.720400	107503	0	'Jatai'
521200	5	52	-16.177300	-50.950800	3126	0	'Jaupaci'
521205	5	52	-15.948400	-49.373900	2668	1	'Jesupolis'
521210	5	52	-17.802000	-49.619700	7951	0	'Joviania'
521220	5	52	-15.865900	-50.866800	20047	0	'Jussara'
521225	5	52	-19.183200	-51.399800	1677	1	'Lagoa_Santa'
521230	5	52	-16.619000	-48.742800	8243	1	'Leopoldo_De_Bulhoes'
521250	5	52	-16.253000	-47.950000	221127	0	'Luziania'
521260	5	52	-17.297500	-49.489800	2559	0	'Mairipotaba'
521270	5	52	-14.482300	-46.116500	9362	0	'Mambai'
521280	5	52	-14.014800	-49.177700	10404	0	'Mara_Rosa'
521290	5	52	-17.983000	-48.641500	2398	0	'Marzagao'
521295	5	52	-15.434200	-50.745600	4709	0	'Matrincha'
521300	5	52	-17.971900	-50.338800	14915	0	'Maurilandia'
521305	5	52	-15.051500	-48.161100	2817	1	'Mimoso_De_Goias'
521308	5	52	-13.530400	-48.220600	31659	0	'Minacu'
521310	5	52	-17.565400	-52.553700	70559	0	'Mineiros'
521340	5	52	-16.543400	-50.739000	1679	1	'Moipora'
521350	5	52	-13.255200	-46.892800	9197	0	'Monte_Alegre_De_Goias'
521370	5	52	-16.005900	-51.397900	8696	0	'Montes_Claros_De_Goias'
521375	5	52	-17.443900	-51.172800	14145	0	'Montividiu'
521377	5	52	-13.348500	-48.685300	4798	1	'Montividiu_Do_Norte'
521380	5	52	-17.733400	-49.105900	49307	0	'Morrinhos'
521385	5	52	-15.318400	-50.055300	2442	0	'Morro_Agudo_De_Goias'
521390	5	52	-16.124000	-50.213600	4721	0	'Mossamedes'
521400	5	52	-14.745700	-50.571300	16657	0	'Mozarlandia'
521405	5	52	-13.772900	-50.281400	5464	0	'Mundo_Novo'
521410	5	52	-13.730300	-49.274500	4091	0	'Mutunopolis'
521440	5	52	-16.580800	-49.881700	9731	0	'Nazario'
521450	5	52	-16.404700	-49.222700	31594	0	'Neropolis'
521460	5	52	-14.466200	-48.459900	49655	0	'Niquelandia'
521470	5	52	-15.020600	-49.895300	2530	1	'Nova_America'
521480	5	52	-18.059700	-48.255200	2372	1	'Nova_Aurora'
521483	5	52	-14.095700	-50.330000	13796	0	'Nova_Crixas'
521486	5	52	-15.145000	-49.573700	8864	1	'Nova_Gloria'
521487	5	52	-14.286800	-49.387200	3153	1	'Nova_Iguacu_De_Goias'
521490	5	52	-13.738800	-46.873400	3552	1	'Nova_Roma'
521500	5	52	-16.369500	-49.316800	10445	1	'Nova_Veneza'
521520	5	52	-16.031300	-50.711300	3219	0	'Novo_Brasil'
521523	5	52	-16.059200	-48.041700	122608	1	'Novo_Gama'
521525	5	52	-13.242400	-49.506000	4794	1	'Novo_Planalto'
521530	5	52	-17.033400	-48.296400	16720	0	'Orizona'
521540	5	52	-16.218100	-49.194200	4095	1	'Ouro_Verde_De_Goias'
521550	5	52	-18.227700	-47.835500	7063	0	'Ouvidor'
521560	5	52	-15.160500	-48.283300	35838	0	'Padre_Bernardo'
521565	5	52	-16.739200	-51.530900	3732	0	'Palestina_De_Goias'
521570	5	52	-16.804400	-49.924000	30537	0	'Palmeiras_De_Goias'
521580	5	52	-17.325800	-48.426000	2567	0	'Palmelo'
521590	5	52	-16.792400	-50.165200	3871	0	'Palminopolis'
521600	5	52	-18.178300	-49.355000	2833	1	'Panama'
521630	5	52	-18.914100	-50.653900	10755	0	'Paranaiguara'
521640	5	52	-16.946300	-50.448400	11859	0	'Parauna'
521645	5	52	-17.525800	-52.065000	3361	1	'Perolandia'
521680	5	52	-16.096800	-49.336400	11110	0	'Petrolina_De_Goias'
521690	5	52	-14.760800	-49.578400	2496	1	'Pilar_De_Goias'
521710	5	52	-17.302000	-49.017000	26423	0	'Piracanjuba'
521720	5	52	-16.425800	-51.823500	11326	0	'Piranhas'
521730	5	52	-15.850700	-48.958400	26693	0	'Pirenopolis'
521740	5	52	-17.301900	-48.276800	33678	0	'Pires_Do_Rio'
521760	5	52	-15.452000	-47.608900	96186	0	'Planaltina'
521770	5	52	-17.522500	-49.448900	19173	0	'Pontalina'
521800	5	52	-13.439100	-49.150300	48698	0	'Porangatu'
521805	5	52	-17.814300	-50.165300	4131	0	'Porteirao'
521810	5	52	-17.355400	-52.679900	4314	0	'Portelandia'
521830	5	52	-14.085900	-46.370400	39232	0	'Posse'
521839	5	52	-17.249700	-49.244000	3498	1	'Professor_Jamil'
521850	5	52	-18.447200	-50.454700	53298	0	'Quirinopolis'
521860	5	52	-15.314500	-49.581400	11752	0	'Rialma'
521870	5	52	-15.445600	-49.511400	5160	1	'Rianapolis'
521878	5	52	-17.774000	-48.772500	4714	0	'Rio_Quente'
521880	5	52	-17.792300	-50.919200	247690	0	'Rio_Verde'
521890	5	52	-15.161700	-49.804800	21371	0	'Rubiataba'
521900	5	52	-16.197000	-50.312400	8242	0	'Sanclerlandia'
521910	5	52	-16.571400	-49.695400	6994	0	'Santa_Barbara_De_Goias'
521920	5	52	-17.315500	-48.480900	3119	0	'Santa_Cruz_De_Goias'
521925	5	52	-15.766400	-51.103700	5817	0	'Santa_Fe_De_Goias'
521930	5	52	-17.811500	-50.597700	41508	0	'Santa_Helena_De_Goias'
521935	5	52	-15.295800	-49.425900	4102	1	'Santa_Isabel'
521940	5	52	-17.326900	-53.201200	9246	1	'Santa_Rita_Do_Araguaia'
521945	5	52	-15.135100	-49.120300	3593	1	'Santa_Rita_Do_Novo_Destino'
521950	5	52	-16.084000	-49.495300	2576	0	'Santa_Rosa_De_Goias'
521960	5	52	-13.713800	-49.014400	3700	0	'Santa_Tereza_De_Goias'
521970	5	52	-14.432600	-49.709100	9633	0	'Santa_Terezinha_De_Goias'
521971	5	52	-17.558500	-50.634500	5163	1	'Santo_Antonio_Da_Barra'
521973	5	52	-16.481500	-49.309600	6604	0	'Santo_Antonio_De_Goias'
521975	5	52	-15.941200	-48.257800	79420	0	'Santo_Antonio_Do_Descoberto'
521980	5	52	-13.621000	-46.741500	13796	0	'Sao_Domingos'
521990	5	52	-15.925600	-49.260500	6752	0	'Sao_Francisco_De_Goias'
522000	5	52	-14.704800	-47.522800	14439	1	'Sao_Joao_Dalianca'
522005	5	52	-16.812600	-50.409200	1528	1	'Sao_Joao_Da_Parauna'
522010	5	52	-16.521100	-50.372600	36099	0	'Sao_Luis_De_Montes_Belos'
522015	5	52	-14.860800	-49.328500	5519	0	'Sao_Luiz_Do_Norte'
522020	5	52	-13.273100	-50.163400	23800	0	'Sao_Miguel_Do_Araguaia'
522026	5	52	-17.058200	-48.662000	4349	0	'Sao_Miguel_Do_Passa_Quatro'
522028	5	52	-15.350000	-49.818000	2195	1	'Sao_Patricio'
522040	5	52	-18.996000	-50.547000	21891	0	'Sao_Simao'
522045	5	52	-16.708400	-49.091400	121039	0	'Senador_Canedo'
522050	5	52	-18.306700	-51.958600	9108	0	'Serranopolis'
522060	5	52	-16.660000	-48.608300	22189	0	'Silvania'
522068	5	52	-14.464400	-46.484700	7369	0	'Simolandia'
522070	5	52	-14.799200	-46.250600	3211	1	'Sitio_Dabadia'
522100	5	52	-16.052100	-49.603900	3815	0	'Taquaral_De_Goias'
522108	5	52	-13.780100	-47.265900	3684	1	'Teresina_De_Goias'
522119	5	52	-16.394500	-49.079700	8517	1	'Terezopolis_De_Goias'
522130	5	52	-18.353900	-47.776000	3060	1	'Tres_Ranchos'
522140	5	52	-16.651700	-49.492700	135172	0	'Trindade'
522145	5	52	-13.507900	-48.741700	3776	0	'Trombas'
522150	5	52	-16.612500	-50.136900	4997	0	'Turvania'
522155	5	52	-17.850200	-50.302400	5603	0	'Turvelandia'
522157	5	52	-14.283500	-49.920100	3093	1	'Uirapuru'
522160	5	52	-14.523800	-49.139600	43376	0	'Uruacu'
522170	5	52	-15.499300	-49.686100	14957	0	'Uruana'
522180	5	52	-17.465100	-48.201500	3320	1	'Urutai'
522185	5	52	-16.065100	-47.975700	177662	0	'Valparaiso_De_Goias'
522190	5	52	-17.047100	-49.631200	4116	1	'Varjao'
522200	5	52	-16.740500	-48.515900	14826	0	'Vianopolis'
522205	5	52	-17.732200	-49.804700	9287	0	'Vicentinopolis'
522220	5	52	-15.038700	-47.052000	6499	0	'Vila_Boa'
522230	5	52	-15.454200	-48.881900	6210	1	'Vila_Propicio'
530010	5	53	-15.779500	-47.929700	3208359	0	'Brasilia'




# CODIGO	REGIAO	ESTADO	LAT	LONG	POPULACAO 2018	CAP	MUNICIPIO
# 520005	5	52	-16.76	-49.44	8583	0	'Abadia_De_Goias'
# 520010	5	52	-16.18	-48.72	19614	0	'Abadiania'
# 520013	5	52	-17.40	-50.37	22182	0	'Acreuna'
# 520015	5	52	-16.42	-50.16	2517	0	'Adelandia'
# 520017	5	52	-14.99	-47.78	5676	0	'Agua_Fria_De_Goias'
# 520020	5	52	-18.07	-48.76	1872	0	'Agua_Limpa'
# 520025	5	52	-15.74	-48.28	207070	0	'Aguas_Lindas_De_Goias'
# 520030	5	52	-16.09	-48.51	27288	0	'Alexania'
# 520050	5	52	-17.72	-49.48	2005	0	'Aloandia'
# 520055	5	52	-14.20	-49.33	6218	0	'Alto_Horizonte'
# 520060	5	52	-14.14	-47.52	7558	0	'Alto_Paraiso_De_Goias'
# 520080	5	52	-14.48	-46.52	8614	0	'Alvorada_Do_Norte'
# 520082	5	52	-13.93	-49.30	3778	0	'Amaralina'
# 520085	5	52	-16.26	-49.98	6057	0	'Americano_Do_Brasil'
# 520090	5	52	-16.62	-51.10	3185	0	'Amorinopolis'
# 520110	5	52	-16.33	-48.96	381970	0	'Anapolis'
# 520120	5	52	-18.33	-48.22	1137	0	'Anhanguera'
# 520130	5	52	-16.46	-49.96	21717	0	'Anicuns'
# 520140	5	52	-16.82	-49.24	565957	0	'Aparecida_De_Goiania'
# 520145	5	52	-18.30	-51.15	2474	0	'Aparecida_Do_Rio_Doce'
# 520150	5	52	-18.96	-51.93	4163	0	'Apore'
# 520160	5	52	-16.35	-49.68	3560	0	'Aracu'
# 520170	5	52	-15.90	-52.25	19959	0	'Aragarcas'
# 520180	5	52	-16.92	-49.45	10116	0	'Aragoiania'
# 520215	5	52	-15.09	-50.63	7756	0	'Araguapaz'
# 520235	5	52	-16.39	-51.56	2689	0	'Arenopolis'
# 520250	5	52	-14.90	-51.08	9635	0	'Aruana'
# 520260	5	52	-16.68	-50.46	3184	0	'Aurilandia'
# 520280	5	52	-16.46	-49.75	2425	0	'Avelinopolis'
# 520310	5	52	-16.20	-52.54	4992	0	'Baliza'
# 520320	5	52	-14.97	-48.92	10922	0	'Barro_Alto'
# 520330	5	52	-16.97	-48.95	29448	0	'Bela_Vista_De_Goias'
# 520340	5	52	-16.20	-52.18	8813	0	'Bom_Jardim_De_Goias'
# 520350	5	52	-18.21	-49.74	24776	0	'Bom_Jesus_De_Goias'
# 520355	5	52	-16.62	-48.97	9488	0	'Bonfinopolis'
# 520357	5	52	-13.65	-49.84	4316	0	'Bonopolis'
# 520360	5	52	-16.43	-49.39	3659	0	'Brazabrantes'
# 520380	5	52	-15.24	-51.17	5761	0	'Britania'
# 520390	5	52	-18.13	-49.04	9433	0	'Buriti_Alegre'
# 520393	5	52	-16.18	-50.43	2501	0	'Buriti_De_Goias'
# 520396	5	52	-14.46	-46.43	3302	0	'Buritinopolis'
# 520400	5	52	-15.80	-46.93	7939	0	'Cabeceiras'
# 520410	5	52	-18.75	-50.94	12297	0	'Cachoeira_Alta'
# 520420	5	52	-16.67	-50.64	1361	0	'Cachoeira_De_Goias'
# 520425	5	52	-18.49	-49.47	8102	0	'Cachoeira_Dourada'
# 520430	5	52	-18.56	-51.13	15743	0	'Cacu'
# 520440	5	52	-16.95	-51.81	18715	0	'Caiaponia'
# 520450	5	52	-17.74	-48.62	89087	0	'Caldas_Novas'
# 520455	5	52	-16.71	-49.00	3759	0	'Caldazinha'
# 520460	5	52	-16.76	-49.70	3610	0	'Campestre_De_Goias'
# 520465	5	52	-13.79	-48.57	3649	0	'Campinacu'
# 520470	5	52	-14.31	-49.16	12486	0	'Campinorte'
# 520480	5	52	-17.64	-47.78	7437	0	'Campo_Alegre_De_Goias'
# 520485	5	52	-16.30	-49.09	7636	0	'Campo_Limpo_De_Goias'
# 520490	5	52	-13.04	-46.77	19764	0	'Campos_Belos'
# 520495	5	52	-14.27	-49.66	2459	0	'Campos_Verdes'
# 520500	5	52	-15.36	-49.70	9976	0	'Carmo_Do_Rio_Verde'
# 520505	5	52	-18.09	-50.23	3464	0	'Castelandia'
# 520510	5	52	-18.17	-47.95	106618	0	'Catalao'
# 520520	5	52	-16.45	-49.50	5038	0	'Caturai'
# 520530	5	52	-13.80	-47.46	9693	0	'Cavalcante'
# 520540	5	52	-15.31	-49.60	22074	0	'Ceres'
# 520545	5	52	-16.97	-49.77	8507	0	'Cezarina'
# 520547	5	52	-18.39	-52.67	9842	0	'Chapadao_Do_Ceu'
# 520549	5	52	-16.11	-47.94	69829	0	'Cidade_Ocidental'
# 520551	5	52	-15.78	-48.77	19971	0	'Cocalzinho_De_Goias'
# 520552	5	52	-14.15	-48.08	3404	0	'Colinas_Do_Sul'
# 520570	5	52	-16.30	-50.56	2364	0	'Corrego_Do_Ouro'
# 520580	5	52	-15.93	-48.81	11050	0	'Corumba_De_Goias'
# 520590	5	52	-18.14	-48.56	9574	0	'Corumbaiba'
# 520620	5	52	-16.77	-47.61	57759	0	'Cristalina'
# 520630	5	52	-17.20	-48.71	2968	0	'Cristianopolis'
# 520640	5	52	-14.54	-49.97	16852	0	'Crixas'
# 520650	5	52	-17.28	-49.38	3500	0	'Crominia'
# 520660	5	52	-18.26	-48.16	2871	0	'Cumari'
# 520670	5	52	-14.56	-46.17	3315	0	'Damianopolis'
# 520680	5	52	-16.25	-49.36	2923	0	'Damolandia'
# 520690	5	52	-18.16	-47.56	2094	0	'Davinopolis'
# 520710	5	52	-16.23	-51.26	2488	0	'Diorama'
# 520725	5	52	-16.72	-52.31	7398	0	'Doverlandia'
# 520735	5	52	-17.42	-49.66	3710	0	'Edealina'
# 520740	5	52	-17.34	-49.93	12276	0	'Edeia'
# 520750	5	52	-13.87	-49.07	3286	0	'Estrela_Do_Norte'
# 520753	5	52	-15.44	-50.37	6678	0	'Faina'
# 520760	5	52	-16.18	-50.79	5722	0	'Fazenda_Nova'
# 520780	5	52	-16.58	-50.30	13131	0	'Firminopolis'
# 520790	5	52	-14.45	-47.05	16100	0	'Flores_De_Goias'
# 520800	5	52	-15.54	-47.34	119506	0	'Formosa'
# 520810	5	52	-13.66	-48.89	4325	0	'Formoso'
# 520815	5	52	-16.48	-48.65	3753	0	'Gameleira_De_Goias'
# 520830	5	52	-13.30	-46.39	4830	0	'Divinopolis_De_Goias'
# 520840	5	52	-16.50	-49.02	11239	0	'Goianapolis'
# 520850	5	52	-18.13	-48.09	5574	0	'Goiandira'
# 520860	5	52	-15.32	-49.12	69072	0	'Goianesia'
# 520870	5	52	-16.67	-49.26	1495705	1	'Goiania'
# 520880	5	52	-16.50	-49.43	43260	0	'Goianira'
# 520890	5	52	-15.94	-50.14	22916	0	'Goias'
# 520910	5	52	-18.01	-49.37	33986	0	'Goiatuba'
# 520915	5	52	-18.44	-50.14	5806	0	'Gouvelandia'
# 520920	5	52	-16.83	-49.54	14211	0	'Guapo'
# 520929	5	52	-15.63	-50.03	2041	0	'Guaraita'
# 520940	5	52	-13.94	-46.48	3940	0	'Guarani_De_Goias'
# 520945	5	52	-14.73	-49.70	1852	0	'Guarinos'
# 520960	5	52	-15.72	-49.83	3714	0	'Heitorai'
# 520970	5	52	-16.96	-49.23	21278	0	'Hidrolandia'
# 520980	5	52	-14.73	-49.46	3622	0	'Hidrolina'
# 520990	5	52	-14.10	-46.63	13808	0	'Iaciara'
# 520993	5	52	-18.49	-49.99	6152	0	'Inaciolandia'
# 520995	5	52	-17.14	-49.99	15431	0	'Indiara'
# 521000	5	52	-16.36	-49.50	52465	0	'Inhumas'
# 521010	5	52	-17.72	-48.16	26792	0	'Ipameri'
